num_node,node_min_capacity,capacity_multiplier,capacity_skew,num_copy,strategy,supply,num_stored,num_loss
12000,1024,128,1,3,Vanilla,140993703,2900000,1756
12000,1024,128,1,3,Vanilla,140993703,3000000,2319
12000,1024,128,1,3,Vanilla,140993703,3100000,3036
12000,1024,128,1,3,Vanilla,140993703,3200000,3820
12000,1024,128,1,3,Vanilla,140993703,3300000,4775
12000,1024,128,1,3,Vanilla,140993703,3400000,5884
12000,1024,128,1,3,Vanilla,140993703,3500000,7102
12000,1024,128,1,3,Vanilla,140993703,3600000,8600
12000,1024,128,1,3,Vanilla,140993703,3700000,10182
12000,1024,128,1,3,Vanilla,140993703,3800000,11999
12000,1024,128,1,3,Vanilla,140993703,3900000,14091
12000,1024,128,1,3,Vanilla,140993703,4000000,16307
12000,1024,128,1,3,Vanilla,140993703,4100000,18724
12000,1024,128,1,3,Vanilla,140993703,4200000,21421
12000,1024,128,1,3,Vanilla,140993703,4300000,24315
12000,1024,128,1,3,Vanilla,140993703,4400000,27579
12000,1024,128,1,3,Vanilla,140993703,4500000,31063
12000,1024,128,1,3,Vanilla,140993703,4600000,34671
12000,1024,128,1,3,Vanilla,140993703,4700000,38767
12000,1024,128,1,3,Vanilla,140993703,4800000,42975
12000,1024,128,1,3,Vanilla,140993703,4900000,47601
12000,1024,128,1,3,Vanilla,140993703,5000000,52332
12000,1024,128,1,3,Vanilla,140993703,5100000,57388
12000,1024,128,1,3,Vanilla,140993703,5200000,62841
12000,1024,128,1,3,Vanilla,140993703,5300000,68501
12000,1024,128,1,3,Vanilla,140993703,5400000,74508
12000,1024,128,1,3,Vanilla,140993703,5500000,80993
12000,1024,128,1,3,Vanilla,140993703,5600000,87549
12000,1024,128,1,3,Vanilla,140993703,5700000,94484
12000,1024,128,1,3,Vanilla,140993703,5800000,101647
12000,1024,128,1,3,Vanilla,140993703,5900000,109260
12000,1024,128,1,3,Vanilla,140993703,6000000,117154
12000,1024,128,1,3,Vanilla,140993703,6100000,125184
12000,1024,128,1,3,Vanilla,140993703,6200000,133751
12000,1024,128,1,3,Vanilla,140993703,6300000,142631
12000,1024,128,1,3,Vanilla,140993703,6400000,151787
12000,1024,128,1,3,Vanilla,140993703,6500000,161389
12000,1024,128,1,3,Vanilla,140993703,6600000,171442
12000,1024,128,1,3,Vanilla,140993703,6700000,181647
12000,1024,128,1,3,Vanilla,140993703,6800000,192192
12000,1024,128,1,3,Vanilla,140993703,6900000,203171
12000,1024,128,1,3,Vanilla,140993703,7000000,214736
12000,1024,128,1,3,Vanilla,140993703,7100000,226221
12000,1024,128,1,3,Vanilla,140993703,7200000,238191
12000,1024,128,1,3,Vanilla,140993703,7300000,250177
12000,1024,128,1,3,Vanilla,140993703,7400000,262617
12000,1024,128,1,3,Vanilla,140993703,7500000,275442
12000,1024,128,1,3,Vanilla,140993703,7600000,288520
12000,1024,128,1,3,Vanilla,140993703,7700000,302164
12000,1024,128,1,3,Vanilla,140993703,7800000,315988
12000,1024,128,1,3,Vanilla,140993703,7900000,329914
12000,1024,128,1,3,Vanilla,140993703,8000000,344301
12000,1024,128,1,3,Vanilla,140993703,8100000,359137
12000,1024,128,1,3,Vanilla,140993703,8200000,374284
12000,1024,128,1,3,Vanilla,140993703,8300000,389563
12000,1024,128,1,3,Vanilla,140993703,8400000,405127
12000,1024,128,1,3,Vanilla,140993703,8500000,421074
12000,1024,128,1,3,Vanilla,140993703,8600000,437214
12000,1024,128,1,3,Vanilla,140993703,8700000,453718
12000,1024,128,1,3,Vanilla,140993703,8800000,470492
12000,1024,128,1,3,Vanilla,140993703,8900000,487500
12000,1024,128,1,3,Vanilla,140993703,9000000,504716
12000,1024,128,1,3,Vanilla,140993703,9100000,522380
12000,1024,128,1,3,Vanilla,140993703,9200000,540132
12000,1024,128,1,3,Vanilla,140993703,9300000,558380
12000,1024,128,1,3,Vanilla,140993703,9400000,576956
12000,1024,128,1,3,Vanilla,140993703,9500000,595457
12000,1024,128,1,3,Vanilla,140993703,9600000,614102
12000,1024,128,1,3,Vanilla,140993703,9700000,633359
12000,1024,128,1,3,Vanilla,140993703,9800000,652735
12000,1024,128,1,3,Vanilla,140993703,9900000,672371
12000,1024,128,1,3,Vanilla,140993703,10000000,692487
12000,1024,128,1,3,Vanilla,142203156,100000,0
12000,1024,128,1,3,Vanilla,142203156,200000,0
12000,1024,128,1,3,Vanilla,142203156,300000,0
12000,1024,128,1,3,Vanilla,142203156,400000,0
12000,1024,128,1,3,Vanilla,142203156,500000,0
12000,1024,128,1,3,Vanilla,142203156,600000,0
12000,1024,128,1,3,Vanilla,142203156,700000,0
12000,1024,128,1,3,Vanilla,142203156,800000,0
12000,1024,128,1,3,Vanilla,142203156,900000,0
12000,1024,128,1,3,Vanilla,142203156,1000000,0
12000,1024,128,1,3,Vanilla,142203156,1100000,0
12000,1024,128,1,3,Vanilla,142203156,1200000,0
12000,1024,128,1,3,Vanilla,142203156,1300000,0
12000,1024,128,1,3,Vanilla,142203156,1400000,0
12000,1024,128,1,3,Vanilla,142203156,1500000,0
12000,1024,128,1,3,Vanilla,142203156,1600000,0
12000,1024,128,1,3,Vanilla,142203156,1700000,2
12000,1024,128,1,3,Vanilla,142203156,1800000,9
12000,1024,128,1,3,Vanilla,142203156,1900000,20
12000,1024,128,1,3,Vanilla,142203156,2000000,30
12000,1024,128,1,3,Vanilla,142203156,2100000,51
12000,1024,128,1,3,Vanilla,142203156,2200000,109
12000,1024,128,1,3,Vanilla,142203156,2300000,171
12000,1024,128,1,3,Vanilla,142203156,2400000,264
12000,1024,128,1,3,Vanilla,142203156,2500000,379
12000,1024,128,1,3,Vanilla,142203156,2600000,541
12000,1024,128,1,3,Vanilla,142203156,2700000,789
12000,1024,128,1,3,Vanilla,142203156,2800000,1120
12000,1024,128,1,3,Vanilla,142203156,2900000,1573
12000,1024,128,1,3,Vanilla,142203156,3000000,2130
12000,1024,128,1,3,Vanilla,142203156,3100000,2827
12000,1024,128,1,3,Vanilla,142203156,3200000,3678
12000,1024,128,1,3,Vanilla,142203156,3300000,4643
12000,1024,128,1,3,Vanilla,142203156,3400000,5739
12000,1024,128,1,3,Vanilla,142203156,3500000,6988
12000,1024,128,1,3,Vanilla,142203156,3600000,8366
12000,1024,128,1,3,Vanilla,142203156,3700000,9899
12000,1024,128,1,3,Vanilla,142203156,3800000,11653
12000,1024,128,1,3,Vanilla,142203156,3900000,13550
12000,1024,128,1,3,Vanilla,142203156,4000000,15778
12000,1024,128,1,3,Vanilla,142203156,4100000,18164
12000,1024,128,1,3,Vanilla,142203156,4200000,20708
12000,1024,128,1,3,Vanilla,142203156,4300000,23566
12000,1024,128,1,3,Vanilla,142203156,4400000,26776
12000,1024,128,1,3,Vanilla,142203156,4500000,30021
12000,1024,128,1,3,Vanilla,142203156,4600000,33681
12000,1024,128,1,3,Vanilla,142203156,4700000,37550
12000,1024,128,1,3,Vanilla,142203156,4800000,41764
12000,1024,128,1,3,Vanilla,142203156,4900000,46291
12000,1024,128,1,3,Vanilla,142203156,5000000,51001
12000,1024,128,1,3,Vanilla,142203156,5100000,56080
12000,1024,128,1,3,Vanilla,142203156,5200000,61312
12000,1024,128,1,3,Vanilla,142203156,5300000,66895
12000,1024,128,1,3,Vanilla,142203156,5400000,72707
12000,1024,128,1,3,Vanilla,142203156,5500000,78950
12000,1024,128,1,3,Vanilla,142203156,5600000,85489
12000,1024,128,1,3,Vanilla,142203156,5700000,92260
12000,1024,128,1,3,Vanilla,142203156,5800000,99476
12000,1024,128,1,3,Vanilla,142203156,5900000,106519
12000,1024,128,1,3,Vanilla,142203156,6000000,114241
12000,1024,128,1,3,Vanilla,142203156,6100000,122184
12000,1024,128,1,3,Vanilla,142203156,6200000,130388
12000,1024,128,1,3,Vanilla,142203156,6300000,138917
12000,1024,128,1,3,Vanilla,142203156,6400000,147912
12000,1024,128,1,3,Vanilla,142203156,6500000,157269
12000,1024,128,1,3,Vanilla,142203156,6600000,166811
12000,1024,128,1,3,Vanilla,142203156,6700000,176778
12000,1024,128,1,3,Vanilla,142203156,6800000,187204
12000,1024,128,1,3,Vanilla,142203156,6900000,197855
12000,1024,128,1,3,Vanilla,142203156,7000000,208746
12000,1024,128,1,3,Vanilla,142203156,7100000,219817
12000,1024,128,1,3,Vanilla,142203156,7200000,231107
12000,1024,128,1,3,Vanilla,142203156,7300000,242943
12000,1024,128,1,3,Vanilla,142203156,7400000,254955
12000,1024,128,1,3,Vanilla,142203156,7500000,267472
12000,1024,128,1,3,Vanilla,142203156,7600000,280403
12000,1024,128,1,3,Vanilla,142203156,7700000,293690
12000,1024,128,1,3,Vanilla,142203156,7800000,307303
12000,1024,128,1,3,Vanilla,142203156,7900000,321065
12000,1024,128,1,3,Vanilla,142203156,8000000,335016
12000,1024,128,1,3,Vanilla,142203156,8100000,349403
12000,1024,128,1,3,Vanilla,142203156,8200000,364022
12000,1024,128,1,3,Vanilla,142203156,8300000,379017
12000,1024,128,1,3,Vanilla,142203156,8400000,394159
12000,1024,128,1,3,Vanilla,142203156,8500000,409723
12000,1024,128,1,3,Vanilla,142203156,8600000,425631
12000,1024,128,1,3,Vanilla,142203156,8700000,441916
12000,1024,128,1,3,Vanilla,142203156,8800000,458256
12000,1024,128,1,3,Vanilla,142203156,8900000,475046
12000,1024,128,1,3,Vanilla,142203156,9000000,491996
12000,1024,128,1,3,Vanilla,142203156,9100000,509277
12000,1024,128,1,3,Vanilla,142203156,9200000,527009
12000,1024,128,1,3,Vanilla,142203156,9300000,545213
12000,1024,128,1,3,Vanilla,142203156,9400000,563449
12000,1024,128,1,3,Vanilla,142203156,9500000,581957
12000,1024,128,1,3,Vanilla,142203156,9600000,600664
12000,1024,128,1,3,Vanilla,142203156,9700000,619262
12000,1024,128,1,3,Vanilla,142203156,9800000,638357
12000,1024,128,1,3,Vanilla,142203156,9900000,658054
12000,1024,128,1,3,Vanilla,142203156,10000000,677856
12000,1024,128,1,3,Vanilla,142025581,100000,0
12000,1024,128,1,3,Vanilla,142025581,200000,0
12000,1024,128,1,3,Vanilla,142025581,300000,0
12000,1024,128,1,3,Vanilla,142025581,400000,0
12000,1024,128,1,3,Vanilla,142025581,500000,0
12000,1024,128,1,3,Vanilla,142025581,600000,0
12000,1024,128,1,3,Vanilla,142025581,700000,0
12000,1024,128,1,3,Vanilla,142025581,800000,0
12000,1024,128,1,3,Vanilla,142025581,900000,0
12000,1024,128,1,3,Vanilla,142025581,1000000,0
12000,1024,128,1,3,Vanilla,142025581,1100000,0
12000,1024,128,1,3,Vanilla,142025581,1200000,0
12000,1024,128,1,3,Vanilla,142025581,1300000,0
12000,1024,128,1,3,Vanilla,142025581,1400000,2
12000,1024,128,1,3,Vanilla,142025581,1500000,6
12000,1024,128,1,3,Vanilla,142025581,1600000,11
12000,1024,128,1,3,Vanilla,142025581,1700000,24
12000,1024,128,1,3,Vanilla,142025581,1800000,45
12000,1024,128,1,3,Vanilla,142025581,1900000,65
12000,1024,128,1,3,Vanilla,142025581,2000000,103
12000,1024,128,1,3,Vanilla,142025581,2100000,195
12000,1024,128,1,3,Vanilla,142025581,2200000,276
12000,1024,128,1,3,Vanilla,142025581,2300000,377
12000,1024,128,1,3,Vanilla,142025581,2400000,529
12000,1024,128,1,3,Vanilla,142025581,2500000,751
12000,1024,128,1,3,Vanilla,142025581,2600000,1015
12000,1024,128,1,3,Vanilla,142025581,2700000,1391
12000,1024,128,1,3,Vanilla,142025581,2800000,1853
12000,1024,128,1,3,Vanilla,142025581,2900000,2387
12000,1024,128,1,3,Vanilla,142025581,3000000,3127
12000,1024,128,1,3,Vanilla,142025581,3100000,3985
12000,1024,128,1,3,Vanilla,142025581,3200000,4981
12000,1024,128,1,3,Vanilla,142025581,3300000,6159
12000,1024,128,1,3,Vanilla,142025581,3400000,7514
12000,1024,128,1,3,Vanilla,142025581,3500000,9007
12000,1024,128,1,3,Vanilla,142025581,3600000,10743
12000,1024,128,1,3,Vanilla,142025581,3700000,12623
12000,1024,128,1,3,Vanilla,142025581,3800000,14621
12000,1024,128,1,3,Vanilla,142025581,3900000,16900
12000,1024,128,1,3,Vanilla,142025581,4000000,19245
12000,1024,128,1,3,Vanilla,142025581,4100000,21950
12000,1024,128,1,3,Vanilla,142025581,4200000,24877
12000,1024,128,1,3,Vanilla,142025581,4300000,28007
12000,1024,128,1,3,Vanilla,142025581,4400000,31289
12000,1024,128,1,3,Vanilla,142025581,4500000,34909
12000,1024,128,1,3,Vanilla,142025581,4600000,38619
12000,1024,128,1,3,Vanilla,142025581,4700000,42741
12000,1024,128,1,3,Vanilla,142025581,4800000,47046
12000,1024,128,1,3,Vanilla,142025581,4900000,51647
12000,1024,128,1,3,Vanilla,142025581,5000000,56621
12000,1024,128,1,3,Vanilla,142025581,5100000,61927
12000,1024,128,1,3,Vanilla,142025581,5200000,67384
12000,1024,128,1,3,Vanilla,142025581,5300000,72916
12000,1024,128,1,3,Vanilla,142025581,5400000,78737
12000,1024,128,1,3,Vanilla,142025581,5500000,84972
12000,1024,128,1,3,Vanilla,142025581,5600000,91461
12000,1024,128,1,3,Vanilla,142025581,5700000,98181
12000,1024,128,1,3,Vanilla,142025581,5800000,105266
12000,1024,128,1,3,Vanilla,142025581,5900000,112772
12000,1024,128,1,3,Vanilla,142025581,6000000,120524
12000,1024,128,1,3,Vanilla,142025581,6100000,128570
12000,1024,128,1,3,Vanilla,142025581,6200000,136748
12000,1024,128,1,3,Vanilla,142025581,6300000,145394
12000,1024,128,1,3,Vanilla,142025581,6400000,154334
12000,1024,128,1,3,Vanilla,142025581,6500000,163508
12000,1024,128,1,3,Vanilla,142025581,6600000,172926
12000,1024,128,1,3,Vanilla,142025581,6700000,182758
12000,1024,128,1,3,Vanilla,142025581,6800000,192863
12000,1024,128,1,3,Vanilla,142025581,6900000,203399
12000,1024,128,1,3,Vanilla,142025581,7000000,214090
12000,1024,128,1,3,Vanilla,142025581,7100000,225253
12000,1024,128,1,3,Vanilla,142025581,7200000,236635
12000,1024,128,1,3,Vanilla,142025581,7300000,248272
12000,1024,128,1,3,Vanilla,142025581,7400000,260276
12000,1024,128,1,3,Vanilla,142025581,7500000,272740
12000,1024,128,1,3,Vanilla,142025581,7600000,285460
12000,1024,128,1,3,Vanilla,142025581,7700000,298188
12000,1024,128,1,3,Vanilla,142025581,7800000,311340
12000,1024,128,1,3,Vanilla,142025581,7900000,324817
12000,1024,128,1,3,Vanilla,142025581,8000000,338439
12000,1024,128,1,3,Vanilla,142025581,8100000,352297
12000,1024,128,1,3,Vanilla,142025581,8200000,366508
12000,1024,128,1,3,Vanilla,142025581,8300000,381307
12000,1024,128,1,3,Vanilla,142025581,8400000,396218
12000,1024,128,1,3,Vanilla,142025581,8500000,411299
12000,1024,128,1,3,Vanilla,142025581,8600000,426796
12000,1024,128,1,3,Vanilla,142025581,8700000,442413
12000,1024,128,1,3,Vanilla,142025581,8800000,458199
12000,1024,128,1,3,Vanilla,142025581,8900000,474252
12000,1024,128,1,3,Vanilla,142025581,9000000,490692
12000,1024,128,1,3,Vanilla,142025581,9100000,507278
12000,1024,128,1,3,Vanilla,142025581,9200000,524126
12000,1024,128,1,3,Vanilla,142025581,9300000,541254
12000,1024,128,1,3,Vanilla,142025581,9400000,558714
12000,1024,128,1,3,Vanilla,142025581,9500000,576541
12000,1024,128,1,3,Vanilla,142025581,9600000,594329
12000,1024,128,1,3,Vanilla,142025581,9700000,612425
12000,1024,128,1,3,Vanilla,142025581,9800000,631046
12000,1024,128,1,3,Vanilla,142025581,9900000,649682
12000,1024,128,1,3,Vanilla,142025581,10000000,668691
12000,1024,128,1,3,Vanilla,136962676,100000,0
12000,1024,128,1,3,Vanilla,136962676,200000,0
12000,1024,128,1,3,Vanilla,136962676,300000,0
12000,1024,128,1,3,Vanilla,136962676,400000,0
12000,1024,128,1,3,Vanilla,136962676,500000,0
12000,1024,128,1,3,Vanilla,136962676,600000,0
12000,1024,128,1,3,Vanilla,136962676,700000,0
12000,1024,128,1,3,Vanilla,136962676,800000,0
12000,1024,128,1,3,Vanilla,136962676,900000,0
12000,1024,128,1,3,Vanilla,136962676,1000000,0
12000,1024,128,1,3,Vanilla,136962676,1100000,0
12000,1024,128,1,3,Vanilla,136962676,1200000,0
12000,1024,128,1,3,Vanilla,136962676,1300000,1
12000,1024,128,1,3,Vanilla,136962676,1400000,13
12000,1024,128,1,3,Vanilla,136962676,1500000,44
12000,1024,128,1,3,Vanilla,136962676,1600000,106
12000,1024,128,1,3,Vanilla,136962676,1700000,176
12000,1024,128,1,3,Vanilla,136962676,1800000,281
12000,1024,128,1,3,Vanilla,136962676,1900000,410
12000,1024,128,1,3,Vanilla,136962676,2000000,548
12000,1024,128,1,3,Vanilla,136962676,2100000,721
12000,1024,128,1,3,Vanilla,136962676,2200000,912
12000,1024,128,1,3,Vanilla,136962676,2300000,1150
12000,1024,128,1,3,Vanilla,136962676,2400000,1420
12000,1024,128,1,3,Vanilla,136962676,2500000,1776
12000,1024,128,1,3,Vanilla,136962676,2600000,2279
12000,1024,128,1,3,Vanilla,136962676,2700000,2825
12000,1024,128,1,3,Vanilla,136962676,2800000,3458
12000,1024,128,1,3,Vanilla,136962676,2900000,4203
12000,1024,128,1,3,Vanilla,136962676,3000000,5103
12000,1024,128,1,3,Vanilla,136962676,3100000,6138
12000,1024,128,1,3,Vanilla,136962676,3200000,7321
12000,1024,128,1,3,Vanilla,136962676,3300000,8708
12000,1024,128,1,3,Vanilla,136962676,3400000,10242
12000,1024,128,1,3,Vanilla,136962676,3500000,12013
12000,1024,128,1,3,Vanilla,136962676,3600000,13837
12000,1024,128,1,3,Vanilla,136962676,3700000,15906
12000,1024,128,1,3,Vanilla,136962676,3800000,18145
12000,1024,128,1,3,Vanilla,136962676,3900000,20583
12000,1024,128,1,3,Vanilla,136962676,4000000,23242
12000,1024,128,1,3,Vanilla,136962676,4100000,26150
12000,1024,128,1,3,Vanilla,136962676,4200000,29298
12000,1024,128,1,3,Vanilla,136962676,4300000,32746
12000,1024,128,1,3,Vanilla,136962676,4400000,36316
12000,1024,128,1,3,Vanilla,136962676,4500000,40141
12000,1024,128,1,3,Vanilla,136962676,4600000,44297
12000,1024,128,1,3,Vanilla,136962676,4700000,48610
12000,1024,128,1,3,Vanilla,136962676,4800000,53182
12000,1024,128,1,3,Vanilla,136962676,4900000,58102
12000,1024,128,1,3,Vanilla,136962676,5000000,63244
12000,1024,128,1,3,Vanilla,136962676,5100000,68850
12000,1024,128,1,3,Vanilla,136962676,5200000,74441
12000,1024,128,1,3,Vanilla,136962676,5300000,80679
12000,1024,128,1,3,Vanilla,136962676,5400000,86858
12000,1024,128,1,3,Vanilla,136962676,5500000,93576
12000,1024,128,1,3,Vanilla,136962676,5600000,100530
12000,1024,128,1,3,Vanilla,136962676,5700000,107788
12000,1024,128,1,3,Vanilla,136962676,5800000,115251
12000,1024,128,1,3,Vanilla,136962676,5900000,123066
12000,1024,128,1,3,Vanilla,136962676,6000000,131049
12000,1024,128,1,3,Vanilla,136962676,6100000,139468
12000,1024,128,1,3,Vanilla,136962676,6200000,148193
12000,1024,128,1,3,Vanilla,136962676,6300000,157361
12000,1024,128,1,3,Vanilla,136962676,6400000,166737
12000,1024,128,1,3,Vanilla,136962676,6500000,176608
12000,1024,128,1,3,Vanilla,136962676,6600000,186529
12000,1024,128,1,3,Vanilla,136962676,6700000,197111
12000,1024,128,1,3,Vanilla,136962676,6800000,207699
12000,1024,128,1,3,Vanilla,136962676,6900000,218343
12000,1024,128,1,3,Vanilla,136962676,7000000,229618
12000,1024,128,1,3,Vanilla,136962676,7100000,241356
12000,1024,128,1,3,Vanilla,136962676,7200000,253296
12000,1024,128,1,3,Vanilla,136962676,7300000,265407
12000,1024,128,1,3,Vanilla,136962676,7400000,277789
12000,1024,128,1,3,Vanilla,136962676,7500000,290544
12000,1024,128,1,3,Vanilla,136962676,7600000,303566
12000,1024,128,1,3,Vanilla,136962676,7700000,317013
12000,1024,128,1,3,Vanilla,136962676,7800000,330647
12000,1024,128,1,3,Vanilla,136962676,7900000,344555
12000,1024,128,1,3,Vanilla,136962676,8000000,358751
12000,1024,128,1,3,Vanilla,136962676,8100000,373246
12000,1024,128,1,3,Vanilla,136962676,8200000,388185
12000,1024,128,1,3,Vanilla,136962676,8300000,403290
12000,1024,128,1,3,Vanilla,136962676,8400000,418967
12000,1024,128,1,3,Vanilla,136962676,8500000,434677
12000,1024,128,1,3,Vanilla,136962676,8600000,450682
12000,1024,128,1,3,Vanilla,136962676,8700000,466727
12000,1024,128,1,3,Vanilla,136962676,8800000,483570
12000,1024,128,1,3,Vanilla,136962676,8900000,500534
12000,1024,128,1,3,Vanilla,136962676,9000000,517777
12000,1024,128,1,3,Vanilla,136962676,9100000,535239
12000,1024,128,1,3,Vanilla,136962676,9200000,553084
12000,1024,128,1,3,Vanilla,136962676,9300000,571057
12000,1024,128,1,3,Vanilla,136962676,9400000,589408
12000,1024,128,1,3,Vanilla,136962676,9500000,608080
12000,1024,128,1,3,Vanilla,136962676,9600000,626929
12000,1024,128,1,3,Vanilla,136962676,9700000,645854
12000,1024,128,1,3,Vanilla,136962676,9800000,665124
12000,1024,128,1,3,Vanilla,136962676,9900000,684600
12000,1024,128,1,3,Vanilla,136962676,10000000,704461
12000,1024,128,1,3,Vanilla,142872578,100000,0
12000,1024,128,1,3,Vanilla,142872578,200000,0
12000,1024,128,1,3,Vanilla,142872578,300000,0
12000,1024,128,1,3,Vanilla,142872578,400000,0
12000,1024,128,1,3,Vanilla,142872578,500000,0
12000,1024,128,1,3,Vanilla,142872578,600000,0
12000,1024,128,1,3,Vanilla,142872578,700000,0
12000,1024,128,1,3,Vanilla,142872578,800000,0
12000,1024,128,1,3,Vanilla,142872578,900000,0
12000,1024,128,1,3,Vanilla,142872578,1000000,0
12000,1024,128,1,3,Vanilla,142872578,1100000,0
12000,1024,128,1,3,Vanilla,142872578,1200000,2
12000,1024,128,1,3,Vanilla,142872578,1300000,10
12000,1024,128,1,3,Vanilla,142872578,1400000,21
12000,1024,128,1,3,Vanilla,142872578,1500000,32
12000,1024,128,1,3,Vanilla,142872578,1600000,65
12000,1024,128,1,3,Vanilla,142872578,1700000,100
12000,1024,128,1,3,Vanilla,142872578,1800000,156
12000,1024,128,1,3,Vanilla,142872578,1900000,214
12000,1024,128,1,3,Vanilla,142872578,2000000,270
12000,1024,128,1,3,Vanilla,142872578,2100000,364
12000,1024,128,1,3,Vanilla,142872578,2200000,463
12000,1024,128,1,3,Vanilla,142872578,2300000,582
12000,1024,128,1,3,Vanilla,142872578,2400000,755
12000,1024,128,1,3,Vanilla,142872578,2500000,989
12000,1024,128,1,3,Vanilla,142872578,2600000,1260
12000,1024,128,1,3,Vanilla,142872578,2700000,1623
12000,1024,128,1,3,Vanilla,142872578,2800000,2028
12000,1024,128,1,3,Vanilla,142872578,2900000,2607
12000,1024,128,1,3,Vanilla,142872578,3000000,3268
12000,1024,128,1,3,Vanilla,142872578,3100000,4057
12000,1024,128,1,3,Vanilla,142872578,3200000,4959
12000,1024,128,1,3,Vanilla,142872578,3300000,5973
12000,1024,128,1,3,Vanilla,142872578,3400000,7176
12000,1024,128,1,3,Vanilla,142872578,3500000,8569
12000,1024,128,1,3,Vanilla,142872578,3600000,10247
12000,1024,128,1,3,Vanilla,142872578,3700000,11963
12000,1024,128,1,3,Vanilla,142872578,3800000,13936
12000,1024,128,1,3,Vanilla,142872578,3900000,16034
12000,1024,128,1,3,Vanilla,142872578,4000000,18379
12000,1024,128,1,3,Vanilla,142872578,4100000,20880
12000,1024,128,1,3,Vanilla,142872578,4200000,23580
12000,1024,128,1,3,Vanilla,142872578,4300000,26521
12000,1024,128,1,3,Vanilla,142872578,4400000,29692
12000,1024,128,1,3,Vanilla,142872578,4500000,33088
12000,1024,128,1,3,Vanilla,142872578,4600000,36848
12000,1024,128,1,3,Vanilla,142872578,4700000,40922
12000,1024,128,1,3,Vanilla,142872578,4800000,45078
12000,1024,128,1,3,Vanilla,142872578,4900000,49708
12000,1024,128,1,3,Vanilla,142872578,5000000,54623
12000,1024,128,1,3,Vanilla,142872578,5100000,59855
12000,1024,128,1,3,Vanilla,142872578,5200000,65366
12000,1024,128,1,3,Vanilla,142872578,5300000,71122
12000,1024,128,1,3,Vanilla,142872578,5400000,77305
12000,1024,128,1,3,Vanilla,142872578,5500000,83838
12000,1024,128,1,3,Vanilla,142872578,5600000,90604
12000,1024,128,1,3,Vanilla,142872578,5700000,97616
12000,1024,128,1,3,Vanilla,142872578,5800000,105188
12000,1024,128,1,3,Vanilla,142872578,5900000,112965
12000,1024,128,1,3,Vanilla,142872578,6000000,121124
12000,1024,128,1,3,Vanilla,142872578,6100000,129672
12000,1024,128,1,3,Vanilla,142872578,6200000,138452
12000,1024,128,1,3,Vanilla,142872578,6300000,147546
12000,1024,128,1,3,Vanilla,142872578,6400000,157063
12000,1024,128,1,3,Vanilla,142872578,6500000,166853
12000,1024,128,1,3,Vanilla,142872578,6600000,176841
12000,1024,128,1,3,Vanilla,142872578,6700000,187122
12000,1024,128,1,3,Vanilla,142872578,6800000,197881
12000,1024,128,1,3,Vanilla,142872578,6900000,209181
12000,1024,128,1,3,Vanilla,142872578,7000000,220602
12000,1024,128,1,3,Vanilla,142872578,7100000,232472
12000,1024,128,1,3,Vanilla,142872578,7200000,244612
12000,1024,128,1,3,Vanilla,142872578,7300000,257218
12000,1024,128,1,3,Vanilla,142872578,7400000,270060
12000,1024,128,1,3,Vanilla,142872578,7500000,283241
12000,1024,128,1,3,Vanilla,142872578,7600000,296697
12000,1024,128,1,3,Vanilla,142872578,7700000,310645
12000,1024,128,1,3,Vanilla,142872578,7800000,324832
12000,1024,128,1,3,Vanilla,142872578,7900000,339252
12000,1024,128,1,3,Vanilla,142872578,8000000,354168
12000,1024,128,1,3,Vanilla,142872578,8100000,369307
12000,1024,128,1,3,Vanilla,142872578,8200000,384907
12000,1024,128,1,3,Vanilla,142872578,8300000,400505
12000,1024,128,1,3,Vanilla,142872578,8400000,417007
12000,1024,128,1,3,Vanilla,142872578,8500000,433456
12000,1024,128,1,3,Vanilla,142872578,8600000,450191
12000,1024,128,1,3,Vanilla,142872578,8700000,467096
12000,1024,128,1,3,Vanilla,142872578,8800000,484457
12000,1024,128,1,3,Vanilla,142872578,8900000,501990
12000,1024,128,1,3,Vanilla,142872578,9000000,519982
12000,1024,128,1,3,Vanilla,142872578,9100000,538256
12000,1024,128,1,3,Vanilla,142872578,9200000,556693
12000,1024,128,1,3,Vanilla,142872578,9300000,575469
12000,1024,128,1,3,Vanilla,142872578,9400000,594858
12000,1024,128,1,3,Vanilla,142872578,9500000,614109
12000,1024,128,1,3,Vanilla,142872578,9600000,633637
12000,1024,128,1,3,Vanilla,142872578,9700000,653646
12000,1024,128,1,3,Vanilla,142872578,9800000,673587
12000,1024,128,1,3,Vanilla,142872578,9900000,694100
12000,1024,128,1,3,Vanilla,142872578,10000000,714758
12000,1024,128,1,3,Vanilla,139268975,100000,0
12000,1024,128,1,3,Vanilla,139268975,200000,0
12000,1024,128,1,3,Vanilla,139268975,300000,0
12000,1024,128,1,3,Vanilla,139268975,400000,0
12000,1024,128,1,3,Vanilla,139268975,500000,0
12000,1024,128,1,3,Vanilla,139268975,600000,0
12000,1024,128,1,3,Vanilla,139268975,700000,0
12000,1024,128,1,3,Vanilla,139268975,800000,0
12000,1024,128,1,3,Vanilla,139268975,900000,0
12000,1024,128,1,3,Vanilla,139268975,1000000,0
12000,1024,128,1,3,Vanilla,139268975,1100000,0
12000,1024,128,1,3,Vanilla,139268975,1200000,0
12000,1024,128,1,3,Vanilla,139268975,1300000,0
12000,1024,128,1,3,Vanilla,139268975,1400000,0
