num_node,node_min_capacity,capacity_multiplier,capacity_skew,num_copy,strategy,supply,num_stored,num_evict,num_loss
12000,1024,128,1,3,Vanilla,139308976,100000,0,0
12000,1024,128,1,3,Vanilla,139308976,200000,0,0
12000,1024,128,1,3,Vanilla,139308976,300000,0,0
12000,1024,128,1,3,Vanilla,139308976,400000,0,0
12000,1024,128,1,3,Vanilla,139308976,500000,0,0
12000,1024,128,1,3,Vanilla,139308976,600000,0,0
12000,1024,128,1,3,Vanilla,139308976,700000,0,0
12000,1024,128,1,3,Vanilla,139308976,800000,0,0
12000,1024,128,1,3,Vanilla,139308976,900000,0,0
12000,1024,128,1,3,Vanilla,139308976,1000000,0,0
12000,1024,128,1,3,Vanilla,139308976,1100000,0,0
12000,1024,128,1,3,Vanilla,139308976,1200000,0,0
12000,1024,128,1,3,Vanilla,139308976,1300000,123,0
12000,1024,128,1,3,Vanilla,139308976,1400000,584,0
12000,1024,128,1,3,Vanilla,139308976,1500000,1700,0
12000,1024,128,1,3,Vanilla,139308976,1600000,3335,2
12000,1024,128,1,3,Vanilla,139308976,1700000,5445,5
12000,1024,128,1,3,Vanilla,139308976,1800000,7983,16
12000,1024,128,1,3,Vanilla,139308976,1900000,10795,30
12000,1024,128,1,3,Vanilla,139308976,2000000,14032,51
12000,1024,128,1,3,Vanilla,139308976,2100000,19979,94
12000,1024,128,1,3,Vanilla,139308976,2200000,34144,150
12000,1024,128,1,3,Vanilla,139308976,2300000,54139,228
12000,1024,128,1,3,Vanilla,139308976,2400000,77556,348
12000,1024,128,1,3,Vanilla,139308976,2500000,104366,490
12000,1024,128,1,3,Vanilla,139308976,2600000,134435,715
12000,1024,128,1,3,Vanilla,139308976,2700000,166543,1026
12000,1024,128,1,3,Vanilla,139308976,2800000,201944,1381
12000,1024,128,1,3,Vanilla,139308976,2900000,243256,1816
12000,1024,128,1,3,Vanilla,139308976,3000000,290063,2392
12000,1024,128,1,3,Vanilla,139308976,3100000,339954,3112
12000,1024,128,1,3,Vanilla,139308976,3200000,392335,3923
12000,1024,128,1,3,Vanilla,139308976,3300000,447530,4925
12000,1024,128,1,3,Vanilla,139308976,3400000,506440,6036
12000,1024,128,1,3,Vanilla,139308976,3500000,568773,7440
12000,1024,128,1,3,Vanilla,139308976,3600000,633962,8884
12000,1024,128,1,3,Vanilla,139308976,3700000,700618,10546
12000,1024,128,1,3,Vanilla,139308976,3800000,768972,12326
12000,1024,128,1,3,Vanilla,139308976,3900000,838978,14410
12000,1024,128,1,3,Vanilla,139308976,4000000,910293,16635
12000,1024,128,1,3,Vanilla,139308976,4100000,985675,19006
12000,1024,128,1,3,Vanilla,139308976,4200000,1069275,21732
12000,1024,128,1,3,Vanilla,139308976,4300000,1162816,24615
12000,1024,128,1,3,Vanilla,139308976,4400000,1266822,27797
12000,1024,128,1,3,Vanilla,139308976,4500000,1377225,31343
12000,1024,128,1,3,Vanilla,139308976,4600000,1491704,35005
12000,1024,128,1,3,Vanilla,139308976,4700000,1609386,38953
12000,1024,128,1,3,Vanilla,139308976,4800000,1730181,43098
12000,1024,128,1,3,Vanilla,139308976,4900000,1854170,47584
12000,1024,128,1,3,Vanilla,139308976,5000000,1980927,52289
12000,1024,128,1,3,Vanilla,139308976,5100000,2110059,57321
12000,1024,128,1,3,Vanilla,139308976,5200000,2241290,62717
12000,1024,128,1,3,Vanilla,139308976,5300000,2373306,68375
12000,1024,128,1,3,Vanilla,139308976,5400000,2507103,74328
12000,1024,128,1,3,Vanilla,139308976,5500000,2643091,80637
12000,1024,128,1,3,Vanilla,139308976,5600000,2781801,87138
12000,1024,128,1,3,Vanilla,139308976,5700000,2923346,93926
12000,1024,128,1,3,Vanilla,139308976,5800000,3067930,100962
12000,1024,128,1,3,Vanilla,139308976,5900000,3214827,108522
12000,1024,128,1,3,Vanilla,139308976,6000000,3364562,116160
12000,1024,128,1,3,Vanilla,139308976,6100000,3516487,124383
12000,1024,128,1,3,Vanilla,139308976,6200000,3668995,132798
12000,1024,128,1,3,Vanilla,139308976,6300000,3823162,141470
12000,1024,128,1,3,Vanilla,139308976,6400000,3978414,150161
12000,1024,128,1,3,Vanilla,139308976,6500000,4135496,159667
12000,1024,128,1,3,Vanilla,139308976,6600000,4293768,169352
12000,1024,128,1,3,Vanilla,139308976,6700000,4453475,179082
12000,1024,128,1,3,Vanilla,139308976,6800000,4614853,189395
12000,1024,128,1,3,Vanilla,139308976,6900000,4777613,199816
12000,1024,128,1,3,Vanilla,139308976,7000000,4941630,210841
12000,1024,128,1,3,Vanilla,139308976,7100000,5106332,222137
12000,1024,128,1,3,Vanilla,139308976,7200000,5272711,233507
12000,1024,128,1,3,Vanilla,139308976,7300000,5439450,245251
12000,1024,128,1,3,Vanilla,139308976,7400000,5607116,257205
12000,1024,128,1,3,Vanilla,139308976,7500000,5776445,269877
12000,1024,128,1,3,Vanilla,139308976,7600000,5946292,282752
12000,1024,128,1,3,Vanilla,139308976,7700000,6116714,296166
12000,1024,128,1,3,Vanilla,139308976,7800000,6287264,309525
12000,1024,128,1,3,Vanilla,139308976,7900000,6458831,323057
12000,1024,128,1,3,Vanilla,139308976,8000000,6630883,337085
12000,1024,128,1,3,Vanilla,139308976,8100000,6803557,351251
12000,1024,128,1,3,Vanilla,139308976,8200000,6977978,365982
12000,1024,128,1,3,Vanilla,139308976,8300000,7153503,381125
12000,1024,128,1,3,Vanilla,139308976,8400000,7329751,396071
12000,1024,128,1,3,Vanilla,139308976,8500000,7507756,411574
12000,1024,128,1,3,Vanilla,139308976,8600000,7687063,427350
12000,1024,128,1,3,Vanilla,139308976,8700000,7867532,443322
12000,1024,128,1,3,Vanilla,139308976,8800000,8048883,459549
12000,1024,128,1,3,Vanilla,139308976,8900000,8231919,476201
12000,1024,128,1,3,Vanilla,139308976,9000000,8415621,492834
12000,1024,128,1,3,Vanilla,139308976,9100000,8600754,510021
12000,1024,128,1,3,Vanilla,139308976,9200000,8787036,527440
12000,1024,128,1,3,Vanilla,139308976,9300000,8973576,545236
12000,1024,128,1,3,Vanilla,139308976,9400000,9160997,563295
12000,1024,128,1,3,Vanilla,139308976,9500000,9348877,581459
12000,1024,128,1,3,Vanilla,139308976,9600000,9536907,599951
12000,1024,128,1,3,Vanilla,139308976,9700000,9725606,618566
12000,1024,128,1,3,Vanilla,139308976,9800000,9915174,637485
12000,1024,128,1,3,Vanilla,139308976,9900000,10105406,656700
12000,1024,128,1,3,Vanilla,139308976,10000000,10295643,676209
12000,1024,128,1,3,Vanilla,138763063,100000,0,0
12000,1024,128,1,3,Vanilla,138763063,200000,0,0
12000,1024,128,1,3,Vanilla,138763063,300000,0,0
12000,1024,128,1,3,Vanilla,138763063,400000,0,0
12000,1024,128,1,3,Vanilla,138763063,500000,0,0
12000,1024,128,1,3,Vanilla,138763063,600000,0,0
12000,1024,128,1,3,Vanilla,138763063,700000,0,0
12000,1024,128,1,3,Vanilla,138763063,800000,0,0
12000,1024,128,1,3,Vanilla,138763063,900000,0,0
12000,1024,128,1,3,Vanilla,138763063,1000000,0,0
12000,1024,128,1,3,Vanilla,138763063,1100000,524,0
12000,1024,128,1,3,Vanilla,138763063,1200000,1924,5
12000,1024,128,1,3,Vanilla,138763063,1300000,3995,25
12000,1024,128,1,3,Vanilla,138763063,1400000,6253,68
12000,1024,128,1,3,Vanilla,138763063,1500000,9137,145
12000,1024,128,1,3,Vanilla,138763063,1600000,12295,250
12000,1024,128,1,3,Vanilla,138763063,1700000,15744,381
12000,1024,128,1,3,Vanilla,138763063,1800000,19709,545
12000,1024,128,1,3,Vanilla,138763063,1900000,23764,748
12000,1024,128,1,3,Vanilla,138763063,2000000,28145,987
12000,1024,128,1,3,Vanilla,138763063,2100000,35442,1261
12000,1024,128,1,3,Vanilla,138763063,2200000,50568,1591
12000,1024,128,1,3,Vanilla,138763063,2300000,71282,1985
12000,1024,128,1,3,Vanilla,138763063,2400000,94861,2456
12000,1024,128,1,3,Vanilla,138763063,2500000,121524,2946
12000,1024,128,1,3,Vanilla,138763063,2600000,151028,3535
12000,1024,128,1,3,Vanilla,138763063,2700000,183118,4233
12000,1024,128,1,3,Vanilla,138763063,2800000,218820,5050
12000,1024,128,1,3,Vanilla,138763063,2900000,260664,6004
12000,1024,128,1,3,Vanilla,138763063,3000000,307499,7021
12000,1024,128,1,3,Vanilla,138763063,3100000,357442,8215
12000,1024,128,1,3,Vanilla,138763063,3200000,409761,9582
12000,1024,128,1,3,Vanilla,138763063,3300000,465095,11153
12000,1024,128,1,3,Vanilla,138763063,3400000,523315,12840
12000,1024,128,1,3,Vanilla,138763063,3500000,586913,14775
12000,1024,128,1,3,Vanilla,138763063,3600000,653067,16841
12000,1024,128,1,3,Vanilla,138763063,3700000,721414,19129
12000,1024,128,1,3,Vanilla,138763063,3800000,790582,21602
12000,1024,128,1,3,Vanilla,138763063,3900000,861252,24477
12000,1024,128,1,3,Vanilla,138763063,4000000,933677,27516
12000,1024,128,1,3,Vanilla,138763063,4100000,1009221,30738
12000,1024,128,1,3,Vanilla,138763063,4200000,1092362,34239
12000,1024,128,1,3,Vanilla,138763063,4300000,1187252,37860
12000,1024,128,1,3,Vanilla,138763063,4400000,1292141,41896
12000,1024,128,1,3,Vanilla,138763063,4500000,1404865,46152
12000,1024,128,1,3,Vanilla,138763063,4600000,1521273,50676
12000,1024,128,1,3,Vanilla,138763063,4700000,1641624,55460
12000,1024,128,1,3,Vanilla,138763063,4800000,1764690,60625
12000,1024,128,1,3,Vanilla,138763063,4900000,1890727,66065
12000,1024,128,1,3,Vanilla,138763063,5000000,2019934,71773
12000,1024,128,1,3,Vanilla,138763063,5100000,2151151,77809
12000,1024,128,1,3,Vanilla,138763063,5200000,2283978,84020
12000,1024,128,1,3,Vanilla,138763063,5300000,2419010,90633
12000,1024,128,1,3,Vanilla,138763063,5400000,2556582,97709
12000,1024,128,1,3,Vanilla,138763063,5500000,2695193,105009
12000,1024,128,1,3,Vanilla,138763063,5600000,2836614,112502
12000,1024,128,1,3,Vanilla,138763063,5700000,2981466,120324
12000,1024,128,1,3,Vanilla,138763063,5800000,3128763,128543
12000,1024,128,1,3,Vanilla,138763063,5900000,3278457,137129
12000,1024,128,1,3,Vanilla,138763063,6000000,3430227,146033
12000,1024,128,1,3,Vanilla,138763063,6100000,3583940,155243
12000,1024,128,1,3,Vanilla,138763063,6200000,3738916,164950
12000,1024,128,1,3,Vanilla,138763063,6300000,3894936,174812
12000,1024,128,1,3,Vanilla,138763063,6400000,4052989,185102
12000,1024,128,1,3,Vanilla,138763063,6500000,4212245,195839
12000,1024,128,1,3,Vanilla,138763063,6600000,4371926,206687
12000,1024,128,1,3,Vanilla,138763063,6700000,4533582,217904
12000,1024,128,1,3,Vanilla,138763063,6800000,4696237,229261
12000,1024,128,1,3,Vanilla,138763063,6900000,4860696,241148
12000,1024,128,1,3,Vanilla,138763063,7000000,5026206,253275
12000,1024,128,1,3,Vanilla,138763063,7100000,5192891,265652
12000,1024,128,1,3,Vanilla,138763063,7200000,5360599,278501
12000,1024,128,1,3,Vanilla,138763063,7300000,5529211,291450
12000,1024,128,1,3,Vanilla,138763063,7400000,5698952,305039
12000,1024,128,1,3,Vanilla,138763063,7500000,5869339,318928
12000,1024,128,1,3,Vanilla,138763063,7600000,6039733,332725
12000,1024,128,1,3,Vanilla,138763063,7700000,6211390,346981
12000,1024,128,1,3,Vanilla,138763063,7800000,6383292,361459
12000,1024,128,1,3,Vanilla,138763063,7900000,6555993,376430
12000,1024,128,1,3,Vanilla,138763063,8000000,6729605,391489
12000,1024,128,1,3,Vanilla,138763063,8100000,6904828,407000
12000,1024,128,1,3,Vanilla,138763063,8200000,7080796,422584
12000,1024,128,1,3,Vanilla,138763063,8300000,7257823,438716
12000,1024,128,1,3,Vanilla,138763063,8400000,7436429,455110
12000,1024,128,1,3,Vanilla,138763063,8500000,7616189,471879
12000,1024,128,1,3,Vanilla,138763063,8600000,7798118,488893
12000,1024,128,1,3,Vanilla,138763063,8700000,7981222,506226
12000,1024,128,1,3,Vanilla,138763063,8800000,8164907,523850
12000,1024,128,1,3,Vanilla,138763063,8900000,8350261,541751
12000,1024,128,1,3,Vanilla,138763063,9000000,8536299,559756
12000,1024,128,1,3,Vanilla,138763063,9100000,8723102,578214
12000,1024,128,1,3,Vanilla,138763063,9200000,8910385,596891
12000,1024,128,1,3,Vanilla,138763063,9300000,9098573,615879
12000,1024,128,1,3,Vanilla,138763063,9400000,9287038,634982
12000,1024,128,1,3,Vanilla,138763063,9500000,9476460,653995
12000,1024,128,1,3,Vanilla,138763063,9600000,9666798,673873
12000,1024,128,1,3,Vanilla,138763063,9700000,9857342,693828
12000,1024,128,1,3,Vanilla,138763063,9800000,10048777,714199
12000,1024,128,1,3,Vanilla,138763063,9900000,10240432,734577
12000,1024,128,1,3,Vanilla,138763063,10000000,10432279,755236
12000,1024,128,1,3,Vanilla,136634212,100000,0,0
12000,1024,128,1,3,Vanilla,136634212,200000,0,0
12000,1024,128,1,3,Vanilla,136634212,300000,0,0
12000,1024,128,1,3,Vanilla,136634212,400000,0,0
12000,1024,128,1,3,Vanilla,136634212,500000,0,0
12000,1024,128,1,3,Vanilla,136634212,600000,0,0
12000,1024,128,1,3,Vanilla,136634212,700000,0,0
12000,1024,128,1,3,Vanilla,136634212,800000,0,0
12000,1024,128,1,3,Vanilla,136634212,900000,0,0
12000,1024,128,1,3,Vanilla,136634212,1000000,0,0
12000,1024,128,1,3,Vanilla,136634212,1100000,125,0
12000,1024,128,1,3,Vanilla,136634212,1200000,442,0
12000,1024,128,1,3,Vanilla,136634212,1300000,819,0
12000,1024,128,1,3,Vanilla,136634212,1400000,1587,1
12000,1024,128,1,3,Vanilla,136634212,1500000,2772,2
12000,1024,128,1,3,Vanilla,136634212,1600000,4549,4
12000,1024,128,1,3,Vanilla,136634212,1700000,6723,8
12000,1024,128,1,3,Vanilla,136634212,1800000,9427,17
12000,1024,128,1,3,Vanilla,136634212,1900000,12496,38
12000,1024,128,1,3,Vanilla,136634212,2000000,16167,68
12000,1024,128,1,3,Vanilla,136634212,2100000,22064,105
12000,1024,128,1,3,Vanilla,136634212,2200000,35980,179
12000,1024,128,1,3,Vanilla,136634212,2300000,56244,277
12000,1024,128,1,3,Vanilla,136634212,2400000,79834,418
12000,1024,128,1,3,Vanilla,136634212,2500000,107257,624
12000,1024,128,1,3,Vanilla,136634212,2600000,137527,900
12000,1024,128,1,3,Vanilla,136634212,2700000,169549,1280
12000,1024,128,1,3,Vanilla,136634212,2800000,204975,1768
12000,1024,128,1,3,Vanilla,136634212,2900000,245932,2345
12000,1024,128,1,3,Vanilla,136634212,3000000,291109,3025
12000,1024,128,1,3,Vanilla,136634212,3100000,339353,3895
12000,1024,128,1,3,Vanilla,136634212,3200000,389273,4927
12000,1024,128,1,3,Vanilla,136634212,3300000,441672,6066
12000,1024,128,1,3,Vanilla,136634212,3400000,497760,7295
12000,1024,128,1,3,Vanilla,136634212,3500000,558035,8838
12000,1024,128,1,3,Vanilla,136634212,3600000,621618,10580
12000,1024,128,1,3,Vanilla,136634212,3700000,686873,12489
12000,1024,128,1,3,Vanilla,136634212,3800000,753536,14505
12000,1024,128,1,3,Vanilla,136634212,3900000,821616,16925
12000,1024,128,1,3,Vanilla,136634212,4000000,891391,19463
12000,1024,128,1,3,Vanilla,136634212,4100000,964976,22256
12000,1024,128,1,3,Vanilla,136634212,4200000,1046117,25200
12000,1024,128,1,3,Vanilla,136634212,4300000,1138189,28421
12000,1024,128,1,3,Vanilla,136634212,4400000,1239795,31899
12000,1024,128,1,3,Vanilla,136634212,4500000,1348802,35621
12000,1024,128,1,3,Vanilla,136634212,4600000,1462760,39533
12000,1024,128,1,3,Vanilla,136634212,4700000,1580637,43772
12000,1024,128,1,3,Vanilla,136634212,4800000,1701105,48198
12000,1024,128,1,3,Vanilla,136634212,4900000,1824545,52985
12000,1024,128,1,3,Vanilla,136634212,5000000,1950566,58052
12000,1024,128,1,3,Vanilla,136634212,5100000,2078371,63403
12000,1024,128,1,3,Vanilla,136634212,5200000,2208540,69091
12000,1024,128,1,3,Vanilla,136634212,5300000,2340218,75059
12000,1024,128,1,3,Vanilla,136634212,5400000,2474179,81446
12000,1024,128,1,3,Vanilla,136634212,5500000,2610289,88119
12000,1024,128,1,3,Vanilla,136634212,5600000,2749307,95046
12000,1024,128,1,3,Vanilla,136634212,5700000,2891389,102239
12000,1024,128,1,3,Vanilla,136634212,5800000,3037155,109761
12000,1024,128,1,3,Vanilla,136634212,5900000,3185486,117714
12000,1024,128,1,3,Vanilla,136634212,6000000,3335552,125915
12000,1024,128,1,3,Vanilla,136634212,6100000,3486880,134645
12000,1024,128,1,3,Vanilla,136634212,6200000,3639551,143375
12000,1024,128,1,3,Vanilla,136634212,6300000,3793465,152275
12000,1024,128,1,3,Vanilla,136634212,6400000,3948884,161644
12000,1024,128,1,3,Vanilla,136634212,6500000,4105577,171341
12000,1024,128,1,3,Vanilla,136634212,6600000,4264212,181178
12000,1024,128,1,3,Vanilla,136634212,6700000,4424093,191530
12000,1024,128,1,3,Vanilla,136634212,6800000,4585498,202419
12000,1024,128,1,3,Vanilla,136634212,6900000,4748454,213183
12000,1024,128,1,3,Vanilla,136634212,7000000,4912733,224629
12000,1024,128,1,3,Vanilla,136634212,7100000,5078098,236126
12000,1024,128,1,3,Vanilla,136634212,7200000,5244607,248080
12000,1024,128,1,3,Vanilla,136634212,7300000,5411484,260173
12000,1024,128,1,3,Vanilla,136634212,7400000,5579824,273030
12000,1024,128,1,3,Vanilla,136634212,7500000,5748781,285991
12000,1024,128,1,3,Vanilla,136634212,7600000,5918320,299091
12000,1024,128,1,3,Vanilla,136634212,7700000,6088814,312696
12000,1024,128,1,3,Vanilla,136634212,7800000,6259522,326365
12000,1024,128,1,3,Vanilla,136634212,7900000,6431377,340399
12000,1024,128,1,3,Vanilla,136634212,8000000,6603351,354461
12000,1024,128,1,3,Vanilla,136634212,8100000,6776222,369063
12000,1024,128,1,3,Vanilla,136634212,8200000,6950650,383950
12000,1024,128,1,3,Vanilla,136634212,8300000,7126305,399129
12000,1024,128,1,3,Vanilla,136634212,8400000,7303999,414737
12000,1024,128,1,3,Vanilla,136634212,8500000,7482348,430201
12000,1024,128,1,3,Vanilla,136634212,8600000,7662194,446156
12000,1024,128,1,3,Vanilla,136634212,8700000,7843619,462434
12000,1024,128,1,3,Vanilla,136634212,8800000,8026464,478817
12000,1024,128,1,3,Vanilla,136634212,8900000,8210485,495747
12000,1024,128,1,3,Vanilla,136634212,9000000,8395430,512876
12000,1024,128,1,3,Vanilla,136634212,9100000,8581058,530283
12000,1024,128,1,3,Vanilla,136634212,9200000,8768258,548308
12000,1024,128,1,3,Vanilla,136634212,9300000,8955989,566378
12000,1024,128,1,3,Vanilla,136634212,9400000,9144006,584539
12000,1024,128,1,3,Vanilla,136634212,9500000,9333057,603330
12000,1024,128,1,3,Vanilla,136634212,9600000,9522325,621983
12000,1024,128,1,3,Vanilla,136634212,9700000,9712406,641268
12000,1024,128,1,3,Vanilla,136634212,9800000,9902431,660199
12000,1024,128,1,3,Vanilla,136634212,9900000,10093608,679837
12000,1024,128,1,3,Vanilla,136634212,10000000,10285241,699834
12000,1024,128,1,3,Vanilla,140100425,100000,0,0
12000,1024,128,1,3,Vanilla,140100425,200000,0,0
12000,1024,128,1,3,Vanilla,140100425,300000,0,0
12000,1024,128,1,3,Vanilla,140100425,400000,0,0
12000,1024,128,1,3,Vanilla,140100425,500000,0,0
12000,1024,128,1,3,Vanilla,140100425,600000,0,0
12000,1024,128,1,3,Vanilla,140100425,700000,0,0
12000,1024,128,1,3,Vanilla,140100425,800000,0,0
12000,1024,128,1,3,Vanilla,140100425,900000,0,0
12000,1024,128,1,3,Vanilla,140100425,1000000,0,0
12000,1024,128,1,3,Vanilla,140100425,1100000,620,0
12000,1024,128,1,3,Vanilla,140100425,1200000,1987,8
12000,1024,128,1,3,Vanilla,140100425,1300000,3961,19
12000,1024,128,1,3,Vanilla,140100425,1400000,6323,46
12000,1024,128,1,3,Vanilla,140100425,1500000,9195,104
12000,1024,128,1,3,Vanilla,140100425,1600000,12410,188
12000,1024,128,1,3,Vanilla,140100425,1700000,15967,286
12000,1024,128,1,3,Vanilla,140100425,1800000,19953,429
12000,1024,128,1,3,Vanilla,140100425,1900000,24340,597
12000,1024,128,1,3,Vanilla,140100425,2000000,28903,798
12000,1024,128,1,3,Vanilla,140100425,2100000,36222,1060
12000,1024,128,1,3,Vanilla,140100425,2200000,51802,1346
12000,1024,128,1,3,Vanilla,140100425,2300000,72613,1668
12000,1024,128,1,3,Vanilla,140100425,2400000,96662,2051
12000,1024,128,1,3,Vanilla,140100425,2500000,123476,2530
12000,1024,128,1,3,Vanilla,140100425,2600000,152960,3018
12000,1024,128,1,3,Vanilla,140100425,2700000,184991,3590
12000,1024,128,1,3,Vanilla,140100425,2800000,220446,4265
12000,1024,128,1,3,Vanilla,140100425,2900000,261399,4969
12000,1024,128,1,3,Vanilla,140100425,3000000,308223,5843
12000,1024,128,1,3,Vanilla,140100425,3100000,358578,6838
12000,1024,128,1,3,Vanilla,140100425,3200000,410977,8000
12000,1024,128,1,3,Vanilla,140100425,3300000,466487,9407
12000,1024,128,1,3,Vanilla,140100425,3400000,525716,10890
12000,1024,128,1,3,Vanilla,140100425,3500000,589457,12638
12000,1024,128,1,3,Vanilla,140100425,3600000,656308,14438
12000,1024,128,1,3,Vanilla,140100425,3700000,725634,16388
12000,1024,128,1,3,Vanilla,140100425,3800000,796353,18553
12000,1024,128,1,3,Vanilla,140100425,3900000,868129,20981
12000,1024,128,1,3,Vanilla,140100425,4000000,941732,23608
12000,1024,128,1,3,Vanilla,140100425,4100000,1018650,26392
12000,1024,128,1,3,Vanilla,140100425,4200000,1103864,29492
12000,1024,128,1,3,Vanilla,140100425,4300000,1198361,32861
12000,1024,128,1,3,Vanilla,140100425,4400000,1302525,36376
12000,1024,128,1,3,Vanilla,140100425,4500000,1412964,40253
12000,1024,128,1,3,Vanilla,140100425,4600000,1527508,44373
12000,1024,128,1,3,Vanilla,140100425,4700000,1645402,48888
12000,1024,128,1,3,Vanilla,140100425,4800000,1766095,53558
12000,1024,128,1,3,Vanilla,140100425,4900000,1889248,58544
12000,1024,128,1,3,Vanilla,140100425,5000000,2014977,63751
12000,1024,128,1,3,Vanilla,140100425,5100000,2142721,69197
12000,1024,128,1,3,Vanilla,140100425,5200000,2272186,75030
12000,1024,128,1,3,Vanilla,140100425,5300000,2403016,81034
12000,1024,128,1,3,Vanilla,140100425,5400000,2535962,87308
12000,1024,128,1,3,Vanilla,140100425,5500000,2670728,94027
12000,1024,128,1,3,Vanilla,140100425,5600000,2808040,101010
12000,1024,128,1,3,Vanilla,140100425,5700000,2948951,108366
12000,1024,128,1,3,Vanilla,140100425,5800000,3092600,115810
12000,1024,128,1,3,Vanilla,140100425,5900000,3239596,123585
12000,1024,128,1,3,Vanilla,140100425,6000000,3389457,131794
12000,1024,128,1,3,Vanilla,140100425,6100000,3541224,140573
12000,1024,128,1,3,Vanilla,140100425,6200000,3694031,149396
12000,1024,128,1,3,Vanilla,140100425,6300000,3847639,158473
12000,1024,128,1,3,Vanilla,140100425,6400000,4002787,167985
12000,1024,128,1,3,Vanilla,140100425,6500000,4159079,177893
12000,1024,128,1,3,Vanilla,140100425,6600000,4316480,188099
12000,1024,128,1,3,Vanilla,140100425,6700000,4474676,198565
12000,1024,128,1,3,Vanilla,140100425,6800000,4634480,209287
12000,1024,128,1,3,Vanilla,140100425,6900000,4796087,220415
12000,1024,128,1,3,Vanilla,140100425,7000000,4958611,231898
12000,1024,128,1,3,Vanilla,140100425,7100000,5123188,243435
12000,1024,128,1,3,Vanilla,140100425,7200000,5289084,255551
12000,1024,128,1,3,Vanilla,140100425,7300000,5455311,267942
12000,1024,128,1,3,Vanilla,140100425,7400000,5622510,280391
12000,1024,128,1,3,Vanilla,140100425,7500000,5790782,293452
12000,1024,128,1,3,Vanilla,140100425,7600000,5960177,306610
12000,1024,128,1,3,Vanilla,140100425,7700000,6129909,320385
12000,1024,128,1,3,Vanilla,140100425,7800000,6300601,334333
12000,1024,128,1,3,Vanilla,140100425,7900000,6471925,348748
12000,1024,128,1,3,Vanilla,140100425,8000000,6643758,363040
12000,1024,128,1,3,Vanilla,140100425,8100000,6817246,377784
12000,1024,128,1,3,Vanilla,140100425,8200000,6991253,392682
12000,1024,128,1,3,Vanilla,140100425,8300000,7166977,408140
12000,1024,128,1,3,Vanilla,140100425,8400000,7344230,423488
12000,1024,128,1,3,Vanilla,140100425,8500000,7522692,439524
12000,1024,128,1,3,Vanilla,140100425,8600000,7702393,455335
12000,1024,128,1,3,Vanilla,140100425,8700000,7883996,471740
12000,1024,128,1,3,Vanilla,140100425,8800000,8066424,488507
12000,1024,128,1,3,Vanilla,140100425,8900000,8250335,505176
12000,1024,128,1,3,Vanilla,140100425,9000000,8435336,522494
12000,1024,128,1,3,Vanilla,140100425,9100000,8620572,539912
12000,1024,128,1,3,Vanilla,140100425,9200000,8806858,557734
12000,1024,128,1,3,Vanilla,140100425,9300000,8993732,575835
12000,1024,128,1,3,Vanilla,140100425,9400000,9181026,594112
12000,1024,128,1,3,Vanilla,140100425,9500000,9369354,613031
12000,1024,128,1,3,Vanilla,140100425,9600000,9558036,631653
12000,1024,128,1,3,Vanilla,140100425,9700000,9747517,650789
12000,1024,128,1,3,Vanilla,140100425,9800000,9937280,669983
12000,1024,128,1,3,Vanilla,140100425,9900000,10127415,689504
12000,1024,128,1,3,Vanilla,140100425,10000000,10317681,709319
12000,1024,128,1,3,Vanilla,132159082,100000,0,0
12000,1024,128,1,3,Vanilla,132159082,200000,0,0
12000,1024,128,1,3,Vanilla,132159082,300000,0,0
12000,1024,128,1,3,Vanilla,132159082,400000,0,0
12000,1024,128,1,3,Vanilla,132159082,500000,0,0
12000,1024,128,1,3,Vanilla,132159082,600000,0,0
12000,1024,128,1,3,Vanilla,132159082,700000,0,0
12000,1024,128,1,3,Vanilla,132159082,800000,0,0
12000,1024,128,1,3,Vanilla,132159082,900000,0,0
12000,1024,128,1,3,Vanilla,132159082,1000000,0,0
12000,1024,128,1,3,Vanilla,132159082,1100000,44,0
12000,1024,128,1,3,Vanilla,132159082,1200000,231,0
12000,1024,128,1,3,Vanilla,132159082,1300000,543,2
12000,1024,128,1,3,Vanilla,132159082,1400000,863,8
12000,1024,128,1,3,Vanilla,132159082,1500000,1307,21
12000,1024,128,1,3,Vanilla,132159082,1600000,1859,49
12000,1024,128,1,3,Vanilla,132159082,1700000,2575,80
12000,1024,128,1,3,Vanilla,132159082,1800000,3901,129
12000,1024,128,1,3,Vanilla,132159082,1900000,5369,176
12000,1024,128,1,3,Vanilla,132159082,2000000,7158,242
12000,1024,128,1,3,Vanilla,132159082,2100000,12263,300
12000,1024,128,1,3,Vanilla,132159082,2200000,25748,376
12000,1024,128,1,3,Vanilla,132159082,2300000,44875,461
12000,1024,128,1,3,Vanilla,132159082,2400000,67394,571
12000,1024,128,1,3,Vanilla,132159082,2500000,94197,729
12000,1024,128,1,3,Vanilla,132159082,2600000,124015,942
12000,1024,128,1,3,Vanilla,132159082,2700000,155664,1238
12000,1024,128,1,3,Vanilla,132159082,2800000,190843,1557
12000,1024,128,1,3,Vanilla,132159082,2900000,232404,1999
12000,1024,128,1,3,Vanilla,132159082,3000000,278384,2532
12000,1024,128,1,3,Vanilla,132159082,3100000,328693,3213
12000,1024,128,1,3,Vanilla,132159082,3200000,381219,4023
12000,1024,128,1,3,Vanilla,132159082,3300000,436276,4967
12000,1024,128,1,3,Vanilla,132159082,3400000,494961,6104
12000,1024,128,1,3,Vanilla,132159082,3500000,557258,7405
