num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_attempt,num_stored
12000,1024,102400,1.7,3,Vanilla,12784934,1,1
12000,1024,102400,1.7,3,Vanilla,12784934,2,1056501
12000,1024,102400,1.7,3,Vanilla,12784934,3,1089176
12000,1024,102400,1.7,3,Vanilla,12784934,4,2006613
12000,1024,102400,1.7,3,Vanilla,12784934,6,2077019
12000,1024,102400,1.7,3,Vanilla,12784934,7,2133701
12000,1024,102400,1.7,3,Vanilla,12784934,8,2251003
12000,1024,102400,1.7,3,Vanilla,12784934,10,2325363
12000,1024,102400,1.7,3,Vanilla,12784934,11,2399975
12000,1024,102400,1.7,3,Vanilla,12784934,12,2618808
12000,1024,102400,1.7,3,Vanilla,12784934,13,2777835
12000,1024,102400,1.7,3,Vanilla,12784934,14,2782906
12000,1024,102400,1.7,3,Vanilla,12784934,15,2806989
12000,1024,102400,1.7,3,Vanilla,12784934,16,3059198
12000,1024,102400,1.7,3,Vanilla,12784934,17,3366259
12000,1024,102400,1.7,3,Vanilla,12784934,20,3370296
12000,1024,102400,1.7,3,Vanilla,12784934,21,3378431
12000,1024,102400,1.7,3,Vanilla,12784934,22,3397558
12000,1024,102400,1.7,3,Vanilla,12784934,25,3400594
12000,1024,102400,1.7,3,Vanilla,12784934,26,3416135
12000,1024,102400,1.7,3,Vanilla,12784934,29,3432277
12000,1024,102400,1.7,3,Vanilla,12784934,31,3447771
12000,1024,102400,1.7,3,Vanilla,12784934,33,3464956
12000,1024,102400,1.7,3,Vanilla,12784934,36,3467508
12000,1024,102400,1.7,3,Vanilla,12784934,41,3510809
12000,1024,102400,1.7,3,Vanilla,12784934,51,3548743
12000,1024,102400,1.7,3,Vanilla,12784934,56,3656973
12000,1024,102400,1.7,3,Vanilla,12784934,65,3660697
12000,1024,102400,1.7,3,Vanilla,12784934,81,3670805
12000,1024,102400,1.7,3,Vanilla,12784934,85,3708935
12000,1024,102400,1.7,3,Vanilla,12784934,86,3713224
12000,1024,102400,1.7,3,Vanilla,12784934,100,3727121
12000,1024,102400,1.7,3,Vanilla,12876572,1,1
12000,1024,102400,1.7,3,Vanilla,12876572,2,1046453
12000,1024,102400,1.7,3,Vanilla,12876572,3,1240452
12000,1024,102400,1.7,3,Vanilla,12876572,4,1917707
12000,1024,102400,1.7,3,Vanilla,12876572,6,2070199
12000,1024,102400,1.7,3,Vanilla,12876572,7,2150765
12000,1024,102400,1.7,3,Vanilla,12876572,9,2222820
12000,1024,102400,1.7,3,Vanilla,12876572,10,2602747
12000,1024,102400,1.7,3,Vanilla,12876572,11,2682424
12000,1024,102400,1.7,3,Vanilla,12876572,12,2691055
12000,1024,102400,1.7,3,Vanilla,12876572,15,2784274
12000,1024,102400,1.7,3,Vanilla,12876572,17,2994565
12000,1024,102400,1.7,3,Vanilla,12876572,18,3274102
12000,1024,102400,1.7,3,Vanilla,12876572,19,3378005
12000,1024,102400,1.7,3,Vanilla,12876572,26,3389459
12000,1024,102400,1.7,3,Vanilla,12876572,31,3447330
12000,1024,102400,1.7,3,Vanilla,12876572,33,3464082
12000,1024,102400,1.7,3,Vanilla,12876572,36,3482153
12000,1024,102400,1.7,3,Vanilla,12876572,38,3499705
12000,1024,102400,1.7,3,Vanilla,12876572,44,3503228
12000,1024,102400,1.7,3,Vanilla,12876572,55,3535638
12000,1024,102400,1.7,3,Vanilla,12876572,62,3702709
12000,1024,102400,1.7,3,Vanilla,12876572,70,3706562
12000,1024,102400,1.7,3,Vanilla,12876572,93,3709199
12000,1024,102400,1.7,3,Vanilla,12794810,1,1
12000,1024,102400,1.7,3,Vanilla,12794810,2,1005320
12000,1024,102400,1.7,3,Vanilla,12794810,3,1067494
12000,1024,102400,1.7,3,Vanilla,12794810,4,1284612
12000,1024,102400,1.7,3,Vanilla,12794810,6,2063444
12000,1024,102400,1.7,3,Vanilla,12794810,7,2143595
12000,1024,102400,1.7,3,Vanilla,12794810,10,2217019
12000,1024,102400,1.7,3,Vanilla,12794810,11,2635018
12000,1024,102400,1.7,3,Vanilla,12794810,12,2637932
12000,1024,102400,1.7,3,Vanilla,12794810,13,2736498
12000,1024,102400,1.7,3,Vanilla,12794810,14,2902164
12000,1024,102400,1.7,3,Vanilla,12794810,15,3043350
12000,1024,102400,1.7,3,Vanilla,12794810,16,3063447
