num_node,node_min_capacity,capacity_multiplier,capacity_skew,num_copy,strategy,supply,num_attempt,store_rate,num_stored
12000,1024,128,1,3,Vanilla,136508433,8200000,0.12684,4507849
12000,1024,128,1,3,Vanilla,136508433,8300000,0.12378,4520227
12000,1024,128,1,3,Vanilla,136508433,8400000,0.11906,4532133
12000,1024,128,1,3,Vanilla,136508433,8500000,0.11419,4543552
12000,1024,128,1,3,Vanilla,136508433,8600000,0.10958,4554510
12000,1024,128,1,3,Vanilla,136508433,8700000,0.10563,4565073
12000,1024,128,1,3,Vanilla,136508433,8800000,0.10193,4575266
12000,1024,128,1,3,Vanilla,136508433,8900000,0.09862,4585128
12000,1024,128,1,3,Vanilla,136508433,9000000,0.09388,4594516
12000,1024,128,1,3,Vanilla,136508433,9100000,0.09452,4603968
12000,1024,128,1,3,Vanilla,136508433,9200000,0.09207,4613175
12000,1024,128,1,3,Vanilla,136508433,9300000,0.08962,4622137
12000,1024,128,1,3,Vanilla,136508433,9400000,0.08645,4630782
12000,1024,128,1,3,Vanilla,136508433,9500000,0.0866,4639442
12000,1024,128,1,3,Vanilla,136508433,9600000,0.08544,4647986
12000,1024,128,1,3,Vanilla,136508433,9700000,0.08306,4656292
12000,1024,128,1,3,Vanilla,136508433,9800000,0.08194,4664486
12000,1024,128,1,3,Vanilla,136508433,9900000,0.08186,4672672
12000,1024,128,1,3,Vanilla,136508433,10000000,0.07978,4680650
12000,1024,128,1,3,Vanilla,139745815,100000,1,100000
12000,1024,128,1,3,Vanilla,139745815,200000,1,200000
12000,1024,128,1,3,Vanilla,139745815,300000,1,300000
12000,1024,128,1,3,Vanilla,139745815,400000,1,400000
12000,1024,128,1,3,Vanilla,139745815,500000,1,500000
12000,1024,128,1,3,Vanilla,139745815,600000,1,600000
12000,1024,128,1,3,Vanilla,139745815,700000,1,700000
12000,1024,128,1,3,Vanilla,139745815,800000,1,800000
12000,1024,128,1,3,Vanilla,139745815,900000,1,900000
12000,1024,128,1,3,Vanilla,139745815,1000000,1,1000000
12000,1024,128,1,3,Vanilla,139745815,1100000,0.99889,1099889
12000,1024,128,1,3,Vanilla,139745815,1200000,0.99603,1199492
12000,1024,128,1,3,Vanilla,139745815,1300000,0.99339,1298831
12000,1024,128,1,3,Vanilla,139745815,1400000,0.99315,1398146
12000,1024,128,1,3,Vanilla,139745815,1500000,0.98968,1497114
12000,1024,128,1,3,Vanilla,139745815,1600000,0.98829,1595943
12000,1024,128,1,3,Vanilla,139745815,1700000,0.98696,1694639
12000,1024,128,1,3,Vanilla,139745815,1800000,0.98657,1793296
12000,1024,128,1,3,Vanilla,139745815,1900000,0.98526,1891822
12000,1024,128,1,3,Vanilla,139745815,2000000,0.98422,1990244
12000,1024,128,1,3,Vanilla,139745815,2100000,0.9638,2086624
12000,1024,128,1,3,Vanilla,139745815,2200000,0.90672,2177296
12000,1024,128,1,3,Vanilla,139745815,2300000,0.87167,2264463
12000,1024,128,1,3,Vanilla,139745815,2400000,0.85389,2349852
12000,1024,128,1,3,Vanilla,139745815,2500000,0.83527,2433379
12000,1024,128,1,3,Vanilla,139745815,2600000,0.81614,2514993
12000,1024,128,1,3,Vanilla,139745815,2700000,0.80447,2595440
12000,1024,128,1,3,Vanilla,139745815,2800000,0.78142,2673582
12000,1024,128,1,3,Vanilla,139745815,2900000,0.74978,2748560
12000,1024,128,1,3,Vanilla,139745815,3000000,0.72282,2820842
12000,1024,128,1,3,Vanilla,139745815,3100000,0.70465,2891307
12000,1024,128,1,3,Vanilla,139745815,3200000,0.69089,2960396
12000,1024,128,1,3,Vanilla,139745815,3300000,0.67504,3027900
12000,1024,128,1,3,Vanilla,139745815,3400000,0.658,3093700
12000,1024,128,1,3,Vanilla,139745815,3500000,0.6405,3157750
12000,1024,128,1,3,Vanilla,139745815,3600000,0.63129,3220879
12000,1024,128,1,3,Vanilla,139745815,3700000,0.62379,3283258
12000,1024,128,1,3,Vanilla,139745815,3800000,0.61602,3344860
12000,1024,128,1,3,Vanilla,139745815,3900000,0.61395,3406255
12000,1024,128,1,3,Vanilla,139745815,4000000,0.60852,3467107
12000,1024,128,1,3,Vanilla,139745815,4100000,0.57971,3525078
12000,1024,128,1,3,Vanilla,139745815,4200000,0.5376,3578838
12000,1024,128,1,3,Vanilla,139745815,4300000,0.48007,3626845
12000,1024,128,1,3,Vanilla,139745815,4400000,0.43033,3669878
12000,1024,128,1,3,Vanilla,139745815,4500000,0.39827,3709705
12000,1024,128,1,3,Vanilla,139745815,4600000,0.37366,3747071
12000,1024,128,1,3,Vanilla,139745815,4700000,0.35774,3782845
12000,1024,128,1,3,Vanilla,139745815,4800000,0.34708,3817553
12000,1024,128,1,3,Vanilla,139745815,4900000,0.32971,3850524
12000,1024,128,1,3,Vanilla,139745815,5000000,0.32052,3882576
12000,1024,128,1,3,Vanilla,139745815,5100000,0.3097,3913546
12000,1024,128,1,3,Vanilla,139745815,5200000,0.29919,3943465
12000,1024,128,1,3,Vanilla,139745815,5300000,0.29033,3972498
12000,1024,128,1,3,Vanilla,139745815,5400000,0.28432,4000930
12000,1024,128,1,3,Vanilla,139745815,5500000,0.27533,4028463
12000,1024,128,1,3,Vanilla,139745815,5600000,0.26211,4054674
12000,1024,128,1,3,Vanilla,139745815,5700000,0.24991,4079665
12000,1024,128,1,3,Vanilla,139745815,5800000,0.23789,4103454
12000,1024,128,1,3,Vanilla,139745815,5900000,0.22884,4126338
12000,1024,128,1,3,Vanilla,139745815,6000000,0.22335,4148673
12000,1024,128,1,3,Vanilla,139745815,6100000,0.21388,4170061
12000,1024,128,1,3,Vanilla,139745815,6200000,0.20516,4190577
12000,1024,128,1,3,Vanilla,139745815,6300000,0.20321,4210898
12000,1024,128,1,3,Vanilla,139745815,6400000,0.19711,4230609
12000,1024,128,1,3,Vanilla,139745815,6500000,0.19074,4249683
12000,1024,128,1,3,Vanilla,139745815,6600000,0.1842,4268103
12000,1024,128,1,3,Vanilla,139745815,6700000,0.18042,4286145
12000,1024,128,1,3,Vanilla,139745815,6800000,0.17414,4303559
12000,1024,128,1,3,Vanilla,139745815,6900000,0.16771,4320330
12000,1024,128,1,3,Vanilla,139745815,7000000,0.16367,4336697
12000,1024,128,1,3,Vanilla,139745815,7100000,0.15938,4352635
12000,1024,128,1,3,Vanilla,139745815,7200000,0.15618,4368253
12000,1024,128,1,3,Vanilla,139745815,7300000,0.15347,4383600
12000,1024,128,1,3,Vanilla,139745815,7400000,0.14994,4398594
12000,1024,128,1,3,Vanilla,139745815,7500000,0.14898,4413492
12000,1024,128,1,3,Vanilla,139745815,7600000,0.14682,4428174
12000,1024,128,1,3,Vanilla,139745815,7700000,0.14378,4442552
12000,1024,128,1,3,Vanilla,139745815,7800000,0.14085,4456637
12000,1024,128,1,3,Vanilla,139745815,7900000,0.13764,4470401
12000,1024,128,1,3,Vanilla,139745815,8000000,0.13597,4483998
12000,1024,128,1,3,Vanilla,139745815,8100000,0.13439,4497437
12000,1024,128,1,3,Vanilla,139745815,8200000,0.13329,4510766
12000,1024,128,1,3,Vanilla,139745815,8300000,0.12818,4523584
12000,1024,128,1,3,Vanilla,139745815,8400000,0.12214,4535798
12000,1024,128,1,3,Vanilla,139745815,8500000,0.11701,4547499
12000,1024,128,1,3,Vanilla,139745815,8600000,0.1124,4558739
12000,1024,128,1,3,Vanilla,139745815,8700000,0.10879,4569618
12000,1024,128,1,3,Vanilla,139745815,8800000,0.10387,4580005
12000,1024,128,1,3,Vanilla,139745815,8900000,0.10255,4590260
12000,1024,128,1,3,Vanilla,139745815,9000000,0.10011,4600271
12000,1024,128,1,3,Vanilla,139745815,9100000,0.09738,4610009
12000,1024,128,1,3,Vanilla,139745815,9200000,0.09685,4619694
12000,1024,128,1,3,Vanilla,139745815,9300000,0.0955,4629244
12000,1024,128,1,3,Vanilla,139745815,9400000,0.09307,4638551
12000,1024,128,1,3,Vanilla,139745815,9500000,0.09154,4647705
12000,1024,128,1,3,Vanilla,139745815,9600000,0.0877,4656475
12000,1024,128,1,3,Vanilla,139745815,9700000,0.08728,4665203
12000,1024,128,1,3,Vanilla,139745815,9800000,0.08556,4673759
12000,1024,128,1,3,Vanilla,139745815,9900000,0.08337,4682096
12000,1024,128,1,3,Vanilla,139745815,10000000,0.08362,4690458
12000,1024,128,1,3,Vanilla,134218563,100000,1,100000
12000,1024,128,1,3,Vanilla,134218563,200000,1,200000
12000,1024,128,1,3,Vanilla,134218563,300000,1,300000
12000,1024,128,1,3,Vanilla,134218563,400000,1,400000
12000,1024,128,1,3,Vanilla,134218563,500000,1,500000
12000,1024,128,1,3,Vanilla,134218563,600000,1,600000
12000,1024,128,1,3,Vanilla,134218563,700000,1,700000
12000,1024,128,1,3,Vanilla,134218563,800000,1,800000
12000,1024,128,1,3,Vanilla,134218563,900000,1,900000
12000,1024,128,1,3,Vanilla,134218563,1000000,1,1000000
12000,1024,128,1,3,Vanilla,134218563,1100000,0.99736,1099736
12000,1024,128,1,3,Vanilla,134218563,1200000,0.99433,1199169
12000,1024,128,1,3,Vanilla,134218563,1300000,0.99402,1298571
12000,1024,128,1,3,Vanilla,134218563,1400000,0.99371,1397942
12000,1024,128,1,3,Vanilla,134218563,1500000,0.98998,1496940
12000,1024,128,1,3,Vanilla,134218563,1600000,0.98663,1595603
12000,1024,128,1,3,Vanilla,134218563,1700000,0.98592,1694195
12000,1024,128,1,3,Vanilla,134218563,1800000,0.98417,1792612
12000,1024,128,1,3,Vanilla,134218563,1900000,0.98394,1891006
12000,1024,128,1,3,Vanilla,134218563,2000000,0.98188,1989194
12000,1024,128,1,3,Vanilla,134218563,2100000,0.96111,2085305
12000,1024,128,1,3,Vanilla,134218563,2200000,0.90849,2176154
12000,1024,128,1,3,Vanilla,134218563,2300000,0.87177,2263331
12000,1024,128,1,3,Vanilla,134218563,2400000,0.85163,2348494
12000,1024,128,1,3,Vanilla,134218563,2500000,0.83115,2431609
12000,1024,128,1,3,Vanilla,134218563,2600000,0.80609,2512218
12000,1024,128,1,3,Vanilla,134218563,2700000,0.79432,2591650
12000,1024,128,1,3,Vanilla,134218563,2800000,0.77323,2668973
12000,1024,128,1,3,Vanilla,134218563,2900000,0.73943,2742916
12000,1024,128,1,3,Vanilla,134218563,3000000,0.71779,2814695
12000,1024,128,1,3,Vanilla,134218563,3100000,0.69947,2884642
12000,1024,128,1,3,Vanilla,134218563,3200000,0.68507,2953149
12000,1024,128,1,3,Vanilla,134218563,3300000,0.67352,3020501
12000,1024,128,1,3,Vanilla,134218563,3400000,0.65871,3086372
12000,1024,128,1,3,Vanilla,134218563,3500000,0.64182,3150554
12000,1024,128,1,3,Vanilla,134218563,3600000,0.62631,3213185
12000,1024,128,1,3,Vanilla,134218563,3700000,0.62201,3275386
12000,1024,128,1,3,Vanilla,134218563,3800000,0.61381,3336767
12000,1024,128,1,3,Vanilla,134218563,3900000,0.60828,3397595
12000,1024,128,1,3,Vanilla,134218563,4000000,0.60167,3457762
12000,1024,128,1,3,Vanilla,134218563,4100000,0.57705,3515467
12000,1024,128,1,3,Vanilla,134218563,4200000,0.52923,3568390
12000,1024,128,1,3,Vanilla,134218563,4300000,0.47759,3616149
12000,1024,128,1,3,Vanilla,134218563,4400000,0.42062,3658211
12000,1024,128,1,3,Vanilla,134218563,4500000,0.38998,3697209
12000,1024,128,1,3,Vanilla,134218563,4600000,0.36974,3734183
12000,1024,128,1,3,Vanilla,134218563,4700000,0.35769,3769952
12000,1024,128,1,3,Vanilla,134218563,4800000,0.34423,3804375
12000,1024,128,1,3,Vanilla,134218563,4900000,0.3333,3837705
12000,1024,128,1,3,Vanilla,134218563,5000000,0.32108,3869813
12000,1024,128,1,3,Vanilla,134218563,5100000,0.30893,3900706
12000,1024,128,1,3,Vanilla,134218563,5200000,0.29967,3930673
12000,1024,128,1,3,Vanilla,134218563,5300000,0.29219,3959892
12000,1024,128,1,3,Vanilla,134218563,5400000,0.28382,3988274
12000,1024,128,1,3,Vanilla,134218563,5500000,0.27855,4016129
12000,1024,128,1,3,Vanilla,134218563,5600000,0.26562,4042691
12000,1024,128,1,3,Vanilla,134218563,5700000,0.2489,4067581
12000,1024,128,1,3,Vanilla,134218563,5800000,0.24178,4091759
12000,1024,128,1,3,Vanilla,134218563,5900000,0.22998,4114757
12000,1024,128,1,3,Vanilla,134218563,6000000,0.21808,4136565
12000,1024,128,1,3,Vanilla,134218563,6100000,0.21304,4157869
12000,1024,128,1,3,Vanilla,134218563,6200000,0.20821,4178690
12000,1024,128,1,3,Vanilla,134218563,6300000,0.20023,4198713
12000,1024,128,1,3,Vanilla,134218563,6400000,0.19387,4218100
12000,1024,128,1,3,Vanilla,134218563,6500000,0.19119,4237219
12000,1024,128,1,3,Vanilla,134218563,6600000,0.18667,4255886
12000,1024,128,1,3,Vanilla,134218563,6700000,0.18025,4273911
12000,1024,128,1,3,Vanilla,134218563,6800000,0.17482,4291393
12000,1024,128,1,3,Vanilla,134218563,6900000,0.17062,4308455
12000,1024,128,1,3,Vanilla,134218563,7000000,0.16513,4324968
12000,1024,128,1,3,Vanilla,134218563,7100000,0.16384,4341352
12000,1024,128,1,3,Vanilla,134218563,7200000,0.15885,4357237
12000,1024,128,1,3,Vanilla,134218563,7300000,0.15838,4373075
12000,1024,128,1,3,Vanilla,134218563,7400000,0.15392,4388467
12000,1024,128,1,3,Vanilla,134218563,7500000,0.15182,4403649
12000,1024,128,1,3,Vanilla,134218563,7600000,0.14855,4418504
12000,1024,128,1,3,Vanilla,134218563,7700000,0.14866,4433370
12000,1024,128,1,3,Vanilla,134218563,7800000,0.14772,4448142
12000,1024,128,1,3,Vanilla,134218563,7900000,0.14509,4462651
12000,1024,128,1,3,Vanilla,134218563,8000000,0.13865,4476516
12000,1024,128,1,3,Vanilla,134218563,8100000,0.1355,4490066
12000,1024,128,1,3,Vanilla,134218563,8200000,0.13375,4503441
12000,1024,128,1,3,Vanilla,134218563,8300000,0.12796,4516237
12000,1024,128,1,3,Vanilla,134218563,8400000,0.12111,4528348
12000,1024,128,1,3,Vanilla,134218563,8500000,0.11627,4539975
12000,1024,128,1,3,Vanilla,134218563,8600000,0.11453,4551428
12000,1024,128,1,3,Vanilla,134218563,8700000,0.11039,4562467
12000,1024,128,1,3,Vanilla,134218563,8800000,0.10754,4573221
12000,1024,128,1,3,Vanilla,134218563,8900000,0.10411,4583632
12000,1024,128,1,3,Vanilla,134218563,9000000,0.10188,4593820
12000,1024,128,1,3,Vanilla,134218563,9100000,0.09964,4603784
12000,1024,128,1,3,Vanilla,134218563,9200000,0.09679,4613463
12000,1024,128,1,3,Vanilla,134218563,9300000,0.0915,4622613
12000,1024,128,1,3,Vanilla,134218563,9400000,0.09028,4631641
12000,1024,128,1,3,Vanilla,134218563,9500000,0.08749,4640390
12000,1024,128,1,3,Vanilla,134218563,9600000,0.08708,4649098
12000,1024,128,1,3,Vanilla,134218563,9700000,0.08521,4657619
12000,1024,128,1,3,Vanilla,134218563,9800000,0.08312,4665931
12000,1024,128,1,3,Vanilla,134218563,9900000,0.08086,4674017
12000,1024,128,1,3,Vanilla,134218563,10000000,0.0794,4681957
12000,1024,128,1,3,Vanilla,138027855,100000,1,100000
12000,1024,128,1,3,Vanilla,138027855,200000,1,200000
12000,1024,128,1,3,Vanilla,138027855,300000,1,300000
12000,1024,128,1,3,Vanilla,138027855,400000,1,400000
12000,1024,128,1,3,Vanilla,138027855,500000,1,500000
12000,1024,128,1,3,Vanilla,138027855,600000,1,600000
12000,1024,128,1,3,Vanilla,138027855,700000,1,700000
12000,1024,128,1,3,Vanilla,138027855,800000,1,800000
12000,1024,128,1,3,Vanilla,138027855,900000,1,900000
12000,1024,128,1,3,Vanilla,138027855,1000000,1,1000000
12000,1024,128,1,3,Vanilla,138027855,1100000,0.99956,1099956
12000,1024,128,1,3,Vanilla,138027855,1200000,0.99815,1199771
12000,1024,128,1,3,Vanilla,138027855,1300000,0.99703,1299474
12000,1024,128,1,3,Vanilla,138027855,1400000,0.99444,1398918
12000,1024,128,1,3,Vanilla,138027855,1500000,0.9885,1497768
12000,1024,128,1,3,Vanilla,138027855,1600000,0.98412,1596180
12000,1024,128,1,3,Vanilla,138027855,1700000,0.98153,1694333
12000,1024,128,1,3,Vanilla,138027855,1800000,0.97994,1792327
12000,1024,128,1,3,Vanilla,138027855,1900000,0.97888,1890215
12000,1024,128,1,3,Vanilla,138027855,2000000,0.97829,1988044
12000,1024,128,1,3,Vanilla,138027855,2100000,0.95755,2083799
12000,1024,128,1,3,Vanilla,138027855,2200000,0.90346,2174145
12000,1024,128,1,3,Vanilla,138027855,2300000,0.86661,2260806
12000,1024,128,1,3,Vanilla,138027855,2400000,0.84723,2345529
12000,1024,128,1,3,Vanilla,138027855,2500000,0.82947,2428476
12000,1024,128,1,3,Vanilla,138027855,2600000,0.80564,2509040
12000,1024,128,1,3,Vanilla,138027855,2700000,0.79705,2588745
12000,1024,128,1,3,Vanilla,138027855,2800000,0.77736,2666481
12000,1024,128,1,3,Vanilla,138027855,2900000,0.74375,2740856
12000,1024,128,1,3,Vanilla,138027855,3000000,0.71347,2812203
12000,1024,128,1,3,Vanilla,138027855,3100000,0.69642,2881845
12000,1024,128,1,3,Vanilla,138027855,3200000,0.68166,2950011
12000,1024,128,1,3,Vanilla,138027855,3300000,0.66575,3016586
12000,1024,128,1,3,Vanilla,138027855,3400000,0.65488,3082074
12000,1024,128,1,3,Vanilla,138027855,3500000,0.63668,3145742
12000,1024,128,1,3,Vanilla,138027855,3600000,0.62518,3208260
12000,1024,128,1,3,Vanilla,138027855,3700000,0.61673,3269933
12000,1024,128,1,3,Vanilla,138027855,3800000,0.6094,3330873
12000,1024,128,1,3,Vanilla,138027855,3900000,0.60586,3391459
12000,1024,128,1,3,Vanilla,138027855,4000000,0.59441,3450900
12000,1024,128,1,3,Vanilla,138027855,4100000,0.57521,3508421
12000,1024,128,1,3,Vanilla,138027855,4200000,0.53279,3561700
12000,1024,128,1,3,Vanilla,138027855,4300000,0.46711,3608411
12000,1024,128,1,3,Vanilla,138027855,4400000,0.42326,3650737
12000,1024,128,1,3,Vanilla,138027855,4500000,0.39023,3689760
12000,1024,128,1,3,Vanilla,138027855,4600000,0.37441,3727201
12000,1024,128,1,3,Vanilla,138027855,4700000,0.35767,3762968
12000,1024,128,1,3,Vanilla,138027855,4800000,0.34105,3797073
12000,1024,128,1,3,Vanilla,138027855,4900000,0.32611,3829684
12000,1024,128,1,3,Vanilla,138027855,5000000,0.32054,3861738
12000,1024,128,1,3,Vanilla,138027855,5100000,0.30957,3892695
12000,1024,128,1,3,Vanilla,138027855,5200000,0.30285,3922980
12000,1024,128,1,3,Vanilla,138027855,5300000,0.29739,3952719
12000,1024,128,1,3,Vanilla,138027855,5400000,0.28541,3981260
12000,1024,128,1,3,Vanilla,138027855,5500000,0.27655,4008915
12000,1024,128,1,3,Vanilla,138027855,5600000,0.26523,4035438
12000,1024,128,1,3,Vanilla,138027855,5700000,0.25095,4060533
12000,1024,128,1,3,Vanilla,138027855,5800000,0.23894,4084427
12000,1024,128,1,3,Vanilla,138027855,5900000,0.22712,4107139
12000,1024,128,1,3,Vanilla,138027855,6000000,0.21632,4128771
12000,1024,128,1,3,Vanilla,138027855,6100000,0.20895,4149666
12000,1024,128,1,3,Vanilla,138027855,6200000,0.20269,4169935
12000,1024,128,1,3,Vanilla,138027855,6300000,0.19719,4189654
12000,1024,128,1,3,Vanilla,138027855,6400000,0.19422,4209076
12000,1024,128,1,3,Vanilla,138027855,6500000,0.1858,4227656
12000,1024,128,1,3,Vanilla,138027855,6600000,0.1852,4246176
12000,1024,128,1,3,Vanilla,138027855,6700000,0.18013,4264189
12000,1024,128,1,3,Vanilla,138027855,6800000,0.17575,4281764
12000,1024,128,1,3,Vanilla,138027855,6900000,0.17067,4298831
12000,1024,128,1,3,Vanilla,138027855,7000000,0.16462,4315293
12000,1024,128,1,3,Vanilla,138027855,7100000,0.16141,4331434
12000,1024,128,1,3,Vanilla,138027855,7200000,0.15919,4347353
12000,1024,128,1,3,Vanilla,138027855,7300000,0.15486,4362839
12000,1024,128,1,3,Vanilla,138027855,7400000,0.1552,4378359
12000,1024,128,1,3,Vanilla,138027855,7500000,0.14958,4393317
12000,1024,128,1,3,Vanilla,138027855,7600000,0.14704,4408021
12000,1024,128,1,3,Vanilla,138027855,7700000,0.14563,4422584
12000,1024,128,1,3,Vanilla,138027855,7800000,0.14275,4436859
12000,1024,128,1,3,Vanilla,138027855,7900000,0.14156,4451015
12000,1024,128,1,3,Vanilla,138027855,8000000,0.13798,4464813
12000,1024,128,1,3,Vanilla,138027855,8100000,0.13573,4478386
12000,1024,128,1,3,Vanilla,138027855,8200000,0.13156,4491542
12000,1024,128,1,3,Vanilla,138027855,8300000,0.13114,4504656
12000,1024,128,1,3,Vanilla,138027855,8400000,0.12208,4516864
12000,1024,128,1,3,Vanilla,138027855,8500000,0.11873,4528737
12000,1024,128,1,3,Vanilla,138027855,8600000,0.11306,4540043
12000,1024,128,1,3,Vanilla,138027855,8700000,0.10986,4551029
12000,1024,128,1,3,Vanilla,138027855,8800000,0.10494,4561523
12000,1024,128,1,3,Vanilla,138027855,8900000,0.10105,4571628
12000,1024,128,1,3,Vanilla,138027855,9000000,0.10165,4581793
12000,1024,128,1,3,Vanilla,138027855,9100000,0.09952,4591745
12000,1024,128,1,3,Vanilla,138027855,9200000,0.09444,4601189
12000,1024,128,1,3,Vanilla,138027855,9300000,0.09463,4610652
12000,1024,128,1,3,Vanilla,138027855,9400000,0.09182,4619834
12000,1024,128,1,3,Vanilla,138027855,9500000,0.0922,4629054
12000,1024,128,1,3,Vanilla,138027855,9600000,0.08921,4637975
12000,1024,128,1,3,Vanilla,138027855,9700000,0.08661,4646636
12000,1024,128,1,3,Vanilla,138027855,9800000,0.08636,4655272
12000,1024,128,1,3,Vanilla,138027855,9900000,0.08586,4663858
12000,1024,128,1,3,Vanilla,138027855,10000000,0.08418,4672276
12000,1024,128,1,3,Vanilla,134605098,100000,1,100000
12000,1024,128,1,3,Vanilla,134605098,200000,1,200000
