num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_attempt,num_stored
12000,1024,102400,1.6,3,TwoChoices,13551691,1,1
12000,1024,102400,1.6,3,TwoChoices,13551691,2,3880624
12000,1024,102400,1.6,3,TwoChoices,13551691,3,3882385
12000,1024,102400,1.6,3,TwoChoices,13551691,4,3884725
12000,1024,102400,1.6,3,TwoChoices,13551691,6,3885117
12000,1024,102400,1.6,3,TwoChoices,13551691,9,3887556
12000,1024,102400,1.6,3,TwoChoices,13551691,11,3888289
12000,1024,102400,1.6,3,TwoChoices,13551691,17,3889919
12000,1024,102400,1.6,3,TwoChoices,13551691,19,3889995
12000,1024,102400,1.6,3,TwoChoices,13551691,20,3890397
12000,1024,102400,1.6,3,TwoChoices,13551691,24,3891020
12000,1024,102400,1.6,3,TwoChoices,13551691,31,3892732
12000,1024,102400,1.6,3,TwoChoices,13551691,42,3896847
12000,1024,102400,1.6,3,TwoChoices,13551691,44,3897114
12000,1024,102400,1.6,3,TwoChoices,13551691,50,3897737
12000,1024,102400,1.6,3,TwoChoices,13551691,52,3903250
12000,1024,102400,1.6,3,TwoChoices,13551691,54,3908570
12000,1024,102400,1.6,3,TwoChoices,13551691,63,3909539
12000,1024,102400,1.6,3,TwoChoices,13551691,72,3910930
12000,1024,102400,1.6,3,TwoChoices,13551691,78,3941446
12000,1024,102400,1.6,3,TwoChoices,13551691,83,3944167
12000,1024,102400,1.6,3,TwoChoices,13551691,91,3944364
12000,1024,102400,1.6,3,TwoChoices,13562174,1,1
12000,1024,102400,1.6,3,TwoChoices,13562174,2,3882505
12000,1024,102400,1.6,3,TwoChoices,13562174,3,3886154
12000,1024,102400,1.6,3,TwoChoices,13562174,4,3888294
12000,1024,102400,1.6,3,TwoChoices,13562174,5,3889182
12000,1024,102400,1.6,3,TwoChoices,13562174,6,3889337
12000,1024,102400,1.6,3,TwoChoices,13562174,8,3890412
12000,1024,102400,1.6,3,TwoChoices,13562174,13,3890555
12000,1024,102400,1.6,3,TwoChoices,13562174,14,3892998
12000,1024,102400,1.6,3,TwoChoices,13562174,15,3894222
12000,1024,102400,1.6,3,TwoChoices,13562174,23,3894306
12000,1024,102400,1.6,3,TwoChoices,13562174,33,3895695
12000,1024,102400,1.6,3,TwoChoices,13562174,34,3898140
12000,1024,102400,1.6,3,TwoChoices,13562174,39,3899757
12000,1024,102400,1.6,3,TwoChoices,13562174,40,3899992
12000,1024,102400,1.6,3,TwoChoices,13562174,42,3901592
12000,1024,102400,1.6,3,TwoChoices,13562174,49,3902796
12000,1024,102400,1.6,3,TwoChoices,13562174,50,3904856
12000,1024,102400,1.6,3,TwoChoices,13562174,53,3906101
12000,1024,102400,1.6,3,TwoChoices,13562174,77,3908353
12000,1024,102400,1.6,3,TwoChoices,13562174,80,3933224
12000,1024,102400,1.6,3,TwoChoices,13562174,89,3941023
12000,1024,102400,1.6,3,TwoChoices,13658756,1,1
12000,1024,102400,1.6,3,TwoChoices,13658756,2,3875454
12000,1024,102400,1.6,3,TwoChoices,13658756,3,3877987
12000,1024,102400,1.6,3,TwoChoices,13658756,6,3880501
12000,1024,102400,1.6,3,TwoChoices,13658756,7,3882796
12000,1024,102400,1.6,3,TwoChoices,13658756,10,3883563
12000,1024,102400,1.6,3,TwoChoices,13658756,16,3885294
12000,1024,102400,1.6,3,TwoChoices,13658756,17,3885912
12000,1024,102400,1.6,3,TwoChoices,13658756,20,3886883
12000,1024,102400,1.6,3,TwoChoices,13658756,25,3887912
12000,1024,102400,1.6,3,TwoChoices,13658756,26,3890283
12000,1024,102400,1.6,3,TwoChoices,13658756,33,3890507
12000,1024,102400,1.6,3,TwoChoices,13658756,35,3891760
12000,1024,102400,1.6,3,TwoChoices,13658756,36,3891877
12000,1024,102400,1.6,3,TwoChoices,13658756,39,3892022
12000,1024,102400,1.6,3,TwoChoices,13658756,44,3894695
12000,1024,102400,1.6,3,TwoChoices,13658756,51,3894915
12000,1024,102400,1.6,3,TwoChoices,13658756,64,3900769
12000,1024,102400,1.6,3,TwoChoices,13658756,74,3910163
12000,1024,102400,1.6,3,TwoChoices,13658756,77,3927352
12000,1024,102400,1.6,3,TwoChoices,13658756,79,3943409
12000,1024,102400,1.6,3,TwoChoices,13658756,89,3947979
12000,1024,102400,1.6,3,TwoChoices,13664582,1,1
12000,1024,102400,1.6,3,TwoChoices,13664582,2,3890040
12000,1024,102400,1.6,3,TwoChoices,13664582,3,3893343
12000,1024,102400,1.6,3,TwoChoices,13664582,4,3893484
12000,1024,102400,1.6,3,TwoChoices,13664582,5,3895151
12000,1024,102400,1.6,3,TwoChoices,13664582,10,3897355
12000,1024,102400,1.6,3,TwoChoices,13664582,14,3899881
12000,1024,102400,1.6,3,TwoChoices,13664582,15,3901689
12000,1024,102400,1.6,3,TwoChoices,13664582,16,3902213
12000,1024,102400,1.6,3,TwoChoices,13664582,17,3902908
12000,1024,102400,1.6,3,TwoChoices,13664582,21,3902926
12000,1024,102400,1.6,3,TwoChoices,13664582,26,3903058
12000,1024,102400,1.6,3,TwoChoices,13664582,29,3905064
12000,1024,102400,1.6,3,TwoChoices,13664582,33,3906173
12000,1024,102400,1.6,3,TwoChoices,13664582,37,3906209
12000,1024,102400,1.6,3,TwoChoices,13664582,41,3907831
12000,1024,102400,1.6,3,TwoChoices,13664582,50,3909298
12000,1024,102400,1.6,3,TwoChoices,13664582,55,3912041
12000,1024,102400,1.6,3,TwoChoices,13664582,60,3915194
12000,1024,102400,1.6,3,TwoChoices,13664582,70,3915226
12000,1024,102400,1.6,3,TwoChoices,13664582,75,3923210
12000,1024,102400,1.6,3,TwoChoices,13664582,88,3927267
12000,1024,102400,1.6,3,TwoChoices,13664582,89,3946975
12000,1024,102400,1.6,3,TwoChoices,13664582,92,3950288
12000,1024,102400,1.6,3,TwoChoices,13664582,94,3954980
12000,1024,102400,1.6,3,TwoChoices,14041108,1,1
12000,1024,102400,1.6,3,TwoChoices,14041108,2,3881997
12000,1024,102400,1.6,3,TwoChoices,14041108,4,3884875
12000,1024,102400,1.6,3,TwoChoices,14041108,5,3887099
12000,1024,102400,1.6,3,TwoChoices,14041108,7,3887911
12000,1024,102400,1.6,3,TwoChoices,14041108,8,3888606
12000,1024,102400,1.6,3,TwoChoices,14041108,10,3889792
12000,1024,102400,1.6,3,TwoChoices,14041108,12,3891184
12000,1024,102400,1.6,3,TwoChoices,14041108,15,3892536
12000,1024,102400,1.6,3,TwoChoices,14041108,16,3893413
12000,1024,102400,1.6,3,TwoChoices,14041108,19,3893671
12000,1024,102400,1.6,3,TwoChoices,14041108,23,3894332
12000,1024,102400,1.6,3,TwoChoices,14041108,24,3894707
12000,1024,102400,1.6,3,TwoChoices,14041108,25,3895916
12000,1024,102400,1.6,3,TwoChoices,14041108,28,3896536
12000,1024,102400,1.6,3,TwoChoices,14041108,37,3896921
