num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_attempt,num_stored
12000,1024,102400,1,3,Vanilla,111335555,1,1
12000,1024,102400,1,3,Vanilla,111335555,2,1209397
12000,1024,102400,1,3,Vanilla,111335555,3,1228867
12000,1024,102400,1,3,Vanilla,111335555,4,2020452
12000,1024,102400,1,3,Vanilla,111335555,6,2080127
12000,1024,102400,1,3,Vanilla,111335555,7,2268534
12000,1024,102400,1,3,Vanilla,111335555,8,2395706
12000,1024,102400,1,3,Vanilla,111335555,9,2700520
12000,1024,102400,1,3,Vanilla,111335555,10,2946217
12000,1024,102400,1,3,Vanilla,111335555,11,3076333
12000,1024,102400,1,3,Vanilla,111335555,12,3156496
12000,1024,102400,1,3,Vanilla,111335555,13,3327865
12000,1024,102400,1,3,Vanilla,111335555,15,3422597
12000,1024,102400,1,3,Vanilla,111335555,18,3603147
12000,1024,102400,1,3,Vanilla,111335555,21,3677883
12000,1024,102400,1,3,Vanilla,111335555,23,3682259
12000,1024,102400,1,3,Vanilla,111335555,24,3708064
12000,1024,102400,1,3,Vanilla,111335555,28,3744338
12000,1024,102400,1,3,Vanilla,111335555,29,3780733
12000,1024,102400,1,3,Vanilla,111335555,31,3859945
12000,1024,102400,1,3,Vanilla,111335555,37,3915918
12000,1024,102400,1,3,Vanilla,111335555,48,4074619
12000,1024,102400,1,3,Vanilla,111335555,52,4137140
12000,1024,102400,1,3,Vanilla,111335555,56,4254986
12000,1024,102400,1,3,Vanilla,111335555,58,4266483
12000,1024,102400,1,3,Vanilla,111335555,67,4329725
12000,1024,102400,1,3,Vanilla,111335555,70,4377863
12000,1024,102400,1,3,Vanilla,111335555,71,4392324
12000,1024,102400,1,3,Vanilla,111335555,89,4415952
12000,1024,102400,1,3,Vanilla,111335555,100,4522738
12000,1024,102400,1,3,Vanilla,113497030,1,1
12000,1024,102400,1,3,Vanilla,113497030,2,1057643
12000,1024,102400,1,3,Vanilla,113497030,3,1206914
12000,1024,102400,1,3,Vanilla,113497030,4,1886039
12000,1024,102400,1,3,Vanilla,113497030,6,2122886
12000,1024,102400,1,3,Vanilla,113497030,7,2211040
12000,1024,102400,1,3,Vanilla,113497030,9,2331396
12000,1024,102400,1,3,Vanilla,113497030,10,2745282
12000,1024,102400,1,3,Vanilla,113497030,11,2880966
12000,1024,102400,1,3,Vanilla,113497030,12,2895111
12000,1024,102400,1,3,Vanilla,113497030,13,3134294
12000,1024,102400,1,3,Vanilla,113497030,14,3479841
12000,1024,102400,1,3,Vanilla,113497030,16,3555875
12000,1024,102400,1,3,Vanilla,113497030,19,3570772
12000,1024,102400,1,3,Vanilla,113497030,21,3613410
12000,1024,102400,1,3,Vanilla,113497030,24,3634647
12000,1024,102400,1,3,Vanilla,113497030,27,3691766
12000,1024,102400,1,3,Vanilla,113497030,28,3741437
12000,1024,102400,1,3,Vanilla,113497030,30,3795622
12000,1024,102400,1,3,Vanilla,113497030,37,3808868
12000,1024,102400,1,3,Vanilla,113497030,50,4057961
12000,1024,102400,1,3,Vanilla,113497030,60,4228382
12000,1024,102400,1,3,Vanilla,113497030,61,4287071
12000,1024,102400,1,3,Vanilla,113497030,64,4315578
12000,1024,102400,1,3,Vanilla,113497030,74,4336040
12000,1024,102400,1,3,Vanilla,113497030,96,4511950
12000,1024,102400,1,3,Vanilla,113497030,98,4562119
12000,1024,102400,1,3,Vanilla,112096540,1,1
12000,1024,102400,1,3,Vanilla,112096540,2,1243626
12000,1024,102400,1,3,Vanilla,112096540,3,1347627
12000,1024,102400,1,3,Vanilla,112096540,4,1754547
12000,1024,102400,1,3,Vanilla,112096540,5,2093354
12000,1024,102400,1,3,Vanilla,112096540,6,2206423
12000,1024,102400,1,3,Vanilla,112096540,7,2249604
12000,1024,102400,1,3,Vanilla,112096540,8,2267284
12000,1024,102400,1,3,Vanilla,112096540,9,2634073
12000,1024,102400,1,3,Vanilla,112096540,10,2847569
12000,1024,102400,1,3,Vanilla,112096540,11,2945904
12000,1024,102400,1,3,Vanilla,112096540,12,3097300
12000,1024,102400,1,3,Vanilla,112096540,14,3217047
12000,1024,102400,1,3,Vanilla,112096540,16,3559836
12000,1024,102400,1,3,Vanilla,112096540,20,3569710
12000,1024,102400,1,3,Vanilla,112096540,22,3676376
12000,1024,102400,1,3,Vanilla,112096540,23,3690890
12000,1024,102400,1,3,Vanilla,112096540,24,3722722
12000,1024,102400,1,3,Vanilla,112096540,26,3744329
