num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_attempt,num_stored
12000,1024,102400,1.1,3,Classified+TwoChoices,69569531,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,69295323,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,67430354,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,68703195,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,68642616,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,67860639,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,69642480,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,69792499,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,67972008,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,66559363,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,67974080,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,70249182,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,72118164,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,69120739,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,68547772,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,68779122,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,71443794,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,71366440,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,68955148,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,69454626,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,68235998,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,69739130,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,67657446,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,70648832,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,71153865,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,70311601,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,68252666,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,71478134,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,69592555,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,69468515,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,71025910,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,69658683,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,72562225,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,69382369,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,70624746,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,69357171,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,71159659,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,69597956,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,68026508,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,69632744,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,68184363,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,72012107,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,70172558,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,70587875,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,71703786,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,70022509,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,70674607,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,69225606,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,73192977,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,70372581,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,67766719,1,1
12000,1024,102400,1.1,3,Classified+TwoChoices,67400439,1,1
