num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_attempt,num_stored
12000,1024,102400,1.2,3,TwoChoices,41355162,1,1
12000,1024,102400,1.2,3,TwoChoices,41355162,2,4031755
12000,1024,102400,1.2,3,TwoChoices,41355162,4,4034339
12000,1024,102400,1.2,3,TwoChoices,41355162,5,4037051
12000,1024,102400,1.2,3,TwoChoices,41355162,6,4038027
12000,1024,102400,1.2,3,TwoChoices,41355162,7,4039025
12000,1024,102400,1.2,3,TwoChoices,41355162,8,4039971
12000,1024,102400,1.2,3,TwoChoices,41355162,10,4040783
12000,1024,102400,1.2,3,TwoChoices,41355162,13,4041144
12000,1024,102400,1.2,3,TwoChoices,41355162,14,4041870
12000,1024,102400,1.2,3,TwoChoices,41355162,19,4043057
12000,1024,102400,1.2,3,TwoChoices,41355162,20,4044137
12000,1024,102400,1.2,3,TwoChoices,41355162,23,4044173
12000,1024,102400,1.2,3,TwoChoices,41355162,34,4045497
12000,1024,102400,1.2,3,TwoChoices,41355162,37,4049657
12000,1024,102400,1.2,3,TwoChoices,41355162,45,4052105
12000,1024,102400,1.2,3,TwoChoices,41355162,48,4054020
12000,1024,102400,1.2,3,TwoChoices,41355162,50,4058529
12000,1024,102400,1.2,3,TwoChoices,41355162,52,4059253
12000,1024,102400,1.2,3,TwoChoices,41355162,54,4060359
12000,1024,102400,1.2,3,TwoChoices,41355162,56,4060657
12000,1024,102400,1.2,3,TwoChoices,41355162,69,4063136
12000,1024,102400,1.2,3,TwoChoices,41355162,84,4087129
12000,1024,102400,1.2,3,TwoChoices,41205040,1,1
12000,1024,102400,1.2,3,TwoChoices,41205040,2,4017668
12000,1024,102400,1.2,3,TwoChoices,41205040,3,4019411
12000,1024,102400,1.2,3,TwoChoices,41205040,4,4023542
12000,1024,102400,1.2,3,TwoChoices,41205040,5,4023780
12000,1024,102400,1.2,3,TwoChoices,41205040,6,4025368
12000,1024,102400,1.2,3,TwoChoices,41205040,8,4026075
12000,1024,102400,1.2,3,TwoChoices,41205040,9,4026402
12000,1024,102400,1.2,3,TwoChoices,41205040,10,4026985
12000,1024,102400,1.2,3,TwoChoices,41205040,11,4028185
12000,1024,102400,1.2,3,TwoChoices,41205040,13,4028855
12000,1024,102400,1.2,3,TwoChoices,41205040,15,4028900
12000,1024,102400,1.2,3,TwoChoices,41205040,17,4029788
12000,1024,102400,1.2,3,TwoChoices,41205040,20,4030899
12000,1024,102400,1.2,3,TwoChoices,41205040,23,4031430
12000,1024,102400,1.2,3,TwoChoices,41205040,28,4031466
12000,1024,102400,1.2,3,TwoChoices,41205040,37,4033578
12000,1024,102400,1.2,3,TwoChoices,41205040,42,4034062
12000,1024,102400,1.2,3,TwoChoices,41205040,62,4038124
12000,1024,102400,1.2,3,TwoChoices,41205040,69,4065627
12000,1024,102400,1.2,3,TwoChoices,41205040,74,4072112
12000,1024,102400,1.2,3,TwoChoices,41205040,88,4079613
12000,1024,102400,1.2,3,TwoChoices,41205040,100,4090826
12000,1024,102400,1.2,3,TwoChoices,41675278,1,1
12000,1024,102400,1.2,3,TwoChoices,41675278,2,4034597
12000,1024,102400,1.2,3,TwoChoices,41675278,3,4038308
12000,1024,102400,1.2,3,TwoChoices,41675278,4,4040314
12000,1024,102400,1.2,3,TwoChoices,41675278,5,4040845
12000,1024,102400,1.2,3,TwoChoices,41675278,6,4042353
12000,1024,102400,1.2,3,TwoChoices,41675278,7,4042854
12000,1024,102400,1.2,3,TwoChoices,41675278,10,4043915
12000,1024,102400,1.2,3,TwoChoices,41675278,11,4045309
12000,1024,102400,1.2,3,TwoChoices,41675278,12,4046034
12000,1024,102400,1.2,3,TwoChoices,41675278,14,4046799
12000,1024,102400,1.2,3,TwoChoices,41675278,16,4047145
12000,1024,102400,1.2,3,TwoChoices,41675278,20,4047193
12000,1024,102400,1.2,3,TwoChoices,41675278,29,4049905
12000,1024,102400,1.2,3,TwoChoices,41675278,30,4050998
12000,1024,102400,1.2,3,TwoChoices,41675278,34,4051176
12000,1024,102400,1.2,3,TwoChoices,41675278,36,4052768
12000,1024,102400,1.2,3,TwoChoices,41675278,40,4054700
12000,1024,102400,1.2,3,TwoChoices,41675278,42,4055545
12000,1024,102400,1.2,3,TwoChoices,41675278,49,4056908
12000,1024,102400,1.2,3,TwoChoices,41675278,51,4064825
12000,1024,102400,1.2,3,TwoChoices,41675278,56,4066698
12000,1024,102400,1.2,3,TwoChoices,41675278,59,4070502
12000,1024,102400,1.2,3,TwoChoices,41675278,65,4072761
12000,1024,102400,1.2,3,TwoChoices,41675278,81,4087651
12000,1024,102400,1.2,3,TwoChoices,41675278,82,4107569
12000,1024,102400,1.2,3,TwoChoices,41675278,90,4113422
12000,1024,102400,1.2,3,TwoChoices,41675278,93,4114080
12000,1024,102400,1.2,3,TwoChoices,42728747,1,1
12000,1024,102400,1.2,3,TwoChoices,42728747,2,4019476
12000,1024,102400,1.2,3,TwoChoices,42728747,3,4020720
12000,1024,102400,1.2,3,TwoChoices,42728747,5,4024218
12000,1024,102400,1.2,3,TwoChoices,42728747,6,4025617
12000,1024,102400,1.2,3,TwoChoices,42728747,7,4026056
12000,1024,102400,1.2,3,TwoChoices,42728747,8,4027747
12000,1024,102400,1.2,3,TwoChoices,42728747,9,4027973
12000,1024,102400,1.2,3,TwoChoices,42728747,12,4028646
12000,1024,102400,1.2,3,TwoChoices,42728747,15,4029614
12000,1024,102400,1.2,3,TwoChoices,42728747,16,4031111
12000,1024,102400,1.2,3,TwoChoices,42728747,22,4031284
12000,1024,102400,1.2,3,TwoChoices,42728747,24,4033418
12000,1024,102400,1.2,3,TwoChoices,42728747,29,4034050
12000,1024,102400,1.2,3,TwoChoices,42728747,43,4034374
12000,1024,102400,1.2,3,TwoChoices,42728747,46,4045976
12000,1024,102400,1.2,3,TwoChoices,42728747,47,4047109
12000,1024,102400,1.2,3,TwoChoices,42728747,58,4049394
12000,1024,102400,1.2,3,TwoChoices,42728747,62,4066161
12000,1024,102400,1.2,3,TwoChoices,42728747,69,4071883
12000,1024,102400,1.2,3,TwoChoices,42728747,74,4092567
12000,1024,102400,1.2,3,TwoChoices,42728747,75,4102980
12000,1024,102400,1.2,3,TwoChoices,42728747,87,4104554
12000,1024,102400,1.2,3,TwoChoices,42728747,99,4104923
12000,1024,102400,1.2,3,TwoChoices,43081992,1,1
12000,1024,102400,1.2,3,TwoChoices,43081992,2,4044934
12000,1024,102400,1.2,3,TwoChoices,43081992,3,4047128
12000,1024,102400,1.2,3,TwoChoices,43081992,4,4049711
12000,1024,102400,1.2,3,TwoChoices,43081992,5,4049989
12000,1024,102400,1.2,3,TwoChoices,43081992,6,4050020
