num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_attempt,num_stored
12000,1024,102400,1.9,3,TwoChoices,12512511,1,1
12000,1024,102400,1.9,3,TwoChoices,12512511,2,3855795
12000,1024,102400,1.9,3,TwoChoices,12512511,3,3858839
12000,1024,102400,1.9,3,TwoChoices,12512511,4,3861763
12000,1024,102400,1.9,3,TwoChoices,12512511,5,3862065
12000,1024,102400,1.9,3,TwoChoices,12512511,6,3864059
12000,1024,102400,1.9,3,TwoChoices,12512511,8,3864558
12000,1024,102400,1.9,3,TwoChoices,12512511,12,3866577
12000,1024,102400,1.9,3,TwoChoices,12512511,14,3866875
12000,1024,102400,1.9,3,TwoChoices,12512511,18,3867763
12000,1024,102400,1.9,3,TwoChoices,12512511,19,3869647
12000,1024,102400,1.9,3,TwoChoices,12512511,21,3869950
12000,1024,102400,1.9,3,TwoChoices,12512511,25,3870215
12000,1024,102400,1.9,3,TwoChoices,12512511,26,3871492
12000,1024,102400,1.9,3,TwoChoices,12512511,37,3871899
12000,1024,102400,1.9,3,TwoChoices,12512511,39,3873966
12000,1024,102400,1.9,3,TwoChoices,12512511,54,3875222
12000,1024,102400,1.9,3,TwoChoices,12512511,60,3877292
12000,1024,102400,1.9,3,TwoChoices,12512511,68,3896072
12000,1024,102400,1.9,3,TwoChoices,12512511,70,3910886
12000,1024,102400,1.9,3,TwoChoices,12512511,71,3921990
12000,1024,102400,1.9,3,TwoChoices,12398153,1,1
12000,1024,102400,1.9,3,TwoChoices,12398153,2,3854286
12000,1024,102400,1.9,3,TwoChoices,12398153,3,3857757
12000,1024,102400,1.9,3,TwoChoices,12398153,4,3859502
12000,1024,102400,1.9,3,TwoChoices,12398153,5,3860244
12000,1024,102400,1.9,3,TwoChoices,12398153,6,3860926
12000,1024,102400,1.9,3,TwoChoices,12398153,8,3861432
12000,1024,102400,1.9,3,TwoChoices,12398153,10,3863297
12000,1024,102400,1.9,3,TwoChoices,12398153,15,3863793
12000,1024,102400,1.9,3,TwoChoices,12398153,19,3864315
12000,1024,102400,1.9,3,TwoChoices,12398153,21,3864904
12000,1024,102400,1.9,3,TwoChoices,12398153,23,3866065
12000,1024,102400,1.9,3,TwoChoices,12398153,27,3866859
12000,1024,102400,1.9,3,TwoChoices,12398153,39,3868656
12000,1024,102400,1.9,3,TwoChoices,12398153,41,3874542
12000,1024,102400,1.9,3,TwoChoices,12398153,44,3874761
12000,1024,102400,1.9,3,TwoChoices,12398153,53,3875088
12000,1024,102400,1.9,3,TwoChoices,12398153,59,3877629
