num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_attempt,num_stored
12000,1024,102400,1.6,3,Classified+TwoChoices,13796401,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13389976,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13870755,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13659346,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13410764,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13706625,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13953959,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13521068,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13567488,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13124931,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13799868,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13787973,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13474614,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13630813,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13680934,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13668942,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13521307,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13561677,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13850865,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13773349,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13588265,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13355641,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13526491,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13722842,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13653617,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13701916,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13967462,1,1
12000,1024,102400,1.6,3,Classified+TwoChoices,13972751,1,1
