num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_attempt,num_stored
12000,1024,102400,1.2,3,Classified,42554789,1,1
12000,1024,102400,1.2,3,Classified,44181200,1,1
12000,1024,102400,1.2,3,Classified,43689072,1,1
12000,1024,102400,1.2,3,Classified,40209116,1,1
12000,1024,102400,1.2,3,Classified,40019014,1,1
12000,1024,102400,1.2,3,Classified,40212326,1,1
12000,1024,102400,1.2,3,Classified,43546643,1,1
12000,1024,102400,1.2,3,Classified,42151004,1,1
12000,1024,102400,1.2,3,Classified,41727549,1,1
12000,1024,102400,1.2,3,Classified,41727549,2,2692362
12000,1024,102400,1.2,3,Classified,42458721,1,1
12000,1024,102400,1.2,3,Classified,45065642,1,1
12000,1024,102400,1.2,3,Classified,40902147,1,1
12000,1024,102400,1.2,3,Classified,42813586,1,1
12000,1024,102400,1.2,3,Classified,42253136,1,1
12000,1024,102400,1.2,3,Classified,42727716,1,1
12000,1024,102400,1.2,3,Classified,40352690,1,1
12000,1024,102400,1.2,3,Classified,42035337,1,1
12000,1024,102400,1.2,3,Classified,41684539,1,1
12000,1024,102400,1.2,3,Classified,39412454,1,1
12000,1024,102400,1.2,3,Classified,44114866,1,1
12000,1024,102400,1.2,3,Classified,41983701,1,1
12000,1024,102400,1.2,3,Classified,40728247,1,1
12000,1024,102400,1.2,3,Classified,41235270,1,1
12000,1024,102400,1.2,3,Classified,43145599,1,1
12000,1024,102400,1.2,3,Classified,43491271,1,1
12000,1024,102400,1.2,3,Classified,42319179,1,1
12000,1024,102400,1.2,3,Classified,41819174,1,1
12000,1024,102400,1.2,3,Classified,40500990,1,1
12000,1024,102400,1.2,3,Classified,40833279,1,1
12000,1024,102400,1.2,3,Classified,41922554,1,1
12000,1024,102400,1.2,3,Classified,41359299,1,1
12000,1024,102400,1.2,3,Classified,43197148,1,1
12000,1024,102400,1.2,3,Classified,40901660,1,1
12000,1024,102400,1.2,3,Classified,41861085,1,1
12000,1024,102400,1.2,3,Classified,43511817,1,1
12000,1024,102400,1.2,3,Classified,42210901,1,1
12000,1024,102400,1.2,3,Classified,42071713,1,1
12000,1024,102400,1.2,3,Classified,41641886,1,1
12000,1024,102400,1.2,3,Classified,42191618,1,1
12000,1024,102400,1.2,3,Classified,43067382,1,1
12000,1024,102400,1.2,3,Classified,39564665,1,1
12000,1024,102400,1.2,3,Classified,43685239,1,1
12000,1024,102400,1.2,3,Classified,44750728,1,1
12000,1024,102400,1.2,3,Classified,41475172,1,1
12000,1024,102400,1.2,3,Classified,41569057,1,1
12000,1024,102400,1.2,3,Classified,42134156,1,1
12000,1024,102400,1.2,3,Classified,42336931,1,1
12000,1024,102400,1.2,3,Classified,42639866,1,1
12000,1024,102400,1.2,3,Classified,43411904,1,1
12000,1024,102400,1.2,3,Classified,42295022,1,1
12000,1024,102400,1.2,3,Classified,40555846,1,1
12000,1024,102400,1.2,3,Classified,42503068,1,1
12000,1024,102400,1.2,3,Classified,40250403,1,1
12000,1024,102400,1.2,3,Classified,41231241,1,1
12000,1024,102400,1.2,3,Classified,40195998,1,1
12000,1024,102400,1.2,3,Classified,41312503,1,1
12000,1024,102400,1.2,3,Classified,44236136,1,1
12000,1024,102400,1.2,3,Classified,42803828,1,1
12000,1024,102400,1.2,3,Classified,41586399,1,1
12000,1024,102400,1.2,3,Classified,42955434,1,1
12000,1024,102400,1.2,3,Classified,42126002,1,1
12000,1024,102400,1.2,3,Classified,42899169,1,1
12000,1024,102400,1.2,3,Classified,44125317,1,1
12000,1024,102400,1.2,3,Classified,41151546,1,1
12000,1024,102400,1.2,3,Classified,42717151,1,1
12000,1024,102400,1.2,3,Classified,43592921,1,1
12000,1024,102400,1.2,3,Classified,44678951,1,1
12000,1024,102400,1.2,3,Classified,41950452,1,1
12000,1024,102400,1.2,3,Classified,40724692,1,1
12000,1024,102400,1.2,3,Classified,41625309,1,1
12000,1024,102400,1.2,3,Classified,42700726,1,1
12000,1024,102400,1.2,3,Classified,42700726,2,2061286
12000,1024,102400,1.2,3,Classified,42430835,1,1
12000,1024,102400,1.2,3,Classified,42497726,1,1
12000,1024,102400,1.2,3,Classified,41186572,1,1
12000,1024,102400,1.2,3,Classified,43318472,1,1
12000,1024,102400,1.2,3,Classified,42289746,1,1
12000,1024,102400,1.2,3,Classified,42171392,1,1
12000,1024,102400,1.2,3,Classified,41444875,1,1
12000,1024,102400,1.2,3,Classified,41786344,1,1
12000,1024,102400,1.2,3,Classified,40801256,1,1
12000,1024,102400,1.2,3,Classified,41836963,1,1
12000,1024,102400,1.2,3,Classified,42912980,1,1
12000,1024,102400,1.2,3,Classified,40616190,1,1
12000,1024,102400,1.2,3,Classified,42583385,1,1
12000,1024,102400,1.2,3,Classified,43667257,1,1
12000,1024,102400,1.2,3,Classified,41308424,1,1
12000,1024,102400,1.2,3,Classified,42238812,1,1
12000,1024,102400,1.2,3,Classified,41553226,1,1
12000,1024,102400,1.2,3,Classified,41343776,1,1
12000,1024,102400,1.2,3,Classified,41795136,1,1
12000,1024,102400,1.2,3,Classified,42069109,1,1
12000,1024,102400,1.2,3,Classified,41199736,1,1
12000,1024,102400,1.2,3,Classified,41813609,1,1
12000,1024,102400,1.2,3,Classified,43865121,1,1
12000,1024,102400,1.2,3,Classified,42772935,1,1
12000,1024,102400,1.2,3,Classified,42050625,1,1
12000,1024,102400,1.2,3,Classified,41175342,1,1
12000,1024,102400,1.2,3,Classified,42414563,1,1
12000,1024,102400,1.2,3,Classified,42554345,1,1
12000,1024,102400,1.2,3,Classified,41603339,1,1
