num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_attempt,num_stored
12000,1024,102400,1.4,3,TwoChoices,18846087,1,1
12000,1024,102400,1.4,3,TwoChoices,18846087,2,3918915
12000,1024,102400,1.4,3,TwoChoices,18846087,3,3923526
12000,1024,102400,1.4,3,TwoChoices,18846087,4,3924906
12000,1024,102400,1.4,3,TwoChoices,18846087,5,3926350
12000,1024,102400,1.4,3,TwoChoices,18846087,9,3927952
12000,1024,102400,1.4,3,TwoChoices,18846087,10,3928524
12000,1024,102400,1.4,3,TwoChoices,18846087,15,3931005
12000,1024,102400,1.4,3,TwoChoices,18846087,16,3932419
12000,1024,102400,1.4,3,TwoChoices,18846087,18,3932558
12000,1024,102400,1.4,3,TwoChoices,18846087,20,3932559
12000,1024,102400,1.4,3,TwoChoices,18846087,24,3933514
12000,1024,102400,1.4,3,TwoChoices,18846087,25,3934579
12000,1024,102400,1.4,3,TwoChoices,18846087,32,3935493
12000,1024,102400,1.4,3,TwoChoices,18846087,33,3936437
12000,1024,102400,1.4,3,TwoChoices,18846087,36,3936821
12000,1024,102400,1.4,3,TwoChoices,18846087,48,3937306
12000,1024,102400,1.4,3,TwoChoices,18846087,49,3940701
12000,1024,102400,1.4,3,TwoChoices,18846087,58,3944073
12000,1024,102400,1.4,3,TwoChoices,18846087,59,3946244
12000,1024,102400,1.4,3,TwoChoices,18846087,61,3946958
12000,1024,102400,1.4,3,TwoChoices,18846087,73,3952907
12000,1024,102400,1.4,3,TwoChoices,18846087,97,3959926
12000,1024,102400,1.4,3,TwoChoices,18863922,1,1
12000,1024,102400,1.4,3,TwoChoices,18863922,2,3918463
12000,1024,102400,1.4,3,TwoChoices,18863922,3,3922174
12000,1024,102400,1.4,3,TwoChoices,18863922,4,3922668
12000,1024,102400,1.4,3,TwoChoices,18863922,5,3924372
12000,1024,102400,1.4,3,TwoChoices,18863922,6,3925436
12000,1024,102400,1.4,3,TwoChoices,18863922,8,3926370
12000,1024,102400,1.4,3,TwoChoices,18863922,10,3926775
12000,1024,102400,1.4,3,TwoChoices,18863922,15,3927991
12000,1024,102400,1.4,3,TwoChoices,18863922,16,3929302
12000,1024,102400,1.4,3,TwoChoices,18863922,22,3929804
12000,1024,102400,1.4,3,TwoChoices,18863922,24,3931111
12000,1024,102400,1.4,3,TwoChoices,18863922,34,3931928
12000,1024,102400,1.4,3,TwoChoices,18863922,49,3935346
12000,1024,102400,1.4,3,TwoChoices,18863922,68,3946929
12000,1024,102400,1.4,3,TwoChoices,18863922,69,3965169
12000,1024,102400,1.4,3,TwoChoices,18863922,72,3967312
12000,1024,102400,1.4,3,TwoChoices,18863922,75,3978889
12000,1024,102400,1.4,3,TwoChoices,18863922,79,3979381
12000,1024,102400,1.4,3,TwoChoices,18863922,83,3981051
12000,1024,102400,1.4,3,TwoChoices,18863922,87,3984790
12000,1024,102400,1.4,3,TwoChoices,18863922,90,3986340
12000,1024,102400,1.4,3,TwoChoices,18863922,98,3986857
12000,1024,102400,1.4,3,TwoChoices,19053129,1,1
12000,1024,102400,1.4,3,TwoChoices,19053129,2,3907886
12000,1024,102400,1.4,3,TwoChoices,19053129,4,3912875
12000,1024,102400,1.4,3,TwoChoices,19053129,5,3914363
12000,1024,102400,1.4,3,TwoChoices,19053129,6,3915159
12000,1024,102400,1.4,3,TwoChoices,19053129,8,3916378
12000,1024,102400,1.4,3,TwoChoices,19053129,9,3918559
12000,1024,102400,1.4,3,TwoChoices,19053129,11,3918698
12000,1024,102400,1.4,3,TwoChoices,19053129,13,3919129
12000,1024,102400,1.4,3,TwoChoices,19053129,19,3919833
12000,1024,102400,1.4,3,TwoChoices,19053129,22,3922044
12000,1024,102400,1.4,3,TwoChoices,19053129,25,3923493
12000,1024,102400,1.4,3,TwoChoices,19053129,30,3923744
12000,1024,102400,1.4,3,TwoChoices,19053129,33,3923747
12000,1024,102400,1.4,3,TwoChoices,19053129,38,3925557
12000,1024,102400,1.4,3,TwoChoices,19053129,41,3925837
12000,1024,102400,1.4,3,TwoChoices,19053129,44,3929499
12000,1024,102400,1.4,3,TwoChoices,19053129,50,3929996
12000,1024,102400,1.4,3,TwoChoices,19053129,61,3931473
