num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_attempt,num_stored
12000,1024,102400,1.8,3,TwoChoices,12507038,1,1
12000,1024,102400,1.8,3,TwoChoices,12507038,2,3863892
12000,1024,102400,1.8,3,TwoChoices,12507038,3,3865919
12000,1024,102400,1.8,3,TwoChoices,12507038,4,3867833
12000,1024,102400,1.8,3,TwoChoices,12507038,6,3869758
12000,1024,102400,1.8,3,TwoChoices,12507038,8,3870438
12000,1024,102400,1.8,3,TwoChoices,12507038,11,3872140
12000,1024,102400,1.8,3,TwoChoices,12507038,12,3873767
12000,1024,102400,1.8,3,TwoChoices,12507038,17,3874651
12000,1024,102400,1.8,3,TwoChoices,12507038,22,3875367
12000,1024,102400,1.8,3,TwoChoices,12507038,26,3877327
12000,1024,102400,1.8,3,TwoChoices,12507038,30,3878422
12000,1024,102400,1.8,3,TwoChoices,12507038,34,3878609
12000,1024,102400,1.8,3,TwoChoices,12507038,35,3880554
12000,1024,102400,1.8,3,TwoChoices,12507038,37,3880843
12000,1024,102400,1.8,3,TwoChoices,12507038,40,3881474
12000,1024,102400,1.8,3,TwoChoices,12507038,41,3883790
12000,1024,102400,1.8,3,TwoChoices,12507038,47,3885041
12000,1024,102400,1.8,3,TwoChoices,12507038,50,3885614
12000,1024,102400,1.8,3,TwoChoices,12507038,51,3891242
12000,1024,102400,1.8,3,TwoChoices,12507038,59,3893439
12000,1024,102400,1.8,3,TwoChoices,12507038,64,3896953
12000,1024,102400,1.8,3,TwoChoices,12507038,67,3899650
12000,1024,102400,1.8,3,TwoChoices,12507038,71,3910913
12000,1024,102400,1.8,3,TwoChoices,12507038,78,3924256
12000,1024,102400,1.8,3,TwoChoices,12507038,93,3924658
12000,1024,102400,1.8,3,TwoChoices,12667098,1,1
12000,1024,102400,1.8,3,TwoChoices,12667098,2,3861532
12000,1024,102400,1.8,3,TwoChoices,12667098,3,3863910
12000,1024,102400,1.8,3,TwoChoices,12667098,4,3865682
12000,1024,102400,1.8,3,TwoChoices,12667098,5,3866976
12000,1024,102400,1.8,3,TwoChoices,12667098,7,3868837
12000,1024,102400,1.8,3,TwoChoices,12667098,10,3869763
12000,1024,102400,1.8,3,TwoChoices,12667098,11,3870569
12000,1024,102400,1.8,3,TwoChoices,12667098,12,3870723
12000,1024,102400,1.8,3,TwoChoices,12667098,13,3871891
12000,1024,102400,1.8,3,TwoChoices,12667098,14,3872871
12000,1024,102400,1.8,3,TwoChoices,12667098,15,3872961
12000,1024,102400,1.8,3,TwoChoices,12667098,19,3873013
12000,1024,102400,1.8,3,TwoChoices,12667098,21,3873564
12000,1024,102400,1.8,3,TwoChoices,12667098,28,3874881
12000,1024,102400,1.8,3,TwoChoices,12667098,31,3876105
12000,1024,102400,1.8,3,TwoChoices,12667098,36,3876959
12000,1024,102400,1.8,3,TwoChoices,12667098,38,3878672
12000,1024,102400,1.8,3,TwoChoices,12667098,45,3879764
12000,1024,102400,1.8,3,TwoChoices,12667098,46,3880161
