num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_attempt,num_stored
12000,1024,102400,1.8,3,Classified,12534809,1,1
12000,1024,102400,1.8,3,Classified,12641580,1,1
12000,1024,102400,1.8,3,Classified,12562378,1,1
12000,1024,102400,1.8,3,Classified,12753255,1,1
12000,1024,102400,1.8,3,Classified,12573901,1,1
12000,1024,102400,1.8,3,Classified,12500557,1,1
12000,1024,102400,1.8,3,Classified,12580457,1,1
12000,1024,102400,1.8,3,Classified,12637231,1,1
12000,1024,102400,1.8,3,Classified,12607978,1,1
12000,1024,102400,1.8,3,Classified,12515533,1,1
12000,1024,102400,1.8,3,Classified,12498868,1,1
12000,1024,102400,1.8,3,Classified,12532293,1,1
12000,1024,102400,1.8,3,Classified,12577351,1,1
12000,1024,102400,1.8,3,Classified,12506734,1,1
12000,1024,102400,1.8,3,Classified,12553819,1,1
12000,1024,102400,1.8,3,Classified,12638564,1,1
12000,1024,102400,1.8,3,Classified,12597282,1,1
12000,1024,102400,1.8,3,Classified,12590849,1,1
12000,1024,102400,1.8,3,Classified,12540067,1,1
12000,1024,102400,1.8,3,Classified,12669990,1,1
12000,1024,102400,1.8,3,Classified,12511468,1,1
12000,1024,102400,1.8,3,Classified,12662103,1,1
12000,1024,102400,1.8,3,Classified,12753356,1,1
12000,1024,102400,1.8,3,Classified,12684464,1,1
12000,1024,102400,1.8,3,Classified,12595614,1,1
12000,1024,102400,1.8,3,Classified,12583786,1,1
12000,1024,102400,1.8,3,Classified,12751686,1,1
12000,1024,102400,1.8,3,Classified,12495854,1,1
12000,1024,102400,1.8,3,Classified,12498911,1,1
12000,1024,102400,1.8,3,Classified,12563749,1,1
12000,1024,102400,1.8,3,Classified,12454884,1,1
12000,1024,102400,1.8,3,Classified,12656486,1,1
12000,1024,102400,1.8,3,Classified,12498070,1,1
12000,1024,102400,1.8,3,Classified,12692035,1,1
12000,1024,102400,1.8,3,Classified,12484657,1,1
12000,1024,102400,1.8,3,Classified,12587415,1,1
12000,1024,102400,1.8,3,Classified,12509136,1,1
12000,1024,102400,1.8,3,Classified,12542524,1,1
12000,1024,102400,1.8,3,Classified,12532346,1,1
12000,1024,102400,1.8,3,Classified,12597358,1,1
12000,1024,102400,1.8,3,Classified,12491226,1,1
12000,1024,102400,1.8,3,Classified,12534542,1,1
12000,1024,102400,1.8,3,Classified,12721651,1,1
12000,1024,102400,1.8,3,Classified,12577441,1,1
12000,1024,102400,1.8,3,Classified,12526214,1,1
12000,1024,102400,1.8,3,Classified,12509917,1,1
12000,1024,102400,1.8,3,Classified,12483508,1,1
12000,1024,102400,1.8,3,Classified,12562874,1,1
12000,1024,102400,1.8,3,Classified,12529945,1,1
12000,1024,102400,1.8,3,Classified,12558548,1,1
12000,1024,102400,1.8,3,Classified,12481218,1,1
12000,1024,102400,1.8,3,Classified,12631919,1,1
12000,1024,102400,1.8,3,Classified,12541852,1,1
12000,1024,102400,1.8,3,Classified,12526737,1,1
12000,1024,102400,1.8,3,Classified,12494636,1,1
12000,1024,102400,1.8,3,Classified,12573128,1,1
12000,1024,102400,1.8,3,Classified,12592487,1,1
12000,1024,102400,1.8,3,Classified,12560918,1,1
12000,1024,102400,1.8,3,Classified,12636676,1,1
12000,1024,102400,1.8,3,Classified,12591347,1,1
12000,1024,102400,1.8,3,Classified,12496001,1,1
12000,1024,102400,1.8,3,Classified,12632274,1,1
12000,1024,102400,1.8,3,Classified,12534045,1,1
12000,1024,102400,1.8,3,Classified,12586264,1,1
12000,1024,102400,1.8,3,Classified,12481543,1,1
12000,1024,102400,1.8,3,Classified,12546662,1,1
12000,1024,102400,1.8,3,Classified,12601043,1,1
12000,1024,102400,1.8,3,Classified,12676473,1,1
12000,1024,102400,1.8,3,Classified,12568872,1,1
12000,1024,102400,1.8,3,Classified,12607794,1,1
12000,1024,102400,1.8,3,Classified,12673675,1,1
12000,1024,102400,1.8,3,Classified,12584657,1,1
12000,1024,102400,1.8,3,Classified,12604371,1,1
12000,1024,102400,1.8,3,Classified,12579843,1,1
12000,1024,102400,1.8,3,Classified,12477603,1,1
12000,1024,102400,1.8,3,Classified,12511494,1,1
12000,1024,102400,1.8,3,Classified,12529813,1,1
12000,1024,102400,1.8,3,Classified,12475768,1,1
12000,1024,102400,1.8,3,Classified,12459455,1,1
12000,1024,102400,1.8,3,Classified,12457055,1,1
12000,1024,102400,1.8,3,Classified,12472902,1,1
12000,1024,102400,1.8,3,Classified,12645479,1,1
12000,1024,102400,1.8,3,Classified,12558897,1,1
12000,1024,102400,1.8,3,Classified,12537569,1,1
12000,1024,102400,1.8,3,Classified,12516370,1,1
12000,1024,102400,1.8,3,Classified,12599362,1,1
12000,1024,102400,1.8,3,Classified,12501082,1,1
12000,1024,102400,1.8,3,Classified,12622216,1,1
12000,1024,102400,1.8,3,Classified,12459746,1,1
12000,1024,102400,1.8,3,Classified,12668633,1,1
12000,1024,102400,1.8,3,Classified,12498940,1,1
12000,1024,102400,1.8,3,Classified,12580534,1,1
12000,1024,102400,1.8,3,Classified,12576421,1,1
12000,1024,102400,1.8,3,Classified,12720865,1,1
12000,1024,102400,1.8,3,Classified,12540519,1,1
12000,1024,102400,1.8,3,Classified,12706924,1,1
12000,1024,102400,1.8,3,Classified,12642273,1,1
12000,1024,102400,1.8,3,Classified,12572084,1,1
12000,1024,102400,1.8,3,Classified,12498002,1,1
12000,1024,102400,1.8,3,Classified,12687474,1,1
