num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_attempt,num_stored
12000,1024,102400,1.1,3,Classified,69937798,1,1
12000,1024,102400,1.1,3,Classified,68457489,1,1
12000,1024,102400,1.1,3,Classified,68987840,1,1
12000,1024,102400,1.1,3,Classified,69160304,1,1
12000,1024,102400,1.1,3,Classified,69160304,2,3321270
12000,1024,102400,1.1,3,Classified,69917705,1,1
12000,1024,102400,1.1,3,Classified,69589785,1,1
12000,1024,102400,1.1,3,Classified,71217231,1,1
12000,1024,102400,1.1,3,Classified,68766706,1,1
12000,1024,102400,1.1,3,Classified,70276505,1,1
12000,1024,102400,1.1,3,Classified,69278250,1,1
12000,1024,102400,1.1,3,Classified,70888771,1,1
12000,1024,102400,1.1,3,Classified,68040561,1,1
12000,1024,102400,1.1,3,Classified,69794375,1,1
12000,1024,102400,1.1,3,Classified,70974590,1,1
12000,1024,102400,1.1,3,Classified,67438977,1,1
12000,1024,102400,1.1,3,Classified,68051631,1,1
12000,1024,102400,1.1,3,Classified,71544989,1,1
12000,1024,102400,1.1,3,Classified,68042534,1,1
12000,1024,102400,1.1,3,Classified,71312059,1,1
12000,1024,102400,1.1,3,Classified,69325230,1,1
12000,1024,102400,1.1,3,Classified,69270617,1,1
12000,1024,102400,1.1,3,Classified,68081506,1,1
12000,1024,102400,1.1,3,Classified,68018652,1,1
12000,1024,102400,1.1,3,Classified,68177733,1,1
12000,1024,102400,1.1,3,Classified,67290551,1,1
12000,1024,102400,1.1,3,Classified,69992331,1,1
12000,1024,102400,1.1,3,Classified,69934350,1,1
12000,1024,102400,1.1,3,Classified,69488987,1,1
12000,1024,102400,1.1,3,Classified,68056628,1,1
12000,1024,102400,1.1,3,Classified,70211688,1,1
12000,1024,102400,1.1,3,Classified,70756485,1,1
12000,1024,102400,1.1,3,Classified,66649588,1,1
12000,1024,102400,1.1,3,Classified,69958580,1,1
12000,1024,102400,1.1,3,Classified,70540129,1,1
12000,1024,102400,1.1,3,Classified,68765049,1,1
12000,1024,102400,1.1,3,Classified,70318341,1,1
12000,1024,102400,1.1,3,Classified,70180166,1,1
12000,1024,102400,1.1,3,Classified,68714928,1,1
12000,1024,102400,1.1,3,Classified,69621553,1,1
12000,1024,102400,1.1,3,Classified,72302808,1,1
12000,1024,102400,1.1,3,Classified,69777506,1,1
12000,1024,102400,1.1,3,Classified,70494045,1,1
12000,1024,102400,1.1,3,Classified,68986697,1,1
12000,1024,102400,1.1,3,Classified,69531672,1,1
12000,1024,102400,1.1,3,Classified,67485883,1,1
12000,1024,102400,1.1,3,Classified,69514220,1,1
12000,1024,102400,1.1,3,Classified,66419055,1,1
12000,1024,102400,1.1,3,Classified,69824461,1,1
12000,1024,102400,1.1,3,Classified,70537844,1,1
12000,1024,102400,1.1,3,Classified,70768328,1,1
12000,1024,102400,1.1,3,Classified,69766669,1,1
12000,1024,102400,1.1,3,Classified,75081998,1,1
12000,1024,102400,1.1,3,Classified,70373295,1,1
12000,1024,102400,1.1,3,Classified,68518149,1,1
12000,1024,102400,1.1,3,Classified,68763247,1,1
12000,1024,102400,1.1,3,Classified,69389047,1,1
12000,1024,102400,1.1,3,Classified,69496968,1,1
12000,1024,102400,1.1,3,Classified,72095270,1,1
12000,1024,102400,1.1,3,Classified,68781702,1,1
12000,1024,102400,1.1,3,Classified,69458677,1,1
12000,1024,102400,1.1,3,Classified,69458677,2,4224171
12000,1024,102400,1.1,3,Classified,68638435,1,1
12000,1024,102400,1.1,3,Classified,67607634,1,1
12000,1024,102400,1.1,3,Classified,72632039,1,1
12000,1024,102400,1.1,3,Classified,72019969,1,1
12000,1024,102400,1.1,3,Classified,71439898,1,1
12000,1024,102400,1.1,3,Classified,68045361,1,1
12000,1024,102400,1.1,3,Classified,68805657,1,1
12000,1024,102400,1.1,3,Classified,69857261,1,1
12000,1024,102400,1.1,3,Classified,68893165,1,1
12000,1024,102400,1.1,3,Classified,70157291,1,1
12000,1024,102400,1.1,3,Classified,66902706,1,1
12000,1024,102400,1.1,3,Classified,69983086,1,1
12000,1024,102400,1.1,3,Classified,72594578,1,1
12000,1024,102400,1.1,3,Classified,67468453,1,1
12000,1024,102400,1.1,3,Classified,70968928,1,1
12000,1024,102400,1.1,3,Classified,68298509,1,1
12000,1024,102400,1.1,3,Classified,68094646,1,1
12000,1024,102400,1.1,3,Classified,70809494,1,1
12000,1024,102400,1.1,3,Classified,69927886,1,1
12000,1024,102400,1.1,3,Classified,67936768,1,1
12000,1024,102400,1.1,3,Classified,71998713,1,1
12000,1024,102400,1.1,3,Classified,70067159,1,1
12000,1024,102400,1.1,3,Classified,70044918,1,1
12000,1024,102400,1.1,3,Classified,67776063,1,1
12000,1024,102400,1.1,3,Classified,67776063,2,4004013
12000,1024,102400,1.1,3,Classified,69569064,1,1
12000,1024,102400,1.1,3,Classified,67532035,1,1
12000,1024,102400,1.1,3,Classified,69002614,1,1
12000,1024,102400,1.1,3,Classified,70891451,1,1
12000,1024,102400,1.1,3,Classified,70817916,1,1
12000,1024,102400,1.1,3,Classified,72201626,1,1
12000,1024,102400,1.1,3,Classified,70599418,1,1
