num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,bin_index,num_bin_node,bin_hit_count,bin_capacity,bin_used_capacity,bin_max_utilization
12000,1024,102400,1.7,3,TwoChoices,0,11944,11670652,12354852,11645106,1
12000,1024,102400,1.7,3,TwoChoices,1,28,27735,75986,27735,0.49782923
12000,1024,102400,1.7,3,TwoChoices,2,13,12071,78240,12071,0.26932085
12000,1024,102400,1.7,3,TwoChoices,3,7,7607,73067,7607,0.17141818
12000,1024,102400,1.7,3,TwoChoices,4,5,5151,128567,5151,0.06770357
12000,1024,102400,1.7,3,TwoChoices,5,2,1686,91773,1686,0.019333197
12000,1024,102400,1.7,3,TwoChoices,6,1,1447,80920,1447,0.01788186
12000,1024,102400,1.7,3,TwoChoices,0,11936,11655378,12348086,11633148,1
12000,1024,102400,1.7,3,TwoChoices,1,27,27297,79399,27297,0.5094253
12000,1024,102400,1.7,3,TwoChoices,2,22,22457,127765,22457,0.32699975
12000,1024,102400,1.7,3,TwoChoices,3,10,10559,103681,10559,0.12957911
12000,1024,102400,1.7,3,TwoChoices,4,1,1068,19429,1068,0.054969374
12000,1024,102400,1.7,3,TwoChoices,5,3,2763,156061,2763,0.02484175
12000,1024,102400,1.7,3,TwoChoices,6,1,1397,81586,1397,0.017123036
12000,1024,102400,1.7,3,TwoChoices,0,11939,11700820,12351997,11645891,1
12000,1024,102400,1.7,3,TwoChoices,1,37,38907,97139,38907,0.6720609
12000,1024,102400,1.7,3,TwoChoices,2,13,14329,70568,14329,0.32770914
12000,1024,102400,1.7,3,TwoChoices,3,6,5799,67825,5799,0.1324368
12000,1024,102400,1.7,3,TwoChoices,4,3,3117,66287,3117,0.05283928
12000,1024,102400,1.7,3,TwoChoices,5,2,1930,98230,1930,0.031229336
12000,1024,102400,1.7,3,TwoChoices,0,11940,11614844,12362463,11598875,1
12000,1024,102400,1.7,3,TwoChoices,1,33,34038,90873,34038,0.6101981
12000,1024,102400,1.7,3,TwoChoices,2,12,12480,77087,12480,0.26219955
12000,1024,102400,1.7,3,TwoChoices,3,7,7498,78269,7498,0.118395634
12000,1024,102400,1.7,3,TwoChoices,4,3,2922,67060,2922,0.05831301
12000,1024,102400,1.7,3,TwoChoices,5,4,4020,179573,4020,0.02816317
12000,1024,102400,1.7,3,TwoChoices,6,1,915,98273,915,0.009310798
12000,1024,102400,1.7,3,TwoChoices,0,11938,11688694,12360761,11647556,1
12000,1024,102400,1.7,3,TwoChoices,1,32,33218,87037,33218,0.5855856
12000,1024,102400,1.7,3,TwoChoices,2,12,11334,73756,11334,0.2514021
12000,1024,102400,1.7,3,TwoChoices,3,6,6803,66112,6803,0.13114361
12000,1024,102400,1.7,3,TwoChoices,4,3,2882,70710,2882,0.06157138
12000,1024,102400,1.7,3,TwoChoices,5,4,4000,180814,4000,0.028427115
12000,1024,102400,1.7,3,TwoChoices,6,5,4795,369866,4795,0.014837606
12000,1024,102400,1.7,3,TwoChoices,0,11939,11642708,12356269,11629748,1
12000,1024,102400,1.7,3,TwoChoices,1,32,33734,85629,33734,0.6413502
12000,1024,102400,1.7,3,TwoChoices,2,16,15828,89255,15828,0.24537355
12000,1024,102400,1.7,3,TwoChoices,3,5,5330,61422,5330,0.11490837
12000,1024,102400,1.7,3,TwoChoices,4,4,3777,85665,3777,0.04897564
12000,1024,102400,1.7,3,TwoChoices,5,4,4119,149990,4119,0.02880126
12000,1024,102400,1.7,3,TwoChoices,0,11932,11620203,12334854,11575113,1
12000,1024,102400,1.7,3,TwoChoices,1,37,37062,102065,37062,0.5952153
12000,1024,102400,1.7,3,TwoChoices,2,14,14295,83160,14295,0.21193063
12000,1024,102400,1.7,3,TwoChoices,3,4,4129,42163,4129,0.11743328
