num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,bin_index,num_bin_node,bin_hit_count,bin_capacity,bin_used_capacity,bin_max_utilization
12000,1024,102400,1.2,3,Vanilla,0,10230,3095335,11233307,3094464,1
12000,1024,102400,1.2,3,Vanilla,1,598,176599,1712024,176599,0.3441276
12000,1024,102400,1.2,3,Vanilla,2,378,113728,2201484,113728,0.14076112
12000,1024,102400,1.2,3,Vanilla,3,278,85027,3228194,85027,0.075833336
12000,1024,102400,1.2,3,Vanilla,4,233,72526,5499810,72526,0.061045513
12000,1024,102400,1.2,3,Vanilla,5,185,57925,8389425,57925,0.021535944
12000,1024,102400,1.2,3,Vanilla,6,98,28023,8184945,28023,0.008634072
12000,1024,102400,1.2,3,Vanilla,0,10252,2912151,11232680,2911880,1
12000,1024,102400,1.2,3,Vanilla,1,575,166824,1630043,166824,0.34389782
12000,1024,102400,1.2,3,Vanilla,2,369,105545,2073261,105545,0.18755516
12000,1024,102400,1.2,3,Vanilla,3,281,79653,3291136,79653,0.077194944
12000,1024,102400,1.2,3,Vanilla,4,203,57929,4759470,57929,0.035540383
12000,1024,102400,1.2,3,Vanilla,5,218,60541,10286987,60541,0.018595152
12000,1024,102400,1.2,3,Vanilla,6,102,27715,8279361,27715,0.008729588
12000,1024,102400,1.2,3,Vanilla,0,10242,3715511,11246566,3712623,1
12000,1024,102400,1.2,3,Vanilla,1,589,218123,1671201,218123,0.35467046
12000,1024,102400,1.2,3,Vanilla,2,348,126980,2008378,126980,0.18870656
12000,1024,102400,1.2,3,Vanilla,3,290,101333,3410938,101333,0.1672602
12000,1024,102400,1.2,3,Vanilla,4,221,78083,5208384,78083,0.04259734
12000,1024,102400,1.2,3,Vanilla,5,194,71543,9022559,71543,0.02547206
12000,1024,102400,1.2,3,Vanilla,6,116,42051,9571339,42051,0.010133472
12000,1024,102400,1.2,3,Vanilla,0,10166,3219471,11167693,3218905,1
12000,1024,102400,1.2,3,Vanilla,1,600,190238,1708178,190238,0.4181542
12000,1024,102400,1.2,3,Vanilla,2,408,134413,2380629,134413,0.21035315
