num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_stored,num_utilized_node,utilized_capacity,redundancy
12000,1024,102400,1.1,3,Classified,70486389,7085515,12000,21249603,2.9990203
12000,1024,102400,1.1,3,Classified,69962787,8824996,12000,26444865,2.9965866
12000,1024,102400,1.1,3,Classified,72268207,9255038,12000,27746698,2.9980102
12000,1024,102400,1.1,3,Classified,70180899,8938366,12000,26797756,2.9980597
12000,1024,102400,1.1,3,Classified,73190418,8901101,12000,26692071,2.9987383
12000,1024,102400,1.1,3,Classified,70285588,8440323,12000,25298840,2.997378
12000,1024,102400,1.1,3,Classified,70058846,10177733,12000,30483702,2.9951367
12000,1024,102400,1.1,3,Classified,71335800,10259671,12000,30730021,2.9952247
12000,1024,102400,1.1,3,Classified,70410908,9804722,12000,29381702,2.9966888
12000,1024,102400,1.1,3,Classified,70578781,8617052,12000,25840880,2.9988074
12000,1024,102400,1.1,3,Classified,68581335,8657600,12000,25948918,2.9972415
12000,1024,102400,1.1,3,Classified,70172462,8640278,12000,25900439,2.9976397
12000,1024,102400,1.1,3,Classified,70167112,8033210,12000,24090320,2.998841
12000,1024,102400,1.1,3,Classified,70771393,9194212,12000,27568595,2.998473
12000,1024,102400,1.1,3,Classified,70011452,8485408,12000,25438538,2.9979157
12000,1024,102400,1.1,3,Classified,68575840,7301583,12000,21897711,2.9990363
12000,1024,102400,1.1,3,Classified,68843486,8641644,12000,25907314,2.9979613
12000,1024,102400,1.1,3,Classified,67186722,8437633,12000,25286355,2.9968543
12000,1024,102400,1.1,3,Classified,69333785,9785071,12000,29329967,2.99742
12000,1024,102400,1.1,3,Classified,71945491,7732978,12000,23193826,2.9993393
12000,1024,102400,1.1,3,Classified,71089858,9412544,12000,28215058,2.9976017
12000,1024,102400,1.1,3,Classified,72853771,9019440,12000,27036978,2.9976337
12000,1024,102400,1.1,3,Classified,67484461,8834238,12000,26476192,2.9969978
12000,1024,102400,1.1,3,Classified,70522405,8203549,12000,24603397,2.9991162
12000,1024,102400,1.1,3,Classified,70202071,10692804,12000,32007333,2.9933527
12000,1024,102400,1.1,3,Classified,72872860,9924427,12000,29717100,2.9943392
12000,1024,102400,1.1,3,Classified,69469061,9305413,12000,27895367,2.9977572
12000,1024,102400,1.1,3,Classified,69939240,8656214,12000,25956752,2.9986265
12000,1024,102400,1.1,3,Classified,71959426,8538780,12000,25590569,2.9969819
12000,1024,102400,1.1,3,Classified,69754018,10172498,12000,30466576,2.9949946
12000,1024,102400,1.1,3,Classified,69071578,7695389,12000,23077067,2.9988177
12000,1024,102400,1.1,3,Classified,71601345,8431285,12000,25278210,2.9981444
12000,1024,102400,1.1,3,Classified,70945584,9763601,12000,29245208,2.99533
12000,1024,102400,1.1,3,Classified,67511989,9176991,12000,27496589,2.996253
12000,1024,102400,1.1,3,Classified,68861174,9561740,12000,28650862,2.9964068
12000,1024,102400,1.1,3,Classified,67825501,8378735,12000,25118319,2.9978654
