num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_stored,num_utilized_node,utilized_capacity,redundancy
12000,1024,102400,1.2,3,Vanilla,40449189,1209720,12000,3628292,2.9992824
12000,1024,102400,1.2,3,Vanilla,41552938,1136785,12000,3410087,2.9997642
12000,1024,102400,1.2,3,Vanilla,42139365,1451207,12000,4350736,2.998012
12000,1024,102400,1.2,3,Vanilla,43334659,1267830,12000,3802927,2.9995558
12000,1024,102400,1.2,3,Vanilla,43303588,1229636,12000,3687632,2.9989624
12000,1024,102400,1.2,3,Vanilla,42205503,1076759,12000,3230033,2.9997735
12000,1024,102400,1.2,3,Vanilla,43382612,1491966,12000,4471687,2.9971776
12000,1024,102400,1.2,3,Vanilla,42223963,1169360,12000,3506976,2.9990559
12000,1024,102400,1.2,3,Vanilla,41810934,1109500,12000,3328130,2.9996665
12000,1024,102400,1.2,3,Vanilla,42392012,1170241,12000,3509893,2.9992907
12000,1024,102400,1.2,3,Vanilla,42313835,1178172,12000,3533119,2.9988143
12000,1024,102400,1.2,3,Vanilla,41596187,1223702,12000,3670013,2.999107
12000,1024,102400,1.2,3,Vanilla,40588935,1473697,12000,4417197,2.9973576
12000,1024,102400,1.2,3,Vanilla,40221136,1122349,12000,3365941,2.9990146
12000,1024,102400,1.2,3,Vanilla,42685356,1451096,12000,4348995,2.9970415
12000,1024,102400,1.2,3,Vanilla,41103826,1281052,12000,3840912,2.9982483
12000,1024,102400,1.2,3,Vanilla,43163361,1103241,12000,3309257,2.9995775
12000,1024,102400,1.2,3,Vanilla,42861064,1160562,12000,3481130,2.999521
12000,1024,102400,1.2,3,Vanilla,42155542,1124708,12000,3373393,2.99935
12000,1024,102400,1.2,3,Vanilla,41977157,1243012,12000,3727985,2.9991546
12000,1024,102400,1.2,3,Vanilla,42116510,1158871,12000,3476016,2.9994848
12000,1024,102400,1.2,3,Vanilla,40970361,1178623,12000,3535205,2.9994366
12000,1024,102400,1.2,3,Vanilla,41143025,1031559,12000,3094528,2.9998555
12000,1024,102400,1.2,3,Vanilla,42831477,1186307,12000,3558066,2.9992793
12000,1024,102400,1.2,3,Vanilla,42033971,1339850,12000,4018782,2.9994268
12000,1024,102400,1.2,3,Vanilla,43453981,1367473,12000,4100431,2.9985461
12000,1024,102400,1.2,3,Vanilla,41704483,1118688,12000,3355746,2.9997158
12000,1024,102400,1.2,3,Vanilla,43511046,1151497,12000,3453173,2.9988554
12000,1024,102400,1.2,3,Vanilla,40880670,1394913,12000,4181650,2.9977856
12000,1024,102400,1.2,3,Vanilla,41774005,1234300,12000,3701747,2.9990659
12000,1024,102400,1.2,3,Vanilla,42352228,1167946,12000,3503624,2.9998167
12000,1024,102400,1.2,3,Vanilla,42236958,1123726,12000,3371064,2.9998984
12000,1024,102400,1.2,3,Vanilla,43252732,1439899,12000,4317620,2.9985576
12000,1024,102400,1.2,3,Vanilla,42717027,1105017,12000,3314515,2.999515
12000,1024,102400,1.2,3,Vanilla,42214304,1072976,12000,3218651,2.9997418
12000,1024,102400,1.2,3,Vanilla,41366591,1091973,12000,3275741,2.999837
12000,1024,102400,1.2,3,Vanilla,41846045,1177969,12000,3532279,2.998618
12000,1024,102400,1.2,3,Vanilla,41763892,1115660,12000,3346642,2.999697
12000,1024,102400,1.2,3,Vanilla,40088589,1140313,12000,3419881,2.999072
12000,1024,102400,1.2,3,Vanilla,43040157,1319075,12000,3955733,2.998869
12000,1024,102400,1.2,3,Vanilla,41776494,1139058,12000,3416505,2.9994128
12000,1024,102400,1.2,3,Vanilla,41351872,1245859,12000,3736812,2.999386
12000,1024,102400,1.2,3,Vanilla,41615681,1144280,12000,3432311,2.9995377
12000,1024,102400,1.2,3,Vanilla,42591238,1157476,12000,3472127,2.99974
12000,1024,102400,1.2,3,Vanilla,41004279,1511280,12000,4531872,2.9986978
12000,1024,102400,1.2,3,Vanilla,41355632,1485915,12000,4454710,2.9979575
12000,1024,102400,1.2,3,Vanilla,40284517,1442694,12000,4326354,2.9988022
12000,1024,102400,1.2,3,Vanilla,41609874,1205025,12000,3613843,2.9989777
12000,1024,102400,1.2,3,Vanilla,41654308,1193282,12000,3578748,2.99908
12000,1024,102400,1.2,3,Vanilla,40526533,1476374,12000,4425549,2.9975798
12000,1024,102400,1.2,3,Vanilla,42489533,1117063,12000,3350939,2.9997761
12000,1024,102400,1.2,3,Vanilla,42664973,1065587,12000,3196408,2.9996688
12000,1024,102400,1.2,3,Vanilla,43413935,1436816,12000,4308994,2.9989882
12000,1024,102400,1.2,3,Vanilla,42523076,1099882,12000,3299202,2.9995964
12000,1024,102400,1.2,3,Vanilla,39929231,1153693,12000,3460562,2.9995518
12000,1024,102400,1.2,3,Vanilla,41875560,1443141,12000,4326634,2.9980674
12000,1024,102400,1.2,3,Vanilla,41318121,1632706,12000,4894057,2.9975128
12000,1024,102400,1.2,3,Vanilla,42736417,1168421,12000,3503812,2.998758
12000,1024,102400,1.2,3,Vanilla,42694919,1144750,12000,3433485,2.9993317
12000,1024,102400,1.2,3,Vanilla,42718297,1169798,12000,3507785,2.9986246
12000,1024,102400,1.2,3,Vanilla,42978291,1442953,12000,4325909,2.9979556
12000,1024,102400,1.2,3,Vanilla,39453178,1073355,12000,3219861,2.99981
12000,1024,102400,1.2,3,Vanilla,43138257,1126477,12000,3378680,2.9993334
12000,1024,102400,1.2,3,Vanilla,43183140,1418522,12000,4251557,2.9971738
12000,1024,102400,1.2,3,Vanilla,43212552,1243900,12000,3729716,2.998405
12000,1024,102400,1.2,3,Vanilla,40974655,1231840,12000,3693866,2.9986572
12000,1024,102400,1.2,3,Vanilla,43223348,1141202,12000,3423183,2.9996293
12000,1024,102400,1.2,3,Vanilla,41792088,1529994,12000,4586802,2.9979215
12000,1024,102400,1.2,3,Vanilla,41889885,1114023,12000,3341508,2.9994965
12000,1024,102400,1.2,3,Vanilla,41433249,1625151,12000,4870834,2.9971578
12000,1024,102400,1.2,3,Vanilla,41621699,1282770,12000,3847141,2.9990888
12000,1024,102400,1.2,3,Vanilla,40685151,1363573,12000,4088224,2.9981701
12000,1024,102400,1.2,3,Vanilla,40730661,1135161,12000,3404915,2.9994996
12000,1024,102400,1.2,3,Vanilla,43287282,1400735,12000,4200869,2.9990463
12000,1024,102400,1.2,3,Vanilla,44724839,1095792,12000,3287042,2.9996953
12000,1024,102400,1.2,3,Vanilla,43936479,1304743,12000,3912572,2.99873
12000,1024,102400,1.2,3,Vanilla,41626816,1486991,12000,4456634,2.997082
12000,1024,102400,1.2,3,Vanilla,40944936,1457319,12000,4369092,2.998034
12000,1024,102400,1.2,3,Vanilla,42683958,1667849,12000,4997958,2.996649
12000,1024,102400,1.2,3,Vanilla,43488140,1181993,12000,3544866,2.9990585
12000,1024,102400,1.2,3,Vanilla,40780312,1155942,12000,3466803,2.999115
12000,1024,102400,1.2,3,Vanilla,42504436,1114022,12000,3341763,2.999728
12000,1024,102400,1.2,3,Vanilla,43396482,1219262,12000,3657547,2.999804
