num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,bin_index,num_bin_node,bin_hit_count,bin_capacity,bin_used_capacity,bin_max_utilization
12000,1024,102400,1.7,3,Classified+TwoChoices,0,11934,11536597,12340787,11533407,1
12000,1024,102400,1.7,3,Classified+TwoChoices,1,35,87869,95678,87809,1
12000,1024,102400,1.7,3,Classified+TwoChoices,2,16,84702,92071,84638,1
12000,1024,102400,1.7,3,Classified+TwoChoices,3,6,75042,77311,74917,1
12000,1024,102400,1.7,3,Classified+TwoChoices,4,5,93958,102147,93907,1
12000,1024,102400,1.7,3,Classified+TwoChoices,5,4,128342,152934,128342,0.90741867
12000,1024,102400,1.7,3,Classified+TwoChoices,0,11937,11666824,12355915,11608495,1
12000,1024,102400,1.7,3,Classified+TwoChoices,1,36,90692,98418,90302,1
12000,1024,102400,1.7,3,Classified+TwoChoices,2,5,29664,30287,29404,1
12000,1024,102400,1.7,3,Classified+TwoChoices,3,15,172884,182718,171718,1
12000,1024,102400,1.7,3,Classified+TwoChoices,4,4,66437,74530,66437,0.974359
12000,1024,102400,1.7,3,Classified+TwoChoices,5,3,117949,128216,117271,1
12000,1024,102400,1.7,3,Classified+TwoChoices,0,11931,11628635,12337431,11578571,1
12000,1024,102400,1.7,3,Classified+TwoChoices,1,39,107029,112675,106444,1
12000,1024,102400,1.7,3,Classified+TwoChoices,2,11,53701,61569,53377,1
12000,1024,102400,1.7,3,Classified+TwoChoices,3,8,91435,96887,91100,1
12000,1024,102400,1.7,3,Classified+TwoChoices,4,5,92041,102308,91829,1
12000,1024,102400,1.7,3,Classified+TwoChoices,5,4,128737,148760,128737,0.97107047
12000,1024,102400,1.7,3,Classified+TwoChoices,6,2,128018,159253,128018,0.8526047
12000,1024,102400,1.7,3,Classified+TwoChoices,0,11934,11574507,12344555,11539239,1
12000,1024,102400,1.7,3,Classified+TwoChoices,1,29,73051,82236,72859,1
12000,1024,102400,1.7,3,Classified+TwoChoices,2,19,98528,105824,98110,1
12000,1024,102400,1.7,3,Classified+TwoChoices,3,7,74822,80093,74482,1
12000,1024,102400,1.7,3,Classified+TwoChoices,4,8,164154,179400,163432,1
12000,1024,102400,1.7,3,Classified+TwoChoices,5,1,54413,53861,53861,1
12000,1024,102400,1.7,3,Classified+TwoChoices,6,2,125924,150271,125924,0.8848936
12000,1024,102400,1.7,3,Classified+TwoChoices,0,11934,11654656,12346306,11598213,1
12000,1024,102400,1.7,3,Classified+TwoChoices,1,40,102807,111976,102278,1
12000,1024,102400,1.7,3,Classified+TwoChoices,2,16,77597,89959,77383,1
12000,1024,102400,1.7,3,Classified+TwoChoices,3,4,37828,40203,37698,1
12000,1024,102400,1.7,3,Classified+TwoChoices,4,1,16473,23147,16473,0.7116689
12000,1024,102400,1.7,3,Classified+TwoChoices,5,4,160178,167136,159647,1
12000,1024,102400,1.7,3,Classified+TwoChoices,6,1,64545,70210,64545,0.9193135
12000,1024,102400,1.7,3,Classified+TwoChoices,0,11926,11523521,12349478,11490550,1
12000,1024,102400,1.7,3,Classified+TwoChoices,1,47,116773,129818,116240,1
12000,1024,102400,1.7,3,Classified+TwoChoices,2,11,65091,69175,64706,1
12000,1024,102400,1.7,3,Classified+TwoChoices,3,8,71787,82580,71462,1
12000,1024,102400,1.7,3,Classified+TwoChoices,4,3,58844,61286,58310,1
12000,1024,102400,1.7,3,Classified+TwoChoices,5,3,142301,150951,140822,1
12000,1024,102400,1.7,3,Classified+TwoChoices,6,2,165026,163817,162912,1
12000,1024,102400,1.7,3,Classified+TwoChoices,0,11940,11604693,12343397,11542234,1
12000,1024,102400,1.7,3,Classified+TwoChoices,1,38,96855,105188,96343,1
12000,1024,102400,1.7,3,Classified+TwoChoices,2,10,50136,53873,49822,1
12000,1024,102400,1.7,3,Classified+TwoChoices,3,7,71644,77018,71187,1
12000,1024,102400,1.7,3,Classified+TwoChoices,4,4,74011,82285,73707,1
12000,1024,102400,1.7,3,Classified+TwoChoices,5,1,55246,54617,54617,1
12000,1024,102400,1.7,3,Classified+TwoChoices,0,11928,11700502,12332426,11616909,1
12000,1024,102400,1.7,3,Classified+TwoChoices,1,36,90497,99978,89815,1
12000,1024,102400,1.7,3,Classified+TwoChoices,2,19,106794,109904,105743,1
12000,1024,102400,1.7,3,Classified+TwoChoices,3,6,65269,67722,64652,1
12000,1024,102400,1.7,3,Classified+TwoChoices,4,6,138534,154380,137271,1
12000,1024,102400,1.7,3,Classified+TwoChoices,5,2,66156,81909,66156,0.8788875
12000,1024,102400,1.7,3,Classified+TwoChoices,6,3,202283,234194,202283,0.93861985
12000,1024,102400,1.7,3,Classified+TwoChoices,0,11940,11599243,12365644,11564477,1
12000,1024,102400,1.7,3,Classified+TwoChoices,1,36,91120,101742,90834,1
12000,1024,102400,1.7,3,Classified+TwoChoices,2,15,80149,87407,79929,1
12000,1024,102400,1.7,3,Classified+TwoChoices,3,5,57871,60187,57568,1
12000,1024,102400,1.7,3,Classified+TwoChoices,4,3,80205,79558,79558,1
12000,1024,102400,1.7,3,Classified+TwoChoices,5,1,63896,63552,63552,1
12000,1024,102400,1.7,3,Classified+TwoChoices,0,11937,11593114,12353672,11563001,1
12000,1024,102400,1.7,3,Classified+TwoChoices,1,29,71560,77775,71246,1
