num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,bin_index,num_bin_node,bin_hit_count,bin_capacity,bin_used_capacity,bin_max_utilization
12000,1024,102400,1,3,Vanilla,0,7489,2095940,8696149,2095496,1
12000,1024,102400,1,3,Vanilla,1,1029,279901,2993307,279901,0.39044556
12000,1024,102400,1,3,Vanilla,2,860,242652,5022656,242652,0.16039215
12000,1024,102400,1,3,Vanilla,3,761,212857,8991433,212857,0.06718809
12000,1024,102400,1,3,Vanilla,4,689,190413,16232352,190413,0.040079925
12000,1024,102400,1,3,Vanilla,5,726,201408,34163990,201408,0.024003344
12000,1024,102400,1,3,Vanilla,6,446,123788,37004552,123788,0.016332366
12000,1024,102400,1,3,Vanilla,0,7424,2587915,8617854,2586245,1
12000,1024,102400,1,3,Vanilla,1,1104,371888,3178615,371888,0.5529695
12000,1024,102400,1,3,Vanilla,2,821,284595,4874792,284595,0.24533333
12000,1024,102400,1,3,Vanilla,3,759,268311,8952839,268311,0.14512712
12000,1024,102400,1,3,Vanilla,4,744,252707,17287967,252707,0.052163363
12000,1024,102400,1,3,Vanilla,5,705,246220,33113297,246220,0.03026515
12000,1024,102400,1,3,Vanilla,6,443,148875,36749842,148875,0.014230661
12000,1024,102400,1,3,Vanilla,0,7466,2965264,8673011,2960555,1
12000,1024,102400,1,3,Vanilla,1,1081,439321,3127683,439321,0.5528982
12000,1024,102400,1,3,Vanilla,2,787,309127,4567782,309127,0.3021892
12000,1024,102400,1,3,Vanilla,3,766,308954,8947156,308954,0.1859067
12000,1024,102400,1,3,Vanilla,4,736,283452,17429197,283452,0.09084605
12000,1024,102400,1,3,Vanilla,5,741,296853,35398713,296853,0.033356063
12000,1024,102400,1,3,Vanilla,6,423,169186,34820931,169186,0.014417728
12000,1024,102400,1,3,Vanilla,0,7424,2714100,8622633,2711731,1
12000,1024,102400,1,3,Vanilla,1,1119,404417,3218707,404417,0.4865934
12000,1024,102400,1,3,Vanilla,2,846,304168,4959619,304168,0.1718377
12000,1024,102400,1,3,Vanilla,3,733,272027,8597493,272027,0.09589648
12000,1024,102400,1,3,Vanilla,4,723,263896,17239134,263896,0.052140214
12000,1024,102400,1,3,Vanilla,5,683,249976,32160657,249976,0.024951376
12000,1024,102400,1,3,Vanilla,6,472,171728,38807102,171728,0.012278848
12000,1024,102400,1,3,Vanilla,0,7462,3234541,8674526,3229190,1
12000,1024,102400,1,3,Vanilla,1,1074,466181,3137128,466181,0.5111285
12000,1024,102400,1,3,Vanilla,2,833,362096,4878338,362096,0.20749348
12000,1024,102400,1,3,Vanilla,3,747,325783,8795999,325782,0.18862309
12000,1024,102400,1,3,Vanilla,4,734,313699,17439633,313699,0.07717636
12000,1024,102400,1,3,Vanilla,5,708,314429,33839595,314429,0.035474397
12000,1024,102400,1,3,Vanilla,6,442,199782,36682534,199782,0.012897939
