num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,bin_index,num_bin_node,bin_hit_count,bin_capacity,bin_used_capacity,bin_max_utilization
12000,1024,102400,1.6,3,Vanilla,0,11857,3280616,12323865,3280102,1
12000,1024,102400,1.6,3,Vanilla,1,85,22681,231696,22681,0.27096462
12000,1024,102400,1.6,3,Vanilla,2,24,6237,127607,6237,0.10054094
12000,1024,102400,1.6,3,Vanilla,3,15,4195,175285,4195,0.054509133
12000,1024,102400,1.6,3,Vanilla,4,9,2620,217400,2620,0.022189975
12000,1024,102400,1.6,3,Vanilla,5,6,971,282049,971,0.0054416973
12000,1024,102400,1.6,3,Vanilla,6,4,791,334537,791,0.0042710495
12000,1024,102400,1.6,3,Vanilla,0,11875,3232821,12339742,3232562,1
12000,1024,102400,1.6,3,Vanilla,1,69,18456,183083,18456,0.27512196
12000,1024,102400,1.6,3,Vanilla,2,27,6553,160241,6553,0.10644324
12000,1024,102400,1.6,3,Vanilla,3,13,3893,152604,3893,0.07751632
12000,1024,102400,1.6,3,Vanilla,4,9,2913,225828,2913,0.030547913
12000,1024,102400,1.6,3,Vanilla,5,5,1291,208233,1291,0.008050261
12000,1024,102400,1.6,3,Vanilla,6,2,296,177058,296,0.0019808519
12000,1024,102400,1.6,3,Vanilla,0,11891,3442236,12370943,3441826,1
12000,1024,102400,1.6,3,Vanilla,1,51,14400,142541,14400,0.24691902
12000,1024,102400,1.6,3,Vanilla,2,24,5546,137576,5546,0.07487966
12000,1024,102400,1.6,3,Vanilla,3,11,2689,124314,2689,0.039186068
12000,1024,102400,1.6,3,Vanilla,4,13,4170,297848,4170,0.030767431
12000,1024,102400,1.6,3,Vanilla,5,6,1481,289296,1481,0.0076260106
12000,1024,102400,1.6,3,Vanilla,6,4,1201,295335,1201,0.0054326854
12000,1024,102400,1.6,3,Vanilla,0,11868,3583190,12340843,3582443,1
12000,1024,102400,1.6,3,Vanilla,1,78,22203,207862,22203,0.2750572
