num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_stored,num_utilized_node,utilized_capacity,redundancy
12000,1024,102400,1,3,Vanilla,117604452,1585936,12000,4754190,2.9977188
12000,1024,102400,1,3,Vanilla,112388254,1757322,12000,5268938,2.998277
12000,1024,102400,1,3,Vanilla,112968605,1230014,12000,3689326,2.9994178
12000,1024,102400,1,3,Vanilla,111732347,1128292,12000,3384503,2.9996693
12000,1024,102400,1,3,Vanilla,113135909,1744339,12000,5227458,2.996813
12000,1024,102400,1,3,Vanilla,114409745,1492810,12000,4473376,2.9966145
12000,1024,102400,1,3,Vanilla,109589843,1551337,12000,4651198,2.9981868
12000,1024,102400,1,3,Vanilla,111712086,1402124,12000,4204272,2.9985023
12000,1024,102400,1,3,Vanilla,109794074,1546801,12000,4637633,2.9982092
12000,1024,102400,1,3,Vanilla,115102419,1642398,12000,4923194,2.9975646
12000,1024,102400,1,3,Vanilla,112011901,1155672,12000,3466237,2.999326
12000,1024,102400,1,3,Vanilla,111205997,1630541,12000,4888246,2.9979289
12000,1024,102400,1,3,Vanilla,113612900,1379490,12000,4134261,2.996949
12000,1024,102400,1,3,Vanilla,108895243,1688355,12000,5059756,2.9968555
12000,1024,102400,1,3,Vanilla,116029135,1209060,12000,3625551,2.9986527
12000,1024,102400,1,3,Vanilla,116518572,1273144,12000,3817605,2.998565
12000,1024,102400,1,3,Vanilla,107563870,1448897,12000,4343862,2.9980476
12000,1024,102400,1,3,Vanilla,111385364,1339796,12000,4018352,2.9992268
12000,1024,102400,1,3,Vanilla,109680102,1570715,12000,4707982,2.9973495
12000,1024,102400,1,3,Vanilla,112416905,1249400,12000,3746591,2.998712
12000,1024,102400,1,3,Vanilla,115613766,1671998,12000,5012484,2.9979007
12000,1024,102400,1,3,Vanilla,109685105,1521364,12000,4558335,2.9962158
12000,1024,102400,1,3,Vanilla,111062082,1839360,12000,5510276,2.995757
12000,1024,102400,1,3,Vanilla,113230583,1371515,12000,4112950,2.998837
12000,1024,102400,1,3,Vanilla,115352976,1530519,12000,4588258,2.9978445
12000,1024,102400,1,3,Vanilla,114122904,1783840,12000,5345981,2.9968948
12000,1024,102400,1,3,Vanilla,113024196,1652147,12000,4951636,2.9970918
12000,1024,102400,1,3,Vanilla,112096493,1384424,12000,4151790,2.9989295
12000,1024,102400,1,3,Vanilla,112236181,1536391,12000,4605920,2.9978826
12000,1024,102400,1,3,Vanilla,114504503,1625483,12000,4872051,2.9972944
12000,1024,102400,1,3,Vanilla,113918721,1509727,12000,4527001,2.9985561
12000,1024,102400,1,3,Vanilla,113361419,1497792,12000,4491095,2.998477
12000,1024,102400,1,3,Vanilla,111476234,1534479,12000,4599781,2.9976175
12000,1024,102400,1,3,Vanilla,112876957,1414926,12000,4243106,2.9988184
12000,1024,102400,1,3,Vanilla,110754223,1205201,12000,3615066,2.9995544
12000,1024,102400,1,3,Vanilla,110922785,1514162,12000,4539342,2.9979236
12000,1024,102400,1,3,Vanilla,114615270,1765997,12000,5292059,2.996641
12000,1024,102400,1,3,Vanilla,111301372,1225331,12000,3675334,2.9994621
12000,1024,102400,1,3,Vanilla,109736491,1197383,12000,3591570,2.9995165
12000,1024,102400,1,3,Vanilla,115218869,1381239,12000,4141490,2.9983876
12000,1024,102400,1,3,Vanilla,110229163,1472925,12000,4416336,2.9983442
12000,1024,102400,1,3,Vanilla,113047382,1323605,12000,3970295,2.999607
12000,1024,102400,1,3,Vanilla,113138549,1688162,12000,5059397,2.9969854
12000,1024,102400,1,3,Vanilla,109284648,1572972,12000,4714327,2.9970827
12000,1024,102400,1,3,Vanilla,111441370,1496917,12000,4488748,2.998662
12000,1024,102400,1,3,Vanilla,112232132,1222927,12000,3667706,2.999121
12000,1024,102400,1,3,Vanilla,116227563,1448109,12000,4343338,2.999317
12000,1024,102400,1,3,Vanilla,114625511,1370709,12000,4110595,2.9988823
12000,1024,102400,1,3,Vanilla,114184446,1642854,12000,4926286,2.9986145
12000,1024,102400,1,3,Vanilla,108717531,1497122,12000,4488790,2.9982793
12000,1024,102400,1,3,Vanilla,112300159,1298902,12000,3895686,2.9992146
12000,1024,102400,1,3,Vanilla,113756707,1515888,12000,4543629,2.9973383
12000,1024,102400,1,3,Vanilla,113613303,1488638,12000,4462404,2.997642
12000,1024,102400,1,3,Vanilla,113677172,1860469,12000,5569174,2.993425
12000,1024,102400,1,3,Vanilla,112495549,1240160,12000,3719479,2.999193
12000,1024,102400,1,3,Vanilla,113753381,1683545,12000,5045844,2.9971542
12000,1024,102400,1,3,Vanilla,116450506,1204018,12000,3610872,2.9990182
12000,1024,102400,1,3,Vanilla,109694190,1488628,12000,4464166,2.9988458
12000,1024,102400,1,3,Vanilla,112082317,1108273,12000,3324583,2.999787
12000,1024,102400,1,3,Vanilla,111231237,1436387,12000,4308601,2.9996102
12000,1024,102400,1,3,Vanilla,115044673,1452365,12000,4355022,2.9985726
12000,1024,102400,1,3,Vanilla,110264098,1600506,12000,4798382,2.9980407
12000,1024,102400,1,3,Vanilla,111382519,1273247,12000,3818981,2.999403
12000,1024,102400,1,3,Vanilla,114169823,1798013,12000,5387056,2.9961162
12000,1024,102400,1,3,Vanilla,112350683,1575270,12000,4723941,2.9988136
12000,1024,102400,1,3,Vanilla,114485195,1532015,12000,4591866,2.9972723
12000,1024,102400,1,3,Vanilla,111767279,1473057,12000,4414921,2.997115
12000,1024,102400,1,3,Vanilla,111881706,1732719,12000,5194055,2.9976325
12000,1024,102400,1,3,Vanilla,112494005,1633613,12000,4894962,2.9964025
12000,1024,102400,1,3,Vanilla,113601131,1853450,12000,5551551,2.9952526
12000,1024,102400,1,3,Vanilla,113063452,1558092,12000,4671845,2.9984398
12000,1024,102400,1,3,Vanilla,110145539,1449921,12000,4347635,2.9985323
12000,1024,102400,1,3,Vanilla,115015503,1392192,12000,4174340,2.998394
