num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_stored,num_utilized_node,utilized_capacity,redundancy
12000,1024,102400,2,3,Classified+TwoChoices,12345485,3910132,12000,11694187,2.9907396
12000,1024,102400,2,3,Classified+TwoChoices,12447837,3919962,12000,11709144,2.9870555
12000,1024,102400,2,3,Classified+TwoChoices,12342561,3913441,12000,11677052,2.9838324
12000,1024,102400,2,3,Classified+TwoChoices,12365715,3922651,12000,11708792,2.984918
12000,1024,102400,2,3,Classified+TwoChoices,12385389,3911510,12000,11708899,2.9934473
12000,1024,102400,2,3,Classified+TwoChoices,12396973,3936606,12000,11735340,2.9810808
12000,1024,102400,2,3,Classified+TwoChoices,12374230,3916987,12000,11712013,2.9900568
12000,1024,102400,2,3,Classified+TwoChoices,12333636,3910587,12000,11663178,2.9824622
12000,1024,102400,2,3,Classified+TwoChoices,12362452,3894235,12000,11660354,2.9942605
12000,1024,102400,2,3,Classified+TwoChoices,12439691,3949140,12000,11801964,2.9884896
12000,1024,102400,2,3,Classified+TwoChoices,12459834,3922359,12000,11749124,2.9954228
12000,1024,102400,2,3,Classified+TwoChoices,12343521,3903876,12000,11666178,2.9883578
12000,1024,102400,2,3,Classified+TwoChoices,12349905,3904414,12000,11664653,2.9875553
12000,1024,102400,2,3,Classified+TwoChoices,12330825,3897511,12000,11655982,2.990622
12000,1024,102400,2,3,Classified+TwoChoices,12353725,3918290,12000,11692210,2.9840083
12000,1024,102400,2,3,Classified+TwoChoices,12372830,3887943,12000,11617352,2.988046
12000,1024,102400,2,3,Classified+TwoChoices,12370374,3921648,12000,11695036,2.982174
12000,1024,102400,2,3,Classified+TwoChoices,12344540,3918663,12000,11708780,2.9879527
12000,1024,102400,2,3,Classified+TwoChoices,12358485,3910876,12000,11702581,2.992317
12000,1024,102400,2,3,Classified+TwoChoices,12393112,3903768,12000,11676212,2.9910107
12000,1024,102400,2,3,Classified+TwoChoices,12341446,3918588,12000,11711415,2.9886825
12000,1024,102400,2,3,Classified+TwoChoices,12341729,3902470,12000,11660613,2.9880083
12000,1024,102400,2,3,Classified+TwoChoices,12334542,3884859,12000,11609857,2.9884887
12000,1024,102400,2,3,Classified+TwoChoices,12347787,3910733,12000,11685476,2.9880526
12000,1024,102400,2,3,Classified+TwoChoices,12353320,3915448,12000,11703007,2.988932
12000,1024,102400,2,3,Classified+TwoChoices,12347024,3904100,12000,11676484,2.9908261
12000,1024,102400,2,3,Classified+TwoChoices,12340623,3899943,12000,11678935,2.9946425
12000,1024,102400,2,3,Classified+TwoChoices,12350962,3903889,12000,11685480,2.993292
12000,1024,102400,2,3,Classified+TwoChoices,12340833,3885071,12000,11620271,2.9910061
12000,1024,102400,2,3,Classified+TwoChoices,12411316,3913631,12000,11719755,2.9945989
12000,1024,102400,2,3,Classified+TwoChoices,12340575,3899796,12000,11660760,2.990095
12000,1024,102400,2,3,Classified+TwoChoices,12402370,3913691,12000,11709266,2.9918728
12000,1024,102400,2,3,Classified+TwoChoices,12343999,3884579,12000,11627941,2.9933593
12000,1024,102400,2,3,Classified+TwoChoices,12371861,3895990,12000,11661090,2.9931006
12000,1024,102400,2,3,Classified+TwoChoices,12405498,3941951,12000,11762752,2.9839923
12000,1024,102400,2,3,Classified+TwoChoices,12337097,3907118,12000,11655479,2.9831398
12000,1024,102400,2,3,Classified+TwoChoices,12348984,3909314,12000,11676416,2.9868197
12000,1024,102400,2,3,Classified+TwoChoices,12351383,3900734,12000,11650072,2.986636
12000,1024,102400,2,3,Classified+TwoChoices,12394884,3900800,12000,11674903,2.992951
12000,1024,102400,2,3,Classified+TwoChoices,12343439,3905761,12000,11674572,2.9890647
12000,1024,102400,2,3,Classified+TwoChoices,12369707,3930689,12000,11721493,2.9820454
12000,1024,102400,2,3,Classified+TwoChoices,12389673,3921745,12000,11726314,2.9900756
12000,1024,102400,2,3,Classified+TwoChoices,12339980,3922022,12000,11702983,2.9839158
12000,1024,102400,2,3,Classified+TwoChoices,12346541,3919735,12000,11698050,2.9843981
12000,1024,102400,2,3,Classified+TwoChoices,12484492,3935428,12000,11796125,2.9974186
12000,1024,102400,2,3,Classified+TwoChoices,12350595,3912936,12000,11699097,2.9898512
12000,1024,102400,2,3,Classified+TwoChoices,12337763,3893525,12000,11641322,2.9899185
12000,1024,102400,2,3,Classified+TwoChoices,12358762,3912870,12000,11699738,2.9900656
12000,1024,102400,2,3,Classified+TwoChoices,12346755,3895114,12000,11656424,2.992576
12000,1024,102400,2,3,Classified+TwoChoices,12347044,3902562,12000,11666108,2.989346
12000,1024,102400,2,3,Classified+TwoChoices,12363702,3902972,12000,11681066,2.9928644
12000,1024,102400,2,3,Classified+TwoChoices,12435813,3943073,12000,11778993,2.9872622
12000,1024,102400,2,3,Classified+TwoChoices,12348634,3908910,12000,11689144,2.9903846
12000,1024,102400,2,3,Classified+TwoChoices,12478531,3932080,12000,11744014,2.986718
12000,1024,102400,2,3,Classified+TwoChoices,12359245,3911550,12000,11691552,2.988982
12000,1024,102400,2,3,Classified+TwoChoices,12347036,3930118,12000,11720263,2.9821656
12000,1024,102400,2,3,Classified+TwoChoices,12360038,3893642,12000,11663907,2.995629
12000,1024,102400,2,3,Classified+TwoChoices,12358771,3901181,12000,11675499,2.9928114
12000,1024,102400,2,3,Classified+TwoChoices,12359659,3921276,12000,11705497,2.9851246
12000,1024,102400,2,3,Classified+TwoChoices,12338296,3892006,12000,11651552,2.9937139
12000,1024,102400,2,3,Classified+TwoChoices,12349705,3909285,12000,11687031,2.9895573
12000,1024,102400,2,3,Classified+TwoChoices,12351819,3906558,12000,11688349,2.9919815
12000,1024,102400,2,3,Classified+TwoChoices,12349605,3910941,12000,11688000,2.988539
12000,1024,102400,2,3,Classified+TwoChoices,12371525,3929686,12000,11709855,2.979845
12000,1024,102400,2,3,Classified+TwoChoices,12422569,3945667,12000,11783484,2.9864366
12000,1024,102400,2,3,Classified+TwoChoices,12345639,3906145,12000,11679481,2.9900274
12000,1024,102400,2,3,Classified+TwoChoices,12371663,3921553,12000,11708663,2.9857209
12000,1024,102400,2,3,Classified+TwoChoices,12342644,3899522,12000,11672183,2.9932344
12000,1024,102400,2,3,Classified+TwoChoices,12353176,3896303,12000,11676775,2.9968858
12000,1024,102400,2,3,Classified+TwoChoices,12343532,3895666,12000,11681888,2.9986882
12000,1024,102400,2,3,Classified+TwoChoices,12335582,3895706,12000,11643742,2.9888656
