num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,bin_index,num_bin_node,bin_hit_count,bin_capacity,bin_used_capacity,bin_max_utilization
12000,1024,102400,1.1,3,Classified,0,8986,2998150,10100132,2993515,1
12000,1024,102400,1.1,3,Classified,1,845,759790,2439534,758739,1
12000,1024,102400,1.1,3,Classified,2,595,1072639,3472246,1071541,1
12000,1024,102400,1.1,3,Classified,3,514,1940187,6064937,1940028,1
12000,1024,102400,1.1,3,Classified,4,428,3060708,10023886,3060708,0.8974064
12000,1024,102400,1.1,3,Classified,5,393,5873024,18609843,5873023,0.6933088
12000,1024,102400,1.1,3,Classified,6,239,5552050,19775811,5552049,0.71025157
12000,1024,102400,1.1,3,Classified,0,8995,3742137,10110653,3736195,1
12000,1024,102400,1.1,3,Classified,1,822,886410,2357726,883067,1
12000,1024,102400,1.1,3,Classified,2,604,1430988,3585789,1424622,1
12000,1024,102400,1.1,3,Classified,3,517,2350127,6019397,2349034,1
12000,1024,102400,1.1,3,Classified,4,426,3927511,10142557,3922534,1
12000,1024,102400,1.1,3,Classified,5,407,7420919,18990050,7412514,1
12000,1024,102400,1.1,3,Classified,6,229,6716899,18756615,6716899,0.7050716
12000,1024,102400,1.1,3,Classified,0,8999,3801052,10133018,3791214,1
12000,1024,102400,1.1,3,Classified,1,818,887466,2327231,884394,1
12000,1024,102400,1.1,3,Classified,2,621,1437315,3715980,1434044,1
12000,1024,102400,1.1,3,Classified,3,478,2207671,5635643,2205433,1
12000,1024,102400,1.1,3,Classified,4,427,3859866,9997865,3859866,0.948853
12000,1024,102400,1.1,3,Classified,5,388,7007220,18189234,7007220,0.9503788
12000,1024,102400,1.1,3,Classified,6,269,8564527,22269236,8564527,0.8218132
12000,1024,102400,1.1,3,Classified,0,9039,3783020,10131867,3774083,1
12000,1024,102400,1.1,3,Classified,1,826,947637,2382421,945221,1
12000,1024,102400,1.1,3,Classified,2,549,1268056,3219349,1265526,1
12000,1024,102400,1.1,3,Classified,3,512,2354083,5997956,2350621,1
12000,1024,102400,1.1,3,Classified,4,444,4118284,10524096,4118284,0.9255639
12000,1024,102400,1.1,3,Classified,5,390,6864235,18045797,6864235,0.95982224
12000,1024,102400,1.1,3,Classified,6,240,7479786,19879413,7479786,0.75910354
12000,1024,102400,1.1,3,Classified,0,8950,3502865,10057602,3499567,1
12000,1024,102400,1.1,3,Classified,1,843,923625,2434351,919299,1
12000,1024,102400,1.1,3,Classified,2,572,1251687,3371103,1249214,1
12000,1024,102400,1.1,3,Classified,3,497,2148886,5737861,2147753,1
12000,1024,102400,1.1,3,Classified,4,468,4285480,11234231,4285480,0.85663486
12000,1024,102400,1.1,3,Classified,5,431,7483684,20320494,7483679,1
12000,1024,102400,1.1,3,Classified,6,239,7107079,20034776,7107079,0.8470223
12000,1024,102400,1.1,3,Classified,0,9040,3642736,10159583,3637671,1
12000,1024,102400,1.1,3,Classified,1,847,922127,2430758,919249,1
12000,1024,102400,1.1,3,Classified,2,567,1214200,3252008,1210434,1
12000,1024,102400,1.1,3,Classified,3,477,2179588,5648859,2175995,1
12000,1024,102400,1.1,3,Classified,4,431,3683818,10082531,3676988,1
12000,1024,102400,1.1,3,Classified,5,386,6771337,18144186,6771337,0.9228122
12000,1024,102400,1.1,3,Classified,6,252,6907166,20567663,6907166,0.6630898
12000,1024,102400,1.1,3,Classified,0,9010,4236968,10138882,4213777,1
12000,1024,102400,1.1,3,Classified,1,830,1043456,2370268,1035767,1
12000,1024,102400,1.1,3,Classified,2,620,1637396,3669841,1630686,1
12000,1024,102400,1.1,3,Classified,3,493,2535125,5765571,2528762,1
12000,1024,102400,1.1,3,Classified,4,410,4147042,9697064,4147042,0.96169895
12000,1024,102400,1.1,3,Classified,5,410,8898089,19588398,8892542,1
12000,1024,102400,1.1,3,Classified,6,227,8035126,18828822,8035126,0.926213
12000,1024,102400,1.1,3,Classified,0,9010,4295983,10142662,4279955,1
12000,1024,102400,1.1,3,Classified,1,844,1089561,2443292,1084484,1
12000,1024,102400,1.1,3,Classified,2,581,1531422,3403849,1524221,1
12000,1024,102400,1.1,3,Classified,3,492,2506815,5750473,2500653,1
12000,1024,102400,1.1,3,Classified,4,413,4307659,9772454,4300938,1
12000,1024,102400,1.1,3,Classified,5,401,8161685,18443132,8154828,1
12000,1024,102400,1.1,3,Classified,6,259,8885891,21379938,8884942,1
12000,1024,102400,1.1,3,Classified,0,9006,4019572,10098286,4009083,1
12000,1024,102400,1.1,3,Classified,1,825,978427,2368412,976345,1
12000,1024,102400,1.1,3,Classified,2,624,1531947,3681810,1529654,1
12000,1024,102400,1.1,3,Classified,3,492,2585646,5813961,2572688,1
12000,1024,102400,1.1,3,Classified,4,411,4130443,9656814,4125799,1
12000,1024,102400,1.1,3,Classified,5,394,7842097,18346433,7842097,0.97252417
12000,1024,102400,1.1,3,Classified,6,248,8326037,20445192,8326036,0.8422594
12000,1024,102400,1.1,3,Classified,0,9039,3634466,10187226,3626903,1
12000,1024,102400,1.1,3,Classified,1,849,884574,2435828,883838,1
12000,1024,102400,1.1,3,Classified,2,572,1228713,3343813,1226733,1
12000,1024,102400,1.1,3,Classified,3,475,2095122,5633975,2095122,0.9311651
12000,1024,102400,1.1,3,Classified,4,423,3655397,9782880,3655397,0.9593558
