num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_stored,num_utilized_node,utilized_capacity,redundancy
12000,1024,102400,1.2,3,Classified,43581835,4174646,12000,12521779,2.9994829
12000,1024,102400,1.2,3,Classified,41276040,4530218,12000,13584525,2.998647
12000,1024,102400,1.2,3,Classified,43899525,4593476,12000,13777808,2.9994297
12000,1024,102400,1.2,3,Classified,41736637,4296230,12000,12887210,2.9996555
12000,1024,102400,1.2,3,Classified,39337654,5081234,12000,15226894,2.9966922
12000,1024,102400,1.2,3,Classified,40624022,4784746,12000,14342152,2.997474
12000,1024,102400,1.2,3,Classified,40490068,4824819,12000,14462621,2.997547
12000,1024,102400,1.2,3,Classified,42025477,6010329,12000,18015023,2.997344
12000,1024,102400,1.2,3,Classified,42449804,4375771,12000,13124930,2.9994555
12000,1024,102400,1.2,3,Classified,42535433,4814607,12000,14438035,2.9987981
12000,1024,102400,1.2,3,Classified,41274109,4336583,12000,13006887,2.99934
12000,1024,102400,1.2,3,Classified,40516742,4366544,12000,13098278,2.9996898
12000,1024,102400,1.2,3,Classified,42668158,4291127,12000,12871405,2.9995396
12000,1024,102400,1.2,3,Classified,42077665,4367469,12000,13100077,2.9994664
12000,1024,102400,1.2,3,Classified,42138412,4650431,12000,13941276,2.997846
12000,1024,102400,1.2,3,Classified,41586238,5206129,12000,15612840,2.9989345
12000,1024,102400,1.2,3,Classified,42974994,5892787,12000,17660692,2.9970016
12000,1024,102400,1.2,3,Classified,43001264,5722812,12000,17156474,2.9979098
12000,1024,102400,1.2,3,Classified,41408052,4949541,12000,14842483,2.9987595
12000,1024,102400,1.2,3,Classified,43971699,5785065,12000,17347492,2.9986684
12000,1024,102400,1.2,3,Classified,41753055,5077784,12000,15224743,2.9983046
12000,1024,102400,1.2,3,Classified,42862978,5653851,12000,16951737,2.9982636
12000,1024,102400,1.2,3,Classified,41559125,4687211,12000,14057050,2.9990222
12000,1024,102400,1.2,3,Classified,41785197,6039381,12000,18097527,2.9965866
12000,1024,102400,1.2,3,Classified,40530096,6226168,12000,18636374,2.9932334
12000,1024,102400,1.2,3,Classified,42184152,5856075,12000,17549338,2.996775
12000,1024,102400,1.2,3,Classified,42991906,4772138,12000,14307140,2.9980567
12000,1024,102400,1.2,3,Classified,42168463,5760864,12000,17255763,2.995343
12000,1024,102400,1.2,3,Classified,41739830,4362701,12000,13084803,2.9992435
12000,1024,102400,1.2,3,Classified,41547459,4923567,12000,14756708,2.997158
12000,1024,102400,1.2,3,Classified,42760246,5891772,12000,17648608,2.995467
12000,1024,102400,1.2,3,Classified,42075558,5537247,12000,16593530,2.9967113
12000,1024,102400,1.2,3,Classified,41994747,5532272,12000,16579581,2.9968846
12000,1024,102400,1.2,3,Classified,43314598,6943609,12000,20792773,2.9945195
12000,1024,102400,1.2,3,Classified,41663061,4116415,12000,12347500,2.999576
12000,1024,102400,1.2,3,Classified,42543177,5882540,12000,17615202,2.9944892
12000,1024,102400,1.2,3,Classified,40295208,4866957,12000,14590347,2.9978378
12000,1024,102400,1.2,3,Classified,42862210,5983148,12000,17933636,2.9973578
12000,1024,102400,1.2,3,Classified,43272483,5960211,12000,17858908,2.996355
12000,1024,102400,1.2,3,Classified,42975585,6605547,12000,19792518,2.9963481
12000,1024,102400,1.2,3,Classified,40331518,5784292,12000,17331123,2.9962394
12000,1024,102400,1.2,3,Classified,40421319,6405100,12000,19162941,2.9918253
12000,1024,102400,1.2,3,Classified,40775297,5665340,12000,16972319,2.9958167
12000,1024,102400,1.2,3,Classified,41251418,4962081,12000,14882275,2.9992003
12000,1024,102400,1.2,3,Classified,42524577,5868707,12000,17592968,2.9977589
12000,1024,102400,1.2,3,Classified,44425147,5796341,12000,17366599,2.9961314
12000,1024,102400,1.2,3,Classified,42217251,4504930,12000,13508543,2.9986134
12000,1024,102400,1.2,3,Classified,40715987,4340483,12000,13015202,2.9985607
12000,1024,102400,1.2,3,Classified,44374272,5913142,12000,17724973,2.9975557
12000,1024,102400,1.2,3,Classified,42774422,4111257,12000,12332504,2.9996917
12000,1024,102400,1.2,3,Classified,42292651,5248281,12000,15732961,2.997736
12000,1024,102400,1.2,3,Classified,41073281,5204546,12000,15601611,2.9976892
12000,1024,102400,1.2,3,Classified,43249185,5631810,12000,16888204,2.9987168
12000,1024,102400,1.2,3,Classified,42593911,5076657,12000,15223940,2.998812
12000,1024,102400,1.2,3,Classified,42404612,4806089,12000,14413074,2.9989195
12000,1024,102400,1.2,3,Classified,41931741,5861887,12000,17554428,2.9946718
12000,1024,102400,1.2,3,Classified,43429466,6064376,12000,18185466,2.9987366
12000,1024,102400,1.2,3,Classified,42766549,5182284,12000,15533865,2.997494
12000,1024,102400,1.2,3,Classified,42490797,5870705,12000,17598527,2.9976857
12000,1024,102400,1.2,3,Classified,41418915,4481904,12000,13441449,2.999049
