num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_stored,num_utilized_node,utilized_capacity,redundancy
12000,1024,102400,1.8,3,Classified+TwoChoices,12622999,3956711,12000,11848661,2.9945734
12000,1024,102400,1.8,3,Classified+TwoChoices,12495950,3939106,12000,11783561,2.9914303
12000,1024,102400,1.8,3,Classified+TwoChoices,12477263,3950499,12000,11803152,2.9877622
12000,1024,102400,1.8,3,Classified+TwoChoices,12660463,3975262,12000,11878267,2.9880464
12000,1024,102400,1.8,3,Classified+TwoChoices,12544293,3961677,12000,11826364,2.9851913
12000,1024,102400,1.8,3,Classified+TwoChoices,12452376,3917241,12000,11731394,2.9948103
12000,1024,102400,1.8,3,Classified+TwoChoices,12632542,3967456,12000,11862184,2.9898715
12000,1024,102400,1.8,3,Classified+TwoChoices,12483872,3907285,12000,11702966,2.9951656
12000,1024,102400,1.8,3,Classified+TwoChoices,12571076,3954245,12000,11832453,2.992342
12000,1024,102400,1.8,3,Classified+TwoChoices,12620911,3999114,12000,11925981,2.9821558
12000,1024,102400,1.8,3,Classified+TwoChoices,12667203,4006068,12000,11949008,2.9827273
12000,1024,102400,1.8,3,Classified+TwoChoices,12459902,3909768,12000,11693435,2.990826
12000,1024,102400,1.8,3,Classified+TwoChoices,12530602,3950110,12000,11787415,2.9840727
12000,1024,102400,1.8,3,Classified+TwoChoices,12632560,3976756,12000,11865784,2.9837847
12000,1024,102400,1.8,3,Classified+TwoChoices,12576603,3977131,12000,11872043,2.9850771
12000,1024,102400,1.8,3,Classified+TwoChoices,12558833,3959998,12000,11830405,2.9874775
12000,1024,102400,1.8,3,Classified+TwoChoices,12556376,3961684,12000,11831380,2.9864523
12000,1024,102400,1.8,3,Classified+TwoChoices,12557122,3942834,12000,11807774,2.9947429
12000,1024,102400,1.8,3,Classified+TwoChoices,12602391,3959750,12000,11840313,2.990167
12000,1024,102400,1.8,3,Classified+TwoChoices,12470697,3929964,12000,11718421,2.981814
12000,1024,102400,1.8,3,Classified+TwoChoices,12601727,3967848,12000,11860071,2.9890437
12000,1024,102400,1.8,3,Classified+TwoChoices,12651554,3972830,12000,11885489,2.9916933
12000,1024,102400,1.8,3,Classified+TwoChoices,12542207,3918665,12000,11750849,2.9986868
12000,1024,102400,1.8,3,Classified+TwoChoices,12521819,3941442,12000,11777116,2.988022
12000,1024,102400,1.8,3,Classified+TwoChoices,12622510,3967019,12000,11864387,2.9907563
12000,1024,102400,1.8,3,Classified+TwoChoices,12680991,3979142,12000,11884202,2.9866242
12000,1024,102400,1.8,3,Classified+TwoChoices,12628928,3985389,12000,11893112,2.9841785
12000,1024,102400,1.8,3,Classified+TwoChoices,12659010,3993299,12000,11927114,2.986782
12000,1024,102400,1.8,3,Classified+TwoChoices,12551747,3945077,12000,11804943,2.9923227
12000,1024,102400,1.8,3,Classified+TwoChoices,12672728,4002929,12000,11955828,2.98677
12000,1024,102400,1.8,3,Classified+TwoChoices,12499438,3930781,12000,11758341,2.9913497
12000,1024,102400,1.8,3,Classified+TwoChoices,12455430,3937809,12000,11761006,2.9866877
12000,1024,102400,1.8,3,Classified+TwoChoices,12498074,3938403,12000,11774020,2.9895418
12000,1024,102400,1.8,3,Classified+TwoChoices,12557003,3933193,12000,11783827,2.995995
12000,1024,102400,1.8,3,Classified+TwoChoices,12525824,3924563,12000,11769809,2.9990113
12000,1024,102400,1.8,3,Classified+TwoChoices,12548448,3965691,12000,11827727,2.9825134
12000,1024,102400,1.8,3,Classified+TwoChoices,12488519,3930758,12000,11768613,2.9939806
12000,1024,102400,1.8,3,Classified+TwoChoices,12522807,3943667,12000,11797131,2.9914114
12000,1024,102400,1.8,3,Classified+TwoChoices,12490738,3941083,12000,11771991,2.986994
12000,1024,102400,1.8,3,Classified+TwoChoices,12538340,3941386,12000,11782985,2.9895537
12000,1024,102400,1.8,3,Classified+TwoChoices,12472440,3944138,12000,11781835,2.9871762
12000,1024,102400,1.8,3,Classified+TwoChoices,12498576,3930314,12000,11766678,2.9938264
12000,1024,102400,1.8,3,Classified+TwoChoices,12503650,3934325,12000,11764783,2.9902925
12000,1024,102400,1.8,3,Classified+TwoChoices,12495860,3943208,12000,11776150,2.986439
12000,1024,102400,1.8,3,Classified+TwoChoices,12535678,3962965,12000,11840972,2.9879072
12000,1024,102400,1.8,3,Classified+TwoChoices,12573830,3966150,12000,11852060,2.9883034
12000,1024,102400,1.8,3,Classified+TwoChoices,12535565,3964191,12000,11837882,2.9862037
