num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,bin_index,num_bin_node,bin_hit_count,bin_capacity,bin_used_capacity,bin_max_utilization
12000,1024,102400,1.2,3,Classified,0,10234,3167172,11215087,3166214,1
12000,1024,102400,1.2,3,Classified,1,535,438942,1528754,438942,0.8698061
12000,1024,102400,1.2,3,Classified,2,385,627003,2184499,627003,0.6904762
12000,1024,102400,1.2,3,Classified,3,284,1009422,3236773,1008218,1
12000,1024,102400,1.2,3,Classified,4,237,1598086,5441174,1598086,0.75309604
12000,1024,102400,1.2,3,Classified,5,200,2801571,9480411,2801571,0.5616305
12000,1024,102400,1.2,3,Classified,6,125,2881745,10495137,2881745,0.5573234
12000,1024,102400,1.2,3,Classified,0,10286,3641239,11283244,3636448,1
12000,1024,102400,1.2,3,Classified,1,573,561481,1635962,560140,1
12000,1024,102400,1.2,3,Classified,2,355,703083,2055698,703083,0.90936863
12000,1024,102400,1.2,3,Classified,3,270,1097410,3168063,1097410,0.78896904
12000,1024,102400,1.2,3,Classified,4,223,1840451,5242505,1840451,0.90581995
12000,1024,102400,1.2,3,Classified,5,175,2768725,8182540,2768725,0.77084213
12000,1024,102400,1.2,3,Classified,6,118,2978268,9708028,2978268,0.5982617
12000,1024,102400,1.2,3,Classified,0,10160,3417838,11134562,3415513,1
12000,1024,102400,1.2,3,Classified,1,601,518624,1716250,518483,1
12000,1024,102400,1.2,3,Classified,2,391,730140,2303843,729983,1
12000,1024,102400,1.2,3,Classified,3,288,1059272,3390441,1059272,0.7095801
12000,1024,102400,1.2,3,Classified,4,231,1676732,5449679,1676732,0.6472683
12000,1024,102400,1.2,3,Classified,5,206,3272900,9757513,3272900,0.6814124
12000,1024,102400,1.2,3,Classified,6,123,3104925,10147237,3104925,0.60958534
12000,1024,102400,1.2,3,Classified,0,10177,3366229,11166976,3364914,1
12000,1024,102400,1.2,3,Classified,1,610,544720,1717314,544720,0.7995818
12000,1024,102400,1.2,3,Classified,2,387,720024,2252526,720024,0.84340423
12000,1024,102400,1.2,3,Classified,3,286,1057857,3330535,1057689,1
12000,1024,102400,1.2,3,Classified,4,258,1909223,6104965,1909223,0.69516546
12000,1024,102400,1.2,3,Classified,5,165,2437278,7694720,2437278,0.68761027
12000,1024,102400,1.2,3,Classified,6,117,2853362,9469601,2853362,0.55463636
12000,1024,102400,1.2,3,Classified,0,10310,4348810,11288811,4335037,1
12000,1024,102400,1.2,3,Classified,1,549,629523,1577564,629464,1
12000,1024,102400,1.2,3,Classified,2,364,800133,2067330,799479,1
12000,1024,102400,1.2,3,Classified,3,271,1277464,3121283,1276842,1
12000,1024,102400,1.2,3,Classified,4,235,2161191,5561264,2159488,1
12000,1024,102400,1.2,3,Classified,5,183,3282182,8388828,3282182,0.8919873
12000,1024,102400,1.2,3,Classified,6,88,2744402,7332574,2744402,0.7013469
12000,1024,102400,1.2,3,Classified,0,10253,3938553,11268440,3928972,1
12000,1024,102400,1.2,3,Classified,1,603,641265,1751012,640457,1
12000,1024,102400,1.2,3,Classified,2,347,760917,2058917,759217,1
12000,1024,102400,1.2,3,Classified,3,289,1244247,3413363,1244247,0.98168254
12000,1024,102400,1.2,3,Classified,4,219,1941450,5132079,1941450,0.97818464
12000,1024,102400,1.2,3,Classified,5,189,3119532,8876284,3119532,0.919618
12000,1024,102400,1.2,3,Classified,6,100,2708277,8123927,2708277,0.61578476
12000,1024,102400,1.2,3,Classified,0,10286,3977511,11285377,3968168,1
12000,1024,102400,1.2,3,Classified,1,575,575128,1618218,574586,1
12000,1024,102400,1.2,3,Classified,2,369,821934,2138030,821110,1
12000,1024,102400,1.2,3,Classified,3,259,1108254,3082868,1107930,1
12000,1024,102400,1.2,3,Classified,4,226,2045361,5374470,2044555,1
12000,1024,102400,1.2,3,Classified,5,189,3214217,8932676,3214217,0.81752574
12000,1024,102400,1.2,3,Classified,6,96,2732055,8058429,2732055,0.63647175
