num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,bin_index,num_bin_node,bin_hit_count,bin_capacity,bin_used_capacity,bin_max_utilization
12000,1024,102400,1.8,3,TwoChoices,0,11964,11632243,12339980,11621744,1
12000,1024,102400,1.8,3,TwoChoices,1,24,24407,64870,24407,0.5367442
12000,1024,102400,1.8,3,TwoChoices,2,6,5477,35084,5477,0.24574623
12000,1024,102400,1.8,3,TwoChoices,3,3,2900,37122,2900,0.11195223
12000,1024,102400,1.8,3,TwoChoices,4,2,1948,38075,1948,0.05288857
12000,1024,102400,1.8,3,TwoChoices,5,1,1027,38485,1027,0.026685722
12000,1024,102400,1.8,3,TwoChoices,0,11976,11715347,12344990,11673585,1
12000,1024,102400,1.8,3,TwoChoices,1,16,16175,42297,16175,0.5570627
12000,1024,102400,1.8,3,TwoChoices,2,5,4630,30691,4630,0.21143812
12000,1024,102400,1.8,3,TwoChoices,3,1,758,10623,758,0.071354605
12000,1024,102400,1.8,3,TwoChoices,4,1,1008,22828,1008,0.044156298
12000,1024,102400,1.8,3,TwoChoices,5,1,1088,40570,1088,0.026817845
12000,1024,102400,1.8,3,TwoChoices,0,11964,11650810,12342824,11610058,1
12000,1024,102400,1.8,3,TwoChoices,1,21,20186,54650,20186,0.53057295
12000,1024,102400,1.8,3,TwoChoices,2,9,8901,47109,8901,0.25875226
12000,1024,102400,1.8,3,TwoChoices,3,5,5385,48986,5385,0.12968235
12000,1024,102400,1.8,3,TwoChoices,4,1,882,23838,882,0.036999747
12000,1024,102400,1.8,3,TwoChoices,0,11969,11689982,12339259,11646358,1
12000,1024,102400,1.8,3,TwoChoices,1,15,13584,37992,13584,0.47949675
12000,1024,102400,1.8,3,TwoChoices,2,12,12698,70682,12698,0.2341179
12000,1024,102400,1.8,3,TwoChoices,3,2,2268,20359,2268,0.11253768
12000,1024,102400,1.8,3,TwoChoices,4,1,1025,16621,1025,0.061668973
12000,1024,102400,1.8,3,TwoChoices,5,1,1032,36133,1032,0.028561149
12000,1024,102400,1.8,3,TwoChoices,0,11965,11690903,12334889,11623677,1
12000,1024,102400,1.8,3,TwoChoices,1,23,24088,61320,24088,0.54805076
12000,1024,102400,1.8,3,TwoChoices,2,6,6769,36238,6769,0.30241343
12000,1024,102400,1.8,3,TwoChoices,3,2,2202,25704,2202,0.105647475
12000,1024,102400,1.8,3,TwoChoices,4,1,1055,25062,1055,0.0420956
12000,1024,102400,1.8,3,TwoChoices,5,2,1514,96614,1514,0.022298416
12000,1024,102400,1.8,3,TwoChoices,6,1,1033,78486,1033,0.013161583
12000,1024,102400,1.8,3,TwoChoices,0,11974,11695589,12349086,11655628,1
12000,1024,102400,1.8,3,TwoChoices,1,13,14301,34973,14301,0.6092254
12000,1024,102400,1.8,3,TwoChoices,2,7,6393,40129,6393,0.25221983
12000,1024,102400,1.8,3,TwoChoices,3,4,4734,46345,4734,0.125518
12000,1024,102400,1.8,3,TwoChoices,4,2,2296,35705,2296,0.067621276
12000,1024,102400,1.8,3,TwoChoices,0,11970,11731930,12342202,11703145,1
12000,1024,102400,1.8,3,TwoChoices,1,18,18484,49117,18484,0.53351104
12000,1024,102400,1.8,3,TwoChoices,2,5,5206,28138,5206,0.21235766
12000,1024,102400,1.8,3,TwoChoices,3,2,2183,26592,2183,0.09199427
12000,1024,102400,1.8,3,TwoChoices,4,4,3657,81164,3657,0.05894146
12000,1024,102400,1.8,3,TwoChoices,6,1,592,67999,592,0.00870601
12000,1024,102400,1.8,3,TwoChoices,0,11976,11748775,12347887,11682626,1
12000,1024,102400,1.8,3,TwoChoices,1,14,13549,37389,13549,0.59509486
12000,1024,102400,1.8,3,TwoChoices,2,5,5129,24025,5129,0.2604465
12000,1024,102400,1.8,3,TwoChoices,3,2,1713,19468,1713,0.09135869
12000,1024,102400,1.8,3,TwoChoices,4,2,1757,50767,1757,0.046674002
12000,1024,102400,1.8,3,TwoChoices,6,1,1035,75314,1035,0.013742465
12000,1024,102400,1.8,3,TwoChoices,0,11970,11670955,12344829,11646641,1
12000,1024,102400,1.8,3,TwoChoices,1,23,24204,66310,24204,0.55128205
12000,1024,102400,1.8,3,TwoChoices,2,1,1024,7102,1024,0.14418474
12000,1024,102400,1.8,3,TwoChoices,3,3,2984,40256,2984,0.08757759
12000,1024,102400,1.8,3,TwoChoices,4,2,2120,56698,2120,0.038191658
12000,1024,102400,1.8,3,TwoChoices,6,1,861,90124,861,0.009553504
12000,1024,102400,1.8,3,TwoChoices,0,11970,11701578,12346189,11644684,1
12000,1024,102400,1.8,3,TwoChoices,1,17,16915,44894,16915,0.6188647
12000,1024,102400,1.8,3,TwoChoices,2,9,9418,49485,9418,0.24981862
12000,1024,102400,1.8,3,TwoChoices,3,3,3313,31592,3313,0.11460394
12000,1024,102400,1.8,3,TwoChoices,4,1,1038,25387,1038,0.04088707
12000,1024,102400,1.8,3,TwoChoices,0,11979,11665498,12354776,11621381,1
12000,1024,102400,1.8,3,TwoChoices,1,12,12409,28600,12409,0.5440539
12000,1024,102400,1.8,3,TwoChoices,2,5,5373,29417,5373,0.23141487
12000,1024,102400,1.8,3,TwoChoices,3,2,1940,19482,1940,0.10784725
12000,1024,102400,1.8,3,TwoChoices,4,2,2102,33935,2102,0.06694441
12000,1024,102400,1.8,3,TwoChoices,0,11975,11694124,12347486,11641363,1
12000,1024,102400,1.8,3,TwoChoices,1,13,13062,33987,13062,0.5480018
12000,1024,102400,1.8,3,TwoChoices,2,2,2055,9873,2055,0.23892555
12000,1024,102400,1.8,3,TwoChoices,3,5,5381,55397,5381,0.12873134
12000,1024,102400,1.8,3,TwoChoices,4,5,4710,126322,4710,0.04357244
12000,1024,102400,1.8,3,TwoChoices,0,11962,11644311,12342796,11605000,1
12000,1024,102400,1.8,3,TwoChoices,1,20,20441,55260,20441,0.52578795
12000,1024,102400,1.8,3,TwoChoices,2,12,11914,63675,11914,0.30504438
12000,1024,102400,1.8,3,TwoChoices,3,3,2983,34948,2983,0.109352686
12000,1024,102400,1.8,3,TwoChoices,4,2,1767,34568,1767,0.060285132
12000,1024,102400,1.8,3,TwoChoices,5,1,1136,41311,1136,0.02749873
12000,1024,102400,1.8,3,TwoChoices,0,11963,11669483,12340851,11631647,1
12000,1024,102400,1.8,3,TwoChoices,1,21,21907,55870,21907,0.60231316
12000,1024,102400,1.8,3,TwoChoices,2,6,5926,36026,5926,0.20463091
12000,1024,102400,1.8,3,TwoChoices,3,5,4721,56789,4721,0.12775125
12000,1024,102400,1.8,3,TwoChoices,4,4,4238,79297,4238,0.057818163
12000,1024,102400,1.8,3,TwoChoices,6,1,1027,70778,1027,0.014510158
12000,1024,102400,1.8,3,TwoChoices,0,11976,11636326,12347469,11624829,1
12000,1024,102400,1.8,3,TwoChoices,1,12,12046,36003,12046,0.47852194
12000,1024,102400,1.8,3,TwoChoices,2,5,5199,27801,5199,0.22465993
12000,1024,102400,1.8,3,TwoChoices,3,6,6111,61424,6111,0.118771724
12000,1024,102400,1.8,3,TwoChoices,5,1,1441,65480,1441,0.02200672
12000,1024,102400,1.8,3,TwoChoices,0,11974,11661980,12352036,11616313,1
12000,1024,102400,1.8,3,TwoChoices,1,16,16736,42096,16736,0.57796067
12000,1024,102400,1.8,3,TwoChoices,2,5,5013,27648,5013,0.2548797
12000,1024,102400,1.8,3,TwoChoices,3,2,2062,21874,2062,0.110298075
12000,1024,102400,1.8,3,TwoChoices,5,3,3193,138034,3193,0.031215938
12000,1024,102400,1.8,3,TwoChoices,0,11972,11712307,12345046,11636232,1
12000,1024,102400,1.8,3,TwoChoices,1,17,17999,47184,17999,0.5011601
12000,1024,102400,1.8,3,TwoChoices,2,8,8386,44736,8386,0.2688588
12000,1024,102400,1.8,3,TwoChoices,3,1,945,13621,945,0.06937817
12000,1024,102400,1.8,3,TwoChoices,4,1,1049,22828,1049,0.04595234
12000,1024,102400,1.8,3,TwoChoices,6,1,1002,89164,1002,0.011237719
12000,1024,102400,1.8,3,TwoChoices,0,11968,11662250,12341113,11630688,1
12000,1024,102400,1.8,3,TwoChoices,1,20,19551,50779,19551,0.50970423
12000,1024,102400,1.8,3,TwoChoices,2,3,3489,19746,3489,0.22575924
12000,1024,102400,1.8,3,TwoChoices,3,5,5030,52035,5030,0.12051734
12000,1024,102400,1.8,3,TwoChoices,4,3,2453,65663,2453,0.05290884
12000,1024,102400,1.8,3,TwoChoices,6,1,1071,88928,1071,0.012043451
12000,1024,102400,1.8,3,TwoChoices,0,11962,11651310,12337186,11629186,1
12000,1024,102400,1.8,3,TwoChoices,1,23,24534,58637,24534,0.53846157
12000,1024,102400,1.8,3,TwoChoices,2,8,8374,44739,8374,0.2755214
12000,1024,102400,1.8,3,TwoChoices,3,5,5399,47976,5399,0.13436414
12000,1024,102400,1.8,3,TwoChoices,4,1,1031,19635,1031,0.052508276
12000,1024,102400,1.8,3,TwoChoices,5,1,1045,40626,1045,0.025722444
12000,1024,102400,1.8,3,TwoChoices,0,11971,11653026,12343532,11640375,1
12000,1024,102400,1.8,3,TwoChoices,1,15,16269,42670,16269,0.49413356
12000,1024,102400,1.8,3,TwoChoices,2,6,5894,33769,5894,0.21728916
12000,1024,102400,1.8,3,TwoChoices,3,2,1674,23855,1674,0.07532267
12000,1024,102400,1.8,3,TwoChoices,4,4,4008,86395,4008,0.06961645
12000,1024,102400,1.8,3,TwoChoices,5,2,2158,86358,2158,0.027430397
12000,1024,102400,1.8,3,TwoChoices,0,11974,11666271,12356322,11647766,1
