num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_stored,num_utilized_node,utilized_capacity,redundancy
12000,1024,102400,1.3,3,Classified,25720709,2891081,12000,8669450,2.998688
12000,1024,102400,1.3,3,Classified,26041064,3379089,12000,10130590,2.998024
12000,1024,102400,1.3,3,Classified,27043422,3687741,12000,11057587,2.9984717
12000,1024,102400,1.3,3,Classified,27776281,4440578,12000,13302389,2.9956436
12000,1024,102400,1.3,3,Classified,26747986,3844357,12000,11522174,2.9971654
12000,1024,102400,1.3,3,Classified,26614112,3495971,12000,10481021,2.9980285
12000,1024,102400,1.3,3,Classified,27397934,4151439,12000,12437524,2.995955
12000,1024,102400,1.3,3,Classified,27220242,4031222,12000,12081184,2.9969037
12000,1024,102400,1.3,3,Classified,26467876,3493866,12000,10474308,2.9979136
12000,1024,102400,1.3,3,Classified,25979337,3213730,12000,9631788,2.9970744
12000,1024,102400,1.3,3,Classified,26025799,2823676,12000,8465039,2.997879
12000,1024,102400,1.3,3,Classified,25806638,3013998,12000,9039119,2.999046
12000,1024,102400,1.3,3,Classified,27697290,3901418,12000,11696576,2.998032
12000,1024,102400,1.3,3,Classified,25352448,3110491,12000,9327819,2.9988253
12000,1024,102400,1.3,3,Classified,26833097,3356706,12000,10064723,2.9983928
12000,1024,102400,1.3,3,Classified,28094658,3400384,12000,10194824,2.9981391
12000,1024,102400,1.3,3,Classified,25696315,3221793,12000,9660439,2.9984667
12000,1024,102400,1.3,3,Classified,25042505,3565297,12000,10688325,2.9978778
12000,1024,102400,1.3,3,Classified,26510534,3521465,12000,10561378,2.9991434
12000,1024,102400,1.3,3,Classified,25593500,3137713,12000,9409510,2.9988434
12000,1024,102400,1.3,3,Classified,26276440,3541587,12000,10613100,2.9967074
12000,1024,102400,1.3,3,Classified,25930424,4086466,12000,12241186,2.9955432
12000,1024,102400,1.3,3,Classified,27126137,3284858,12000,9851288,2.9989996
12000,1024,102400,1.3,3,Classified,26717832,3739626,12000,11212858,2.9983902
12000,1024,102400,1.3,3,Classified,26671358,3163495,12000,9485784,2.998514
12000,1024,102400,1.3,3,Classified,25233057,2862565,12000,8583217,2.9984357
12000,1024,102400,1.3,3,Classified,26399965,3229140,12000,9681845,2.9982736
12000,1024,102400,1.3,3,Classified,26031324,3374808,12000,10118860,2.9983513
12000,1024,102400,1.3,3,Classified,26354200,3290239,12000,9866811,2.998813
12000,1024,102400,1.3,3,Classified,25581815,3018787,12000,9051218,2.9982963
12000,1024,102400,1.3,3,Classified,26425869,3596576,12000,10784640,2.9985852
12000,1024,102400,1.3,3,Classified,26587150,3395371,12000,10180755,2.998422
12000,1024,102400,1.3,3,Classified,26246016,3818953,12000,11441464,2.9959688
12000,1024,102400,1.3,3,Classified,27628094,3612514,12000,10829354,2.9977334
12000,1024,102400,1.3,3,Classified,26231104,3684129,12000,11040319,2.9967244
12000,1024,102400,1.3,3,Classified,26501640,2893151,12000,8675990,2.9988031
12000,1024,102400,1.3,3,Classified,26123826,3965675,12000,11885900,2.9971948
12000,1024,102400,1.3,3,Classified,26206164,3395328,12000,10180491,2.998382
12000,1024,102400,1.3,3,Classified,27275416,2954749,12000,8861277,2.9989948
12000,1024,102400,1.3,3,Classified,26338508,2586510,12000,7757294,2.9991355
12000,1024,102400,1.3,3,Classified,26200430,4018531,12000,12033716,2.994556
12000,1024,102400,1.3,3,Classified,27208699,4296003,12000,12860760,2.993657
12000,1024,102400,1.3,3,Classified,27358283,3915120,12000,11734364,2.9971914
12000,1024,102400,1.3,3,Classified,26368056,2200247,12000,6599851,2.9995954
12000,1024,102400,1.3,3,Classified,26198467,3268262,12000,9800189,2.9985933
12000,1024,102400,1.3,3,Classified,26335399,3144168,12000,9429725,2.9991162
12000,1024,102400,1.3,3,Classified,26410788,2547484,12000,7640491,2.9992301
12000,1024,102400,1.3,3,Classified,27721795,2885650,12000,8655268,2.999417
12000,1024,102400,1.3,3,Classified,26219959,3314660,12000,9938181,2.9982505
12000,1024,102400,1.3,3,Classified,25547965,4211530,12000,12612303,2.994708
12000,1024,102400,1.3,3,Classified,26580774,3544177,12000,10622862,2.9972718
12000,1024,102400,1.3,3,Classified,26078135,3305105,12000,9902990,2.996271
12000,1024,102400,1.3,3,Classified,25124355,4111882,12000,12318582,2.99585
12000,1024,102400,1.3,3,Classified,26824212,4244636,12000,12708601,2.9940379
12000,1024,102400,1.3,3,Classified,26587155,3481592,12000,10439386,2.998452
12000,1024,102400,1.3,3,Classified,25127994,3558266,12000,10669885,2.9986193
