num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_stored,num_utilized_node,utilized_capacity,redundancy
12000,1024,102400,2,3,Classified,12357557,1182042,12000,3545725,2.9996607
12000,1024,102400,2,3,Classified,12336480,1023792,12000,3071275,2.9999013
12000,1024,102400,2,3,Classified,12397570,1110533,12000,3330879,2.9993517
12000,1024,102400,2,3,Classified,12448132,1441721,12000,4323150,2.9986038
12000,1024,102400,2,3,Classified,12365996,1072820,12000,3218224,2.99978
12000,1024,102400,2,3,Classified,12359998,1109791,12000,3329045,2.9997044
12000,1024,102400,2,3,Classified,12363560,1134421,12000,3402384,2.9992251
12000,1024,102400,2,3,Classified,12363026,1095350,12000,3285430,2.999434
12000,1024,102400,2,3,Classified,12423790,1357358,12000,4070608,2.99892
12000,1024,102400,2,3,Classified,12354202,1054833,12000,3164442,2.9999459
12000,1024,102400,2,3,Classified,12350206,1160332,12000,3480640,2.9996932
12000,1024,102400,2,3,Classified,12360162,1196172,12000,3587457,2.9991148
12000,1024,102400,2,3,Classified,12359068,1140744,12000,3421546,2.9993987
12000,1024,102400,2,3,Classified,12343144,1096237,12000,3288217,2.9995494
12000,1024,102400,2,3,Classified,12379141,1142245,12000,3426568,2.9998538
12000,1024,102400,2,3,Classified,12360648,1080972,12000,3242207,2.999344
12000,1024,102400,2,3,Classified,12348634,1096780,12000,3290014,2.9997027
12000,1024,102400,2,3,Classified,12351392,1023099,12000,3069186,2.9998915
12000,1024,102400,2,3,Classified,12340119,1402146,12000,4204970,2.998953
12000,1024,102400,2,3,Classified,12347047,1083037,12000,3248722,2.999641
12000,1024,102400,2,3,Classified,12401103,1105324,12000,3315222,2.9993215
12000,1024,102400,2,3,Classified,12411253,1388633,12000,4164936,2.9993064
12000,1024,102400,2,3,Classified,12360986,1111388,12000,3333904,2.999766
12000,1024,102400,2,3,Classified,12401157,1406286,12000,4217933,2.9993422
12000,1024,102400,2,3,Classified,12340745,1084931,12000,3254670,2.9998865
12000,1024,102400,2,3,Classified,12357991,1134926,12000,3404234,2.9995208
12000,1024,102400,2,3,Classified,12337256,1132008,12000,3394796,2.9989152
12000,1024,102400,2,3,Classified,12351301,1143471,12000,3429921,2.9995697
12000,1024,102400,2,3,Classified,12348684,1155281,12000,3465127,2.9993804
12000,1024,102400,2,3,Classified,12367538,1138687,12000,3415363,2.999387
12000,1024,102400,2,3,Classified,12362319,1072664,12000,3217810,2.9998302
12000,1024,102400,2,3,Classified,12433369,1110588,12000,3331191,2.999484
12000,1024,102400,2,3,Classified,12366043,1088281,12000,3264541,2.9997225
12000,1024,102400,2,3,Classified,12432724,1087285,12000,3261532,2.999703
12000,1024,102400,2,3,Classified,12371986,1179544,12000,3538180,2.9996169
12000,1024,102400,2,3,Classified,12349100,1137129,12000,3410771,2.9994583
12000,1024,102400,2,3,Classified,12465714,1152459,12000,3457066,2.99973
12000,1024,102400,2,3,Classified,12346910,1175651,12000,3526468,2.9995875
12000,1024,102400,2,3,Classified,12363945,1234970,12000,3703991,2.999256
12000,1024,102400,2,3,Classified,12349121,1095333,12000,3285504,2.9995482
12000,1024,102400,2,3,Classified,12358577,1173932,12000,3520933,2.999265
12000,1024,102400,2,3,Classified,12361682,1074879,12000,3224536,2.999906
12000,1024,102400,2,3,Classified,12390606,1273352,12000,3818529,2.9988008
