num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,bin_index,num_bin_node,bin_hit_count,bin_capacity,bin_used_capacity,bin_max_utilization
12000,1024,102400,1.9,3,Vanilla,0,11986,3514677,12335400,3514349,1
12000,1024,102400,1.9,3,Vanilla,1,7,2132,16783,2132,0.27595755
12000,1024,102400,1.9,3,Vanilla,2,4,1110,24579,1110,0.06407006
12000,1024,102400,1.9,3,Vanilla,3,1,127,8324,127,0.015257088
12000,1024,102400,1.9,3,Vanilla,4,2,597,49678,597,0.014278185
12000,1024,102400,1.9,3,Vanilla,0,11984,4320844,12325971,4317457,1
12000,1024,102400,1.9,3,Vanilla,1,7,3034,18306,3034,0.25932205
12000,1024,102400,1.9,3,Vanilla,2,5,1340,27412,1340,0.084263265
12000,1024,102400,1.9,3,Vanilla,3,3,602,38416,602,0.018052185
12000,1024,102400,1.9,3,Vanilla,4,1,186,19227,186,0.009673896
12000,1024,102400,1.9,3,Vanilla,0,11992,3346501,12345690,3345940,1
12000,1024,102400,1.9,3,Vanilla,1,5,1760,15218,1760,0.18170267
12000,1024,102400,1.9,3,Vanilla,2,1,342,5548,342,0.061643835
12000,1024,102400,1.9,3,Vanilla,4,2,729,60475,729,0.016796837
12000,1024,102400,1.9,3,Vanilla,0,11978,3584466,12329414,3583793,1
12000,1024,102400,1.9,3,Vanilla,1,11,3098,28665,3098,0.18927445
12000,1024,102400,1.9,3,Vanilla,2,3,644,14209,644,0.059144296
12000,1024,102400,1.9,3,Vanilla,3,5,1111,49449,1111,0.035490606
12000,1024,102400,1.9,3,Vanilla,4,3,871,79148,871,0.012701274
12000,1024,102400,1.9,3,Vanilla,0,11990,3376319,12342583,3375749,1
12000,1024,102400,1.9,3,Vanilla,1,7,2030,20747,2030,0.24423777
12000,1024,102400,1.9,3,Vanilla,3,1,278,11674,278,0.023813603
12000,1024,102400,1.9,3,Vanilla,4,2,498,45598,498,0.010929382
12000,1024,102400,1.9,3,Vanilla,0,11980,3454573,12333268,3453640,1
12000,1024,102400,1.9,3,Vanilla,1,12,3734,32650,3734,0.19286436
12000,1024,102400,1.9,3,Vanilla,2,6,2080,35553,2080,0.15847598
12000,1024,102400,1.9,3,Vanilla,3,1,283,8468,283,0.033419933
12000,1024,102400,1.9,3,Vanilla,4,1,424,25925,424,0.01635487
12000,1024,102400,1.9,3,Vanilla,0,11985,3493991,12333320,3493640,1
12000,1024,102400,1.9,3,Vanilla,1,11,3122,27475,3122,0.2018503
12000,1024,102400,1.9,3,Vanilla,2,3,849,19383,849,0.06782846
12000,1024,102400,1.9,3,Vanilla,6,1,299,73142,299,0.0040879385
12000,1024,102400,1.9,3,Vanilla,0,11987,3784636,12338073,3783826,1
12000,1024,102400,1.9,3,Vanilla,1,8,2567,19323,2567,0.21652292
12000,1024,102400,1.9,3,Vanilla,2,3,1222,17942,1222,0.086065575
12000,1024,102400,1.9,3,Vanilla,3,1,292,8309,292,0.035142615
12000,1024,102400,1.9,3,Vanilla,4,1,292,27474,292,0.01062823
12000,1024,102400,1.9,3,Vanilla,0,11983,3337844,12324479,3337264,1
12000,1024,102400,1.9,3,Vanilla,1,15,4113,37819,4113,0.19924098
12000,1024,102400,1.9,3,Vanilla,2,2,769,10338,769,0.10282258
12000,1024,102400,1.9,3,Vanilla,0,11985,3333462,12332183,3333024,1
12000,1024,102400,1.9,3,Vanilla,1,9,2900,20432,2900,0.21947935
12000,1024,102400,1.9,3,Vanilla,2,5,1271,31016,1271,0.06224957
12000,1024,102400,1.9,3,Vanilla,3,1,422,10207,422,0.041344177
12000,1024,102400,1.9,3,Vanilla,0,11991,3211825,12336939,3211330,1
12000,1024,102400,1.9,3,Vanilla,1,4,1271,11387,1271,0.19273302
12000,1024,102400,1.9,3,Vanilla,2,4,925,20239,925,0.05978012
12000,1024,102400,1.9,3,Vanilla,3,1,134,11614,134,0.0115378
12000,1024,102400,1.9,3,Vanilla,0,11991,3351366,12338929,3351079,1
12000,1024,102400,1.9,3,Vanilla,1,4,1357,12376,1357,0.16632016
12000,1024,102400,1.9,3,Vanilla,2,3,782,17928,782,0.07150277
12000,1024,102400,1.9,3,Vanilla,4,1,359,17505,359,0.020508425
12000,1024,102400,1.9,3,Vanilla,5,1,256,43854,256,0.005837552
12000,1024,102400,1.9,3,Vanilla,0,11983,3340245,12324920,3339904,1
12000,1024,102400,1.9,3,Vanilla,1,15,3986,42674,3986,0.2367688
12000,1024,102400,1.9,3,Vanilla,2,1,394,4497,394,0.08761396
12000,1024,102400,1.9,3,Vanilla,3,1,225,12469,225,0.018044751
12000,1024,102400,1.9,3,Vanilla,0,11986,3277778,12330091,3277356,1
12000,1024,102400,1.9,3,Vanilla,1,7,1762,17442,1762,0.17670505
12000,1024,102400,1.9,3,Vanilla,2,5,1873,26161,1873,0.12895551
12000,1024,102400,1.9,3,Vanilla,3,2,416,24871,416,0.021114958
12000,1024,102400,1.9,3,Vanilla,0,11980,3269030,12324669,3268488,1
12000,1024,102400,1.9,3,Vanilla,1,14,3884,38198,3884,0.23142728
12000,1024,102400,1.9,3,Vanilla,2,4,1004,21410,1004,0.053455517
12000,1024,102400,1.9,3,Vanilla,3,1,335,8723,335,0.03840422
12000,1024,102400,1.9,3,Vanilla,4,1,247,28020,247,0.008815132
12000,1024,102400,1.9,3,Vanilla,0,11988,3221420,12331734,3221133,1
12000,1024,102400,1.9,3,Vanilla,1,10,2811,25189,2811,0.2466326
12000,1024,102400,1.9,3,Vanilla,2,2,319,11196,319,0.029895104
12000,1024,102400,1.9,3,Vanilla,0,11986,3189134,12330469,3188881,1
12000,1024,102400,1.9,3,Vanilla,1,9,1361,24655,1361,0.082453825
12000,1024,102400,1.9,3,Vanilla,2,3,854,16668,854,0.08621298
12000,1024,102400,1.9,3,Vanilla,3,1,223,9379,223,0.023776522
12000,1024,102400,1.9,3,Vanilla,6,1,215,73823,215,0.0029123714
12000,1024,102400,1.9,3,Vanilla,0,11992,3322385,12341996,3321684,1
12000,1024,102400,1.9,3,Vanilla,1,7,2130,20582,2130,0.18856947
12000,1024,102400,1.9,3,Vanilla,3,1,253,13192,253,0.01917829
12000,1024,102400,1.9,3,Vanilla,0,11985,3314631,12329644,3314321,1
12000,1024,102400,1.9,3,Vanilla,1,10,2864,29052,2864,0.16924228
12000,1024,102400,1.9,3,Vanilla,2,1,157,4737,157,0.033143338
12000,1024,102400,1.9,3,Vanilla,3,1,148,16160,148,0.009158416
12000,1024,102400,1.9,3,Vanilla,4,1,132,29523,132,0.00447109
12000,1024,102400,1.9,3,Vanilla,5,2,410,83241,410,0.0061336397
12000,1024,102400,1.9,3,Vanilla,0,11981,3258543,12334823,3258266,1
12000,1024,102400,1.9,3,Vanilla,1,10,2495,26645,2495,0.12457531
12000,1024,102400,1.9,3,Vanilla,2,3,837,18227,837,0.06202798
12000,1024,102400,1.9,3,Vanilla,3,4,1263,44090,1263,0.050883666
12000,1024,102400,1.9,3,Vanilla,5,1,251,38805,251,0.006468239
12000,1024,102400,1.9,3,Vanilla,6,1,278,99893,278,0.002782978
12000,1024,102400,1.9,3,Vanilla,0,11984,3397740,12332573,3397172,1
12000,1024,102400,1.9,3,Vanilla,1,10,2453,26046,2453,0.23103113
12000,1024,102400,1.9,3,Vanilla,2,2,618,8378,618,0.07972062
12000,1024,102400,1.9,3,Vanilla,3,2,534,29796,534,0.01925492
12000,1024,102400,1.9,3,Vanilla,4,2,955,44263,955,0.024656149
12000,1024,102400,1.9,3,Vanilla,0,11986,3493438,12339906,3492802,1
12000,1024,102400,1.9,3,Vanilla,1,9,1877,27647,1877,0.13775024
12000,1024,102400,1.9,3,Vanilla,2,3,1025,15897,1025,0.07727406
12000,1024,102400,1.9,3,Vanilla,3,1,263,8975,263,0.029303622
12000,1024,102400,1.9,3,Vanilla,5,1,428,50802,428,0.008424865
12000,1024,102400,1.9,3,Vanilla,0,11983,3169325,12331287,3169185,1
12000,1024,102400,1.9,3,Vanilla,1,10,2158,28027,2158,0.14590557
12000,1024,102400,1.9,3,Vanilla,2,4,1072,20591,1072,0.08290475
12000,1024,102400,1.9,3,Vanilla,3,1,265,9131,265,0.029022014
12000,1024,102400,1.9,3,Vanilla,4,2,274,48246,274,0.010871492
12000,1024,102400,1.9,3,Vanilla,0,11982,3442994,12330062,3442337,1
12000,1024,102400,1.9,3,Vanilla,1,9,3383,22265,3383,0.32874197
12000,1024,102400,1.9,3,Vanilla,2,6,1772,28829,1772,0.09164527
12000,1024,102400,1.9,3,Vanilla,3,3,708,30692,708,0.029542403
12000,1024,102400,1.9,3,Vanilla,0,11984,3160566,12334676,3160377,1
12000,1024,102400,1.9,3,Vanilla,1,11,3152,27241,3152,0.22483537
12000,1024,102400,1.9,3,Vanilla,2,3,979,13289,979,0.116951376
12000,1024,102400,1.9,3,Vanilla,3,2,414,20142,414,0.03273947
12000,1024,102400,1.9,3,Vanilla,0,11980,3525963,12324816,3525514,1
12000,1024,102400,1.9,3,Vanilla,1,12,3713,31930,3713,0.25536883
12000,1024,102400,1.9,3,Vanilla,2,5,1696,28700,1696,0.104469374
12000,1024,102400,1.9,3,Vanilla,3,1,265,9992,265,0.026521217
12000,1024,102400,1.9,3,Vanilla,4,1,280,27275,280,0.010265811
12000,1024,102400,1.9,3,Vanilla,5,1,325,38349,325,0.008474797
12000,1024,102400,1.9,3,Vanilla,0,11982,3322222,12331681,3321691,1
12000,1024,102400,1.9,3,Vanilla,1,10,2969,27756,2969,0.17113851
12000,1024,102400,1.9,3,Vanilla,2,4,871,22044,871,0.059935555
12000,1024,102400,1.9,3,Vanilla,3,2,568,26247,568,0.03127983
12000,1024,102400,1.9,3,Vanilla,4,1,444,22524,444,0.019712307
12000,1024,102400,1.9,3,Vanilla,6,1,388,84826,388,0.0045740693
12000,1024,102400,1.9,3,Vanilla,0,11990,3247017,12335080,3246351,1
12000,1024,102400,1.9,3,Vanilla,1,4,993,9935,993,0.18953212
12000,1024,102400,1.9,3,Vanilla,2,4,1272,21821,1272,0.12156577
12000,1024,102400,1.9,3,Vanilla,4,2,585,35882,585,0.017233586
12000,1024,102400,1.9,3,Vanilla,0,11983,3323651,12335053,3322506,1
12000,1024,102400,1.9,3,Vanilla,1,12,2958,33174,2958,0.17260027
12000,1024,102400,1.9,3,Vanilla,2,3,689,18729,689,0.06365602
12000,1024,102400,1.9,3,Vanilla,3,2,545,24597,545,0.022294404
12000,1024,102400,1.9,3,Vanilla,0,11994,3425018,12340451,3424626,1
12000,1024,102400,1.9,3,Vanilla,1,3,655,8774,655,0.1376844
12000,1024,102400,1.9,3,Vanilla,2,2,400,10073,400,0.042955708
12000,1024,102400,1.9,3,Vanilla,3,1,269,8616,269,0.031220984
12000,1024,102400,1.9,3,Vanilla,0,11981,3361826,12328319,3361081,1
12000,1024,102400,1.9,3,Vanilla,1,8,1771,23574,1771,0.12971985
12000,1024,102400,1.9,3,Vanilla,2,7,2564,40019,2564,0.109140515
12000,1024,102400,1.9,3,Vanilla,3,4,1345,46700,1345,0.045260385
12000,1024,102400,1.9,3,Vanilla,0,11985,3491332,12335934,3490549,1
12000,1024,102400,1.9,3,Vanilla,1,9,2615,22758,2615,0.21324831
12000,1024,102400,1.9,3,Vanilla,2,3,705,18447,705,0.042035397
12000,1024,102400,1.9,3,Vanilla,3,1,588,8418,588,0.06985032
12000,1024,102400,1.9,3,Vanilla,4,1,575,31850,575,0.018053375
12000,1024,102400,1.9,3,Vanilla,5,1,169,40958,169,0.004126178
12000,1024,102400,1.9,3,Vanilla,0,11984,3757744,12331359,3756657,1
12000,1024,102400,1.9,3,Vanilla,1,6,1453,14931,1453,0.14968152
12000,1024,102400,1.9,3,Vanilla,2,6,2321,31032,2321,0.112253465
12000,1024,102400,1.9,3,Vanilla,4,2,906,43899,906,0.026262896
12000,1024,102400,1.9,3,Vanilla,5,1,466,45144,466,0.010322523
12000,1024,102400,1.9,3,Vanilla,6,1,292,83065,292,0.0035153194
12000,1024,102400,1.9,3,Vanilla,0,11978,3425104,12328770,3424296,1
12000,1024,102400,1.9,3,Vanilla,1,16,4461,40146,4461,0.26061428
12000,1024,102400,1.9,3,Vanilla,2,4,1245,22628,1245,0.06779359
12000,1024,102400,1.9,3,Vanilla,3,1,205,15547,205,0.013185823
12000,1024,102400,1.9,3,Vanilla,4,1,187,19768,187,0.009459733
12000,1024,102400,1.9,3,Vanilla,0,11980,3261591,12329230,3261341,1
12000,1024,102400,1.9,3,Vanilla,1,14,4131,39737,4131,0.20107913
12000,1024,102400,1.9,3,Vanilla,2,3,980,14197,980,0.10334849
12000,1024,102400,1.9,3,Vanilla,3,2,705,19510,705,0.05822024
12000,1024,102400,1.9,3,Vanilla,4,1,340,29874,340,0.011381134
12000,1024,102400,1.9,3,Vanilla,0,11983,3152265,12334022,3152113,1
12000,1024,102400,1.9,3,Vanilla,1,14,3631,37144,3631,0.21099077
12000,1024,102400,1.9,3,Vanilla,2,2,384,12787,384,0.04126726
12000,1024,102400,1.9,3,Vanilla,6,1,263,79747,263,0.0032979297
12000,1024,102400,1.9,3,Vanilla,0,11981,3215086,12333115,3214695,1
12000,1024,102400,1.9,3,Vanilla,1,14,3323,40369,3323,0.17185386
12000,1024,102400,1.9,3,Vanilla,2,2,468,10929,468,0.045045044
12000,1024,102400,1.9,3,Vanilla,3,2,673,19272,673,0.048260912
12000,1024,102400,1.9,3,Vanilla,4,1,470,20159,470,0.02331465
12000,1024,102400,1.9,3,Vanilla,0,11986,3617239,12338595,3616248,1
12000,1024,102400,1.9,3,Vanilla,1,8,2487,21315,2487,0.28461808
12000,1024,102400,1.9,3,Vanilla,2,2,426,13249,426,0.034029484
12000,1024,102400,1.9,3,Vanilla,3,2,792,22498,792,0.03675189
12000,1024,102400,1.9,3,Vanilla,4,1,318,16749,318,0.018986208
12000,1024,102400,1.9,3,Vanilla,6,1,311,71815,311,0.0043305717
12000,1024,102400,1.9,3,Vanilla,0,11983,3249516,12332104,3249009,1
12000,1024,102400,1.9,3,Vanilla,1,12,3931,31226,3931,0.26614028
12000,1024,102400,1.9,3,Vanilla,2,3,673,18307,673,0.04259681
12000,1024,102400,1.9,3,Vanilla,3,1,113,8927,113,0.012658228
12000,1024,102400,1.9,3,Vanilla,4,1,152,28588,152,0.0053169164
12000,1024,102400,1.9,3,Vanilla,0,11983,3380430,12326055,3379891,1
12000,1024,102400,1.9,3,Vanilla,1,12,3645,32341,3645,0.2586513
12000,1024,102400,1.9,3,Vanilla,2,5,1350,29528,1350,0.06841938
