num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,bin_index,num_bin_node,bin_hit_count,bin_capacity,bin_used_capacity,bin_max_utilization
12000,1024,102400,1,3,TwoChoices,0,7463,7944114,8641529,7855618,1
12000,1024,102400,1,3,TwoChoices,1,1109,1447362,3177609,1446558,1
12000,1024,102400,1,3,TwoChoices,2,859,1117916,5053299,1117882,1
12000,1024,102400,1,3,TwoChoices,3,728,972307,8575346,972307,0.45577523
12000,1024,102400,1,3,TwoChoices,4,713,928532,16859035,928532,0.17024158
12000,1024,102400,1,3,TwoChoices,5,672,902744,31523017,902744,0.1291031
12000,1024,102400,1,3,TwoChoices,6,456,597860,37707326,597860,0.050121225
12000,1024,102400,1,3,TwoChoices,0,7483,7990677,8716604,7897614,1
12000,1024,102400,1,3,TwoChoices,1,1080,1396845,3082906,1396037,1
12000,1024,102400,1,3,TwoChoices,2,822,1107270,4801418,1107239,1
12000,1024,102400,1,3,TwoChoices,3,796,1077862,9282094,1077862,0.50445986
12000,1024,102400,1,3,TwoChoices,4,679,869695,15950674,869695,0.2524778
12000,1024,102400,1,3,TwoChoices,5,729,966423,34082400,966423,0.11130193
12000,1024,102400,1,3,TwoChoices,6,411,529273,34029021,529273,0.066208035
12000,1024,102400,1,3,TwoChoices,0,7441,7921061,8639657,7833366,1
12000,1024,102400,1,3,TwoChoices,1,1043,1365961,3025008,1365124,1
12000,1024,102400,1,3,TwoChoices,2,856,1121810,5019300,1121810,0.79022366
12000,1024,102400,1,3,TwoChoices,3,735,963011,8680380,963011,0.40721527
12000,1024,102400,1,3,TwoChoices,4,730,955303,17195296,955303,0.20592098
12000,1024,102400,1,3,TwoChoices,5,727,946831,34147737,946831,0.07097795
12000,1024,102400,1,3,TwoChoices,6,468,608859,38721297,608859,0.061492536
12000,1024,102400,1,3,TwoChoices,0,7462,7917154,8651672,7851316,1
12000,1024,102400,1,3,TwoChoices,1,1074,1351233,3091815,1350566,1
12000,1024,102400,1,3,TwoChoices,2,827,1086568,4832354,1086502,1
12000,1024,102400,1,3,TwoChoices,3,747,965981,8903529,965981,0.8147059
12000,1024,102400,1,3,TwoChoices,4,702,907241,16505117,907240,0.26505885
12000,1024,102400,1,3,TwoChoices,5,720,916092,34354071,916092,0.090473145
12000,1024,102400,1,3,TwoChoices,6,468,609420,38808191,609420,0.052177694
12000,1024,102400,1,3,TwoChoices,0,7343,7719697,8491437,7677081,1
12000,1024,102400,1,3,TwoChoices,1,1174,1492386,3394488,1491942,1
12000,1024,102400,1,3,TwoChoices,2,805,1056625,4773290,1056625,0.91402274
12000,1024,102400,1,3,TwoChoices,3,763,1001738,8903545,1001738,0.47298026
12000,1024,102400,1,3,TwoChoices,4,726,935600,16864072,935600,0.19243547
12000,1024,102400,1,3,TwoChoices,5,723,921855,33945745,921855,0.109350674
12000,1024,102400,1,3,TwoChoices,6,466,591534,38553818,591534,0.05742031
12000,1024,102400,1,3,TwoChoices,0,7539,7929243,8719475,7888520,1
12000,1024,102400,1,3,TwoChoices,1,1080,1354575,3059934,1354279,1
12000,1024,102400,1,3,TwoChoices,2,816,1035452,4824495,1035430,1
12000,1024,102400,1,3,TwoChoices,3,729,947875,8615978,947875,0.4473368
12000,1024,102400,1,3,TwoChoices,4,681,849091,16007126,849091,0.18364874
12000,1024,102400,1,3,TwoChoices,5,726,917910,34128505,917910,0.12078937
12000,1024,102400,1,3,TwoChoices,6,429,537425,35767826,537424,0.05443699
12000,1024,102400,1,3,TwoChoices,0,7395,7861183,8584412,7767116,1
12000,1024,102400,1,3,TwoChoices,1,1091,1435092,3158031,1434135,1
12000,1024,102400,1,3,TwoChoices,2,856,1105711,4996194,1105626,1
12000,1024,102400,1,3,TwoChoices,3,767,1016309,8978803,1016309,0.4675954
12000,1024,102400,1,3,TwoChoices,4,708,945981,16825860,945981,0.19298476
12000,1024,102400,1,3,TwoChoices,5,722,945738,34229170,945738,0.11127191
12000,1024,102400,1,3,TwoChoices,6,461,600911,37928835,600911,0.050857272
12000,1024,102400,1,3,TwoChoices,0,7429,7895558,8624350,7818949,1
12000,1024,102400,1,3,TwoChoices,1,1081,1391834,3161054,1391241,1
12000,1024,102400,1,3,TwoChoices,2,857,1111693,5016580,1111693,0.7826352
12000,1024,102400,1,3,TwoChoices,3,709,926251,8388463,926251,0.5032147
12000,1024,102400,1,3,TwoChoices,4,707,917623,16629502,917623,0.26896012
12000,1024,102400,1,3,TwoChoices,5,741,970638,34950039,970638,0.17725724
12000,1024,102400,1,3,TwoChoices,6,476,632231,39336341,632231,0.062473807
12000,1024,102400,1,3,TwoChoices,0,7466,7934879,8654077,7845718,1
12000,1024,102400,1,3,TwoChoices,1,1055,1366623,3050807,1365855,1
12000,1024,102400,1,3,TwoChoices,2,832,1058535,4850160,1058492,1
12000,1024,102400,1,3,TwoChoices,3,791,1029534,9317152,1029534,0.5067936
12000,1024,102400,1,3,TwoChoices,4,716,910139,16980858,910139,0.24931444
12000,1024,102400,1,3,TwoChoices,5,676,882313,31684885,882313,0.11579897
12000,1024,102400,1,3,TwoChoices,6,464,582208,38598098,582208,0.045271944
12000,1024,102400,1,3,TwoChoices,0,7444,7963295,8652657,7866779,1
12000,1024,102400,1,3,TwoChoices,1,1129,1434184,3265310,1433691,1
12000,1024,102400,1,3,TwoChoices,2,821,1066837,4827765,1066837,0.99557936
12000,1024,102400,1,3,TwoChoices,3,755,961756,8861802,961756,0.4574149
12000,1024,102400,1,3,TwoChoices,4,686,898408,16368051,898408,0.2670211
12000,1024,102400,1,3,TwoChoices,5,733,962848,34463024,962848,0.1360853
12000,1024,102400,1,3,TwoChoices,6,432,548513,35352138,548513,0.056624316
12000,1024,102400,1,3,TwoChoices,0,7463,7858799,8637543,7786525,1
12000,1024,102400,1,3,TwoChoices,1,1086,1363290,3104013,1362816,1
12000,1024,102400,1,3,TwoChoices,2,825,1037735,4838425,1037735,0.77570885
12000,1024,102400,1,3,TwoChoices,3,759,967689,8936152,967689,0.32050723
12000,1024,102400,1,3,TwoChoices,4,718,903610,16971754,903610,0.16527316
12000,1024,102400,1,3,TwoChoices,5,713,905861,33799235,905861,0.08563597
12000,1024,102400,1,3,TwoChoices,6,436,562541,35541530,562541,0.047796752
12000,1024,102400,1,3,TwoChoices,0,7367,7798314,8515800,7736739,1
12000,1024,102400,1,3,TwoChoices,1,1084,1402748,3136998,1402265,1
12000,1024,102400,1,3,TwoChoices,2,866,1141484,5034926,1141484,0.97133183
12000,1024,102400,1,3,TwoChoices,3,823,1075556,9690019,1075556,0.44289562
12000,1024,102400,1,3,TwoChoices,4,712,922123,16832510,922123,0.25418866
12000,1024,102400,1,3,TwoChoices,5,701,899425,32894812,899425,0.0986349
12000,1024,102400,1,3,TwoChoices,6,447,577015,36957947,577015,0.06337843
12000,1024,102400,1,3,TwoChoices,0,7367,7745037,8531199,7709621,1
12000,1024,102400,1,3,TwoChoices,1,1110,1395446,3202547,1395218,1
12000,1024,102400,1,3,TwoChoices,2,822,1082648,4846637,1082630,1
12000,1024,102400,1,3,TwoChoices,3,740,948952,8689249,948952,0.4552482
12000,1024,102400,1,3,TwoChoices,4,746,985914,17627078,985914,0.1865904
12000,1024,102400,1,3,TwoChoices,5,752,960431,35607342,960431,0.13127774
12000,1024,102400,1,3,TwoChoices,6,463,590768,38181547,590767,0.059012663
12000,1024,102400,1,3,TwoChoices,0,7430,7913141,8629346,7825919,1
12000,1024,102400,1,3,TwoChoices,1,1103,1404404,3192806,1403738,1
12000,1024,102400,1,3,TwoChoices,2,801,1042676,4660211,1042612,1
