num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,bin_index,num_bin_node,bin_hit_count,bin_capacity,bin_used_capacity,bin_max_utilization
12000,1024,102400,1,3,TwoChoices,0,7438,7826153,8605290,7775219,1
12000,1024,102400,1,3,TwoChoices,1,1082,1374601,3098382,1374082,1
12000,1024,102400,1,3,TwoChoices,2,860,1099054,5084070,1099054,0.69988835
12000,1024,102400,1,3,TwoChoices,3,808,1040015,9585558,1040015,0.41544545
12000,1024,102400,1,3,TwoChoices,4,679,908379,16104026,908379,0.23606928
12000,1024,102400,1,3,TwoChoices,5,718,898225,34398282,898225,0.0923352
12000,1024,102400,1,3,TwoChoices,6,415,531851,33931105,531851,0.050310742
12000,1024,102400,1,3,TwoChoices,0,7483,7879284,8686817,7839250,1
12000,1024,102400,1,3,TwoChoices,1,1020,1313994,2942070,1313459,1
12000,1024,102400,1,3,TwoChoices,2,814,1055779,4807705,1055779,0.8048729
12000,1024,102400,1,3,TwoChoices,3,762,977389,9040331,977389,0.41947114
12000,1024,102400,1,3,TwoChoices,4,704,923410,16531447,923410,0.2110989
12000,1024,102400,1,3,TwoChoices,5,751,946395,35352501,946395,0.07546007
12000,1024,102400,1,3,TwoChoices,6,466,621744,38585780,621744,0.05888721
12000,1024,102400,1,3,TwoChoices,0,7495,7926284,8713908,7858270,1
12000,1024,102400,1,3,TwoChoices,1,1076,1355949,3127390,1355374,1
12000,1024,102400,1,3,TwoChoices,2,817,1043277,4743722,1043277,0.9707885
12000,1024,102400,1,3,TwoChoices,3,772,989255,9174448,989255,0.37038445
12000,1024,102400,1,3,TwoChoices,4,652,832486,15257437,832486,0.26124105
12000,1024,102400,1,3,TwoChoices,5,732,961227,34923566,961227,0.11643364
12000,1024,102400,1,3,TwoChoices,6,456,604330,37922905,604330,0.08451083
12000,1024,102400,1,3,TwoChoices,0,7377,7773427,8565202,7725271,1
12000,1024,102400,1,3,TwoChoices,1,1181,1514607,3416939,1514293,1
12000,1024,102400,1,3,TwoChoices,2,814,1072810,4735101,1072779,1
12000,1024,102400,1,3,TwoChoices,3,772,992449,9138575,992449,0.36466542
12000,1024,102400,1,3,TwoChoices,4,710,911354,16644356,911354,0.2276502
12000,1024,102400,1,3,TwoChoices,5,727,963770,33829500,963770,0.26488847
12000,1024,102400,1,3,TwoChoices,6,419,531833,34494909,531833,0.06834965
12000,1024,102400,1,3,TwoChoices,0,7496,7942201,8666425,7870508,1
12000,1024,102400,1,3,TwoChoices,1,1041,1327146,3008364,1326651,1
12000,1024,102400,1,3,TwoChoices,2,846,1088664,4915954,1088599,1
12000,1024,102400,1,3,TwoChoices,3,750,975250,8794072,975250,0.5234338
12000,1024,102400,1,3,TwoChoices,4,729,948151,17267084,948151,0.24066457
12000,1024,102400,1,3,TwoChoices,5,713,911646,33574222,911646,0.091962844
