num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_stored,num_utilized_node,utilized_capacity,redundancy
12000,1024,102400,1.4,3,Classified+TwoChoices,18395654,5244736,12000,15664388,2.9866877
12000,1024,102400,1.4,3,Classified+TwoChoices,18289248,5386248,12000,16035585,2.9771345
12000,1024,102400,1.4,3,Classified+TwoChoices,18397734,5277343,12000,15708244,2.9765441
12000,1024,102400,1.4,3,Classified+TwoChoices,19358847,5168329,12000,15443510,2.988105
12000,1024,102400,1.4,3,Classified+TwoChoices,19860538,5468537,12000,16336313,2.9873278
12000,1024,102400,1.4,3,Classified+TwoChoices,18956261,4748621,12000,14221915,2.994957
12000,1024,102400,1.4,3,Classified+TwoChoices,18625306,5053550,12000,15101116,2.9882193
12000,1024,102400,1.4,3,Classified+TwoChoices,19601276,5462940,12000,16269841,2.9782207
12000,1024,102400,1.4,3,Classified+TwoChoices,19736047,5515897,12000,16398933,2.973031
12000,1024,102400,1.4,3,Classified+TwoChoices,19417556,5134614,12000,15332904,2.9861844
12000,1024,102400,1.4,3,Classified+TwoChoices,19118227,5294491,12000,15733309,2.9716377
12000,1024,102400,1.4,3,Classified+TwoChoices,18408769,5263464,12000,15662490,2.9757001
12000,1024,102400,1.4,3,Classified+TwoChoices,18478773,5192877,12000,15510029,2.9867892
12000,1024,102400,1.4,3,Classified+TwoChoices,18508359,5018158,12000,15002500,2.9896429
12000,1024,102400,1.4,3,Classified+TwoChoices,19390941,5159189,12000,15391156,2.983251
12000,1024,102400,1.4,3,Classified+TwoChoices,19103158,5253162,12000,15695383,2.9877973
12000,1024,102400,1.4,3,Classified+TwoChoices,18629875,5038418,12000,15033284,2.983731
12000,1024,102400,1.4,3,Classified+TwoChoices,19087551,5557680,12000,16535216,2.9752011
12000,1024,102400,1.4,3,Classified+TwoChoices,17883380,5131784,12000,15301389,2.98169
12000,1024,102400,1.4,3,Classified+TwoChoices,18149477,5206388,12000,15536218,2.9840684
12000,1024,102400,1.4,3,Classified+TwoChoices,18496827,4796334,12000,14345770,2.9909863
12000,1024,102400,1.4,3,Classified+TwoChoices,19361295,5435262,12000,16207402,2.981899
12000,1024,102400,1.4,3,Classified+TwoChoices,19027389,5401780,12000,16113790,2.9830518
12000,1024,102400,1.4,3,Classified+TwoChoices,18405138,4973797,12000,14859141,2.9874845
12000,1024,102400,1.4,3,Classified+TwoChoices,19349911,5280307,12000,15764302,2.9854896
12000,1024,102400,1.4,3,Classified+TwoChoices,19320901,5560057,12000,16549714,2.9765368
12000,1024,102400,1.4,3,Classified+TwoChoices,18426961,5371868,12000,15992759,2.9771318
