num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,bin_index,num_bin_node,bin_hit_count,bin_capacity,bin_used_capacity,bin_max_utilization
12000,1024,102400,1.5,3,Classified+TwoChoices,0,11770,11031132,12327300,11025255,1
12000,1024,102400,1.5,3,Classified+TwoChoices,1,107,262531,292789,261280,1
12000,1024,102400,1.5,3,Classified+TwoChoices,2,46,250584,268170,247260,1
12000,1024,102400,1.5,3,Classified+TwoChoices,3,36,369400,400132,363575,1
12000,1024,102400,1.5,3,Classified+TwoChoices,4,20,459045,489642,452522,1
12000,1024,102400,1.5,3,Classified+TwoChoices,5,16,714222,741911,696470,1
12000,1024,102400,1.5,3,Classified+TwoChoices,6,5,395902,427624,386390,1
12000,1024,102400,1.5,3,Classified+TwoChoices,0,11753,11243638,12315425,11216453,1
12000,1024,102400,1.5,3,Classified+TwoChoices,1,115,284190,316975,282443,1
12000,1024,102400,1.5,3,Classified+TwoChoices,2,51,256181,284079,253579,1
12000,1024,102400,1.5,3,Classified+TwoChoices,3,32,338116,355972,332993,1
12000,1024,102400,1.5,3,Classified+TwoChoices,4,24,514774,544266,506494,1
12000,1024,102400,1.5,3,Classified+TwoChoices,5,16,623735,684467,616246,1
12000,1024,102400,1.5,3,Classified+TwoChoices,6,9,630560,720045,626127,1
12000,1024,102400,1.5,3,Classified+TwoChoices,0,11739,11218916,12297720,11175158,1
12000,1024,102400,1.5,3,Classified+TwoChoices,1,112,292751,319903,288839,1
12000,1024,102400,1.5,3,Classified+TwoChoices,2,78,411899,448323,405927,1
12000,1024,102400,1.5,3,Classified+TwoChoices,3,28,312389,329535,306918,1
12000,1024,102400,1.5,3,Classified+TwoChoices,4,21,450638,478572,441221,1
12000,1024,102400,1.5,3,Classified+TwoChoices,5,13,497666,558442,493836,1
12000,1024,102400,1.5,3,Classified+TwoChoices,6,9,690267,736025,672389,1
12000,1024,102400,1.5,3,Classified+TwoChoices,0,11735,11177958,12302649,11157832,1
12000,1024,102400,1.5,3,Classified+TwoChoices,1,111,283489,309019,281474,1
12000,1024,102400,1.5,3,Classified+TwoChoices,2,63,357571,374915,353653,1
