num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,bin_index,num_bin_node,bin_hit_count,bin_capacity,bin_used_capacity,bin_max_utilization
12000,1024,102400,1.6,3,Classified+TwoChoices,0,11867,11492013,12334006,11442671,1
12000,1024,102400,1.6,3,Classified+TwoChoices,1,65,162638,182298,161596,1
12000,1024,102400,1.6,3,Classified+TwoChoices,2,31,160084,176712,158455,1
12000,1024,102400,1.6,3,Classified+TwoChoices,3,22,212011,238703,209974,1
12000,1024,102400,1.6,3,Classified+TwoChoices,4,8,211854,210461,207320,1
12000,1024,102400,1.6,3,Classified+TwoChoices,5,7,318650,328137,313043,1
12000,1024,102400,1.6,3,Classified+TwoChoices,0,11896,11395422,12379134,11360986,1
12000,1024,102400,1.6,3,Classified+TwoChoices,1,46,114428,129714,113898,1
12000,1024,102400,1.6,3,Classified+TwoChoices,2,22,117403,128920,115895,1
12000,1024,102400,1.6,3,Classified+TwoChoices,3,16,190498,197107,186661,1
12000,1024,102400,1.6,3,Classified+TwoChoices,4,7,162203,168957,159379,1
12000,1024,102400,1.6,3,Classified+TwoChoices,5,8,314015,350935,308037,1
12000,1024,102400,1.6,3,Classified+TwoChoices,6,5,344536,415491,340641,1
12000,1024,102400,1.6,3,Classified+TwoChoices,0,11881,11567829,12357708,11520826,1
12000,1024,102400,1.6,3,Classified+TwoChoices,1,66,175387,191162,174326,1
12000,1024,102400,1.6,3,Classified+TwoChoices,2,21,117047,122849,116067,1
12000,1024,102400,1.6,3,Classified+TwoChoices,3,14,133928,150848,133165,1
12000,1024,102400,1.6,3,Classified+TwoChoices,4,8,180814,190254,179325,1
12000,1024,102400,1.6,3,Classified+TwoChoices,5,9,435780,441510,432101,1
12000,1024,102400,1.6,3,Classified+TwoChoices,6,1,66015,67308,66015,0.9807898
12000,1024,102400,1.6,3,Classified+TwoChoices,0,11893,11528070,12364297,11506732,1
12000,1024,102400,1.6,3,Classified+TwoChoices,1,63,155551,173411,155255,1
12000,1024,102400,1.6,3,Classified+TwoChoices,2,20,100946,110896,100641,1
12000,1024,102400,1.6,3,Classified+TwoChoices,3,11,103948,116308,103578,1
12000,1024,102400,1.6,3,Classified+TwoChoices,4,4,92500,94764,91896,1
12000,1024,102400,1.6,3,Classified+TwoChoices,5,7,286116,298319,284361,1
12000,1024,102400,1.6,3,Classified+TwoChoices,6,2,127762,174166,127762,0.78302836
12000,1024,102400,1.6,3,Classified+TwoChoices,0,11882,11482458,12357495,11461626,1
