num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,bin_index,num_bin_node,bin_hit_count,bin_capacity,bin_used_capacity,bin_max_utilization
12000,1024,102400,1.5,3,Classified,0,11730,4205966,12278103,4204596,1
12000,1024,102400,1.5,3,Classified,1,113,116063,324199,116063,0.74001914
12000,1024,102400,1.5,3,Classified,2,66,129999,377785,129999,0.59688824
12000,1024,102400,1.5,3,Classified,3,37,152678,444560,152678,0.5030135
12000,1024,102400,1.5,3,Classified,4,28,229767,670825,229767,0.60744137
12000,1024,102400,1.5,3,Classified,5,23,379866,1075864,379866,0.48456
12000,1024,102400,1.5,3,Classified,6,3,66063,253718,66063,0.2968271
12000,1024,102400,1.5,3,Classified,0,11760,3757689,12324567,3757247,1
12000,1024,102400,1.5,3,Classified,1,110,108220,315939,108220,0.78011346
12000,1024,102400,1.5,3,Classified,2,48,82197,264507,82197,0.566723
12000,1024,102400,1.5,3,Classified,3,28,108808,324864,108808,0.5364765
12000,1024,102400,1.5,3,Classified,4,28,217326,696376,217326,0.513802
12000,1024,102400,1.5,3,Classified,5,11,180800,564789,180800,0.420171
12000,1024,102400,1.5,3,Classified,6,15,364772,1231514,364772,0.4303173
12000,1024,102400,1.5,3,Classified,0,11740,4396416,12301050,4394802,1
12000,1024,102400,1.5,3,Classified,1,121,122849,338900,122849,0.7120419
12000,1024,102400,1.5,3,Classified,2,52,119939,298213,119939,0.82315063
12000,1024,102400,1.5,3,Classified,3,39,159753,452554,159753,0.55073255
12000,1024,102400,1.5,3,Classified,4,26,204070,577460,204070,0.6805561
12000,1024,102400,1.5,3,Classified,5,15,329328,771029,329328,0.6188757
12000,1024,102400,1.5,3,Classified,6,7,202765,586852,202765,0.5549629
12000,1024,102400,1.5,3,Classified,0,11743,3008580,12311964,3008158,1
12000,1024,102400,1.5,3,Classified,1,117,82752,321562,82752,0.50548005
12000,1024,102400,1.5,3,Classified,2,61,90216,349997,90216,0.43385813
12000,1024,102400,1.5,3,Classified,3,37,113816,439327,113816,0.4172905
12000,1024,102400,1.5,3,Classified,4,15,82704,329454,82704,0.4250157
12000,1024,102400,1.5,3,Classified,5,24,251368,1115313,251368,0.3240499
12000,1024,102400,1.5,3,Classified,6,3,46248,248702,46248,0.19711095
12000,1024,102400,1.5,3,Classified,0,11726,4311914,12274164,4310985,1
12000,1024,102400,1.5,3,Classified,1,124,117602,343123,117602,0.73219466
12000,1024,102400,1.5,3,Classified,2,68,144605,390783,144605,0.6534485
12000,1024,102400,1.5,3,Classified,3,33,156004,398425,156004,0.6246339
12000,1024,102400,1.5,3,Classified,4,26,219578,629581,219578,0.49947846
12000,1024,102400,1.5,3,Classified,5,17,270464,772914,270464,0.49908972
12000,1024,102400,1.5,3,Classified,6,6,167206,468248,167206,0.4249197
12000,1024,102400,1.5,3,Classified,0,11730,4198150,12280765,4196219,1
