num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,bin_index,num_bin_node,bin_hit_count,bin_capacity,bin_used_capacity,bin_max_utilization
12000,1024,102400,1.1,3,TwoChoices,0,8975,9283399,10075206,9190034,1
12000,1024,102400,1.1,3,TwoChoices,1,835,971380,2399225,971225,1
12000,1024,102400,1.1,3,TwoChoices,2,589,683940,3477931,683940,0.6920207
12000,1024,102400,1.1,3,TwoChoices,3,463,545227,5471649,545227,0.29342106
12000,1024,102400,1.1,3,TwoChoices,4,476,554615,11213183,554615,0.17292455
12000,1024,102400,1.1,3,TwoChoices,5,419,487843,19511990,487843,0.08008707
12000,1024,102400,1.1,3,TwoChoices,6,243,277122,19971066,277122,0.04245414
12000,1024,102400,1.1,3,TwoChoices,0,9042,9263952,10174907,9233484,1
12000,1024,102400,1.1,3,TwoChoices,1,868,999746,2492203,999697,1
12000,1024,102400,1.1,3,TwoChoices,2,568,666383,3282338,666383,0.65076375
12000,1024,102400,1.1,3,TwoChoices,3,512,600900,6007046,600900,0.36024362
12000,1024,102400,1.1,3,TwoChoices,4,414,482445,9732883,482445,0.119977504
12000,1024,102400,1.1,3,TwoChoices,5,376,440330,17481840,440330,0.057177465
12000,1024,102400,1.1,3,TwoChoices,6,220,255294,18058527,255294,0.039705005
12000,1024,102400,1.1,3,TwoChoices,0,9079,9331425,10235634,9252404,1
12000,1024,102400,1.1,3,TwoChoices,1,816,969913,2322677,969735,1
12000,1024,102400,1.1,3,TwoChoices,2,560,668819,3272002,668819,0.8297702
12000,1024,102400,1.1,3,TwoChoices,3,484,562599,5620659,562599,0.3709145
12000,1024,102400,1.1,3,TwoChoices,4,430,505750,10259873,505750,0.14025193
12000,1024,102400,1.1,3,TwoChoices,5,412,473948,18819175,473948,0.058493428
12000,1024,102400,1.1,3,TwoChoices,6,219,247995,18245586,247995,0.030682663
12000,1024,102400,1.1,3,TwoChoices,0,8963,9264929,10100028,9166419,1
12000,1024,102400,1.1,3,TwoChoices,1,863,1020373,2497232,1019986,1
12000,1024,102400,1.1,3,TwoChoices,2,604,705301,3482338,705301,0.85002387
12000,1024,102400,1.1,3,TwoChoices,3,505,598601,5920363,598601,0.37891832
12000,1024,102400,1.1,3,TwoChoices,4,454,544820,10576355,544820,0.1627523
