num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,bin_index,num_bin_node,bin_hit_count,bin_capacity,bin_used_capacity,bin_max_utilization
12000,1024,102400,1.1,3,Classified+TwoChoices,0,8936,3104720,10064470,3104720,0.8613402
12000,1024,102400,1.1,3,Classified+TwoChoices,1,851,1281281,2436313,1281185,1
12000,1024,102400,1.1,3,Classified+TwoChoices,2,627,2229202,3666818,2226822,1
12000,1024,102400,1.1,3,Classified+TwoChoices,3,488,4044580,5712960,4032382,1
12000,1024,102400,1.1,3,Classified+TwoChoices,4,436,7753758,10249666,7711061,1
12000,1024,102400,1.1,3,Classified+TwoChoices,5,413,15671913,19283348,15533211,1
12000,1024,102400,1.1,3,Classified+TwoChoices,6,249,15168990,20394820,15021711,1
12000,1024,102400,1.1,3,Classified+TwoChoices,0,8967,3095000,10116541,3095000,0.7985222
12000,1024,102400,1.1,3,Classified+TwoChoices,1,856,1291365,2443659,1291365,0.9649972
12000,1024,102400,1.1,3,Classified+TwoChoices,2,600,2142794,3510817,2141408,1
12000,1024,102400,1.1,3,Classified+TwoChoices,3,501,3927454,5800177,3916379,1
12000,1024,102400,1.1,3,Classified+TwoChoices,4,477,8610554,11287287,8562194,1
12000,1024,102400,1.1,3,Classified+TwoChoices,5,363,13821611,17140598,13745198,1
12000,1024,102400,1.1,3,Classified+TwoChoices,6,236,14614125,19363495,14518567,1
12000,1024,102400,1.1,3,Classified+TwoChoices,0,8986,2808157,10099068,2808157,0.7079602
12000,1024,102400,1.1,3,Classified+TwoChoices,1,860,1222733,2449333,1222733,0.91637367
12000,1024,102400,1.1,3,Classified+TwoChoices,2,606,2051098,3569044,2051098,0.9934842
12000,1024,102400,1.1,3,Classified+TwoChoices,3,465,3561645,5366124,3556691,1
12000,1024,102400,1.1,3,Classified+TwoChoices,4,426,7542499,9945834,7517455,1
12000,1024,102400,1.1,3,Classified+TwoChoices,5,410,15613929,19432779,15527823,1
12000,1024,102400,1.1,3,Classified+TwoChoices,6,247,14666461,20114193,14601994,1
12000,1024,102400,1.1,3,Classified+TwoChoices,0,8999,2708865,10136269,2708865,0.722807
12000,1024,102400,1.1,3,Classified+TwoChoices,1,850,1140828,2430409,1140828,0.92782193
