num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_stored,num_utilized_node,utilized_capacity,redundancy
12000,1024,102400,1.1,3,Vanilla,71113489,1126684,12000,3379691,2.9996796
12000,1024,102400,1.1,3,Vanilla,70391185,1158682,12000,3475564,2.999584
12000,1024,102400,1.1,3,Vanilla,68535377,1690890,12000,5068043,2.9972637
12000,1024,102400,1.1,3,Vanilla,70715270,1186556,12000,3559013,2.999448
12000,1024,102400,1.1,3,Vanilla,72946728,1182653,12000,3547595,2.9996922
12000,1024,102400,1.1,3,Vanilla,72899592,1611997,12000,4829503,2.9959753
12000,1024,102400,1.1,3,Vanilla,70558237,1461543,12000,4381544,2.9978893
12000,1024,102400,1.1,3,Vanilla,65740486,1470580,12000,4409560,2.9985175
12000,1024,102400,1.1,3,Vanilla,68942126,1516076,12000,4545844,2.9984276
12000,1024,102400,1.1,3,Vanilla,71018177,1494751,12000,4478999,2.996485
12000,1024,102400,1.1,3,Vanilla,70717408,1457370,12000,4370733,2.9990551
12000,1024,102400,1.1,3,Vanilla,69172187,1116264,12000,3348444,2.9996881
12000,1024,102400,1.1,3,Vanilla,71355075,1403598,12000,4209321,2.9989505
12000,1024,102400,1.1,3,Vanilla,68768633,1179592,12000,3538465,2.9997363
12000,1024,102400,1.1,3,Vanilla,68197351,1433408,12000,4298464,2.9987721
12000,1024,102400,1.1,3,Vanilla,68897951,1772553,12000,5308310,2.9947257
12000,1024,102400,1.1,3,Vanilla,69402887,1225965,12000,3676765,2.9990783
12000,1024,102400,1.1,3,Vanilla,72585907,1348765,12000,4044809,2.9988983
12000,1024,102400,1.1,3,Vanilla,68064452,1626722,12000,4872452,2.9952579
12000,1024,102400,1.1,3,Vanilla,67476110,1409612,12000,4226966,2.9986734
12000,1024,102400,1.1,3,Vanilla,68353025,1481741,12000,4441804,2.9976926
12000,1024,102400,1.1,3,Vanilla,66557864,1503818,12000,4508805,2.9982386
12000,1024,102400,1.1,3,Vanilla,69364109,1647589,12000,4938739,2.9975553
12000,1024,102400,1.1,3,Vanilla,68836369,1463263,12000,4388857,2.9993632
12000,1024,102400,1.1,3,Vanilla,69714724,1449369,12000,4346287,2.9987442
12000,1024,102400,1.1,3,Vanilla,68836620,1433806,12000,4299771,2.9988513
12000,1024,102400,1.1,3,Vanilla,70797398,1542072,12000,4622888,2.9978418
12000,1024,102400,1.1,3,Vanilla,71025579,1782021,12000,5339978,2.9965854
12000,1024,102400,1.1,3,Vanilla,69502953,1382279,12000,4143922,2.9978912
12000,1024,102400,1.1,3,Vanilla,72339887,1412479,12000,4235810,2.9988482
12000,1024,102400,1.1,3,Vanilla,68709144,1790219,12000,5360398,2.9942694
12000,1024,102400,1.1,3,Vanilla,70799344,1364271,12000,4091155,2.9987848
12000,1024,102400,1.1,3,Vanilla,70568435,1498167,12000,4492042,2.9983587
12000,1024,102400,1.1,3,Vanilla,68398364,1424480,12000,4269922,2.9975302
12000,1024,102400,1.1,3,Vanilla,70709281,1070244,12000,3210574,2.9998524
12000,1024,102400,1.1,3,Vanilla,70080704,1175429,12000,3525781,2.9995694
12000,1024,102400,1.1,3,Vanilla,67668394,1272085,12000,3815265,2.9992218
12000,1024,102400,1.1,3,Vanilla,69283607,1336261,12000,4006298,2.9981403
12000,1024,102400,1.1,3,Vanilla,71074878,1483826,12000,4450144,2.999101
12000,1024,102400,1.1,3,Vanilla,71290535,1439943,12000,4317102,2.9981062
12000,1024,102400,1.1,3,Vanilla,66978093,1353598,12000,4057931,2.997885
12000,1024,102400,1.1,3,Vanilla,68284157,1409320,12000,4226409,2.9988995
12000,1024,102400,1.1,3,Vanilla,69373727,1282503,12000,3845258,2.9982448
12000,1024,102400,1.1,3,Vanilla,69176304,1614620,12000,4838802,2.9968674
12000,1024,102400,1.1,3,Vanilla,67605690,1461265,12000,4381230,2.9982448
12000,1024,102400,1.1,3,Vanilla,72627948,1413525,12000,4238981,2.9988723
12000,1024,102400,1.1,3,Vanilla,68506897,1112977,12000,3338481,2.9995956
12000,1024,102400,1.1,3,Vanilla,69376985,1829009,12000,5480731,2.9965577
12000,1024,102400,1.1,3,Vanilla,69282121,1423646,12000,4268501,2.9982882
12000,1024,102400,1.1,3,Vanilla,67610362,1252104,12000,3755249,2.999151
12000,1024,102400,1.1,3,Vanilla,69183329,1447520,12000,4339107,2.9976146
12000,1024,102400,1.1,3,Vanilla,67082052,1436259,12000,4307126,2.9988506
12000,1024,102400,1.1,3,Vanilla,69071371,1452691,12000,4356293,2.9987748
12000,1024,102400,1.1,3,Vanilla,70581143,1096676,12000,3289488,2.9995077
12000,1024,102400,1.1,3,Vanilla,70166130,1543827,12000,4626665,2.9968805
12000,1024,102400,1.1,3,Vanilla,68266565,1492800,12000,4475811,2.9982657
12000,1024,102400,1.1,3,Vanilla,67933989,1321748,12000,3962927,2.998247
12000,1024,102400,1.1,3,Vanilla,71670187,1290155,12000,3869363,2.9991457
12000,1024,102400,1.1,3,Vanilla,73023201,1556659,12000,4666751,2.9979277
12000,1024,102400,1.1,3,Vanilla,71415629,1227883,12000,3682468,2.9990382
12000,1024,102400,1.1,3,Vanilla,70040108,1245690,12000,3736002,2.9991426
12000,1024,102400,1.1,3,Vanilla,71938345,1039902,12000,3119597,2.999895
12000,1024,102400,1.1,3,Vanilla,68135885,1195893,12000,3586571,2.9990735
12000,1024,102400,1.1,3,Vanilla,70600479,1287295,12000,3860821,2.9991734
12000,1024,102400,1.1,3,Vanilla,68497374,1390723,12000,4170822,2.9990315
12000,1024,102400,1.1,3,Vanilla,71865067,1533069,12000,4596774,2.998413
12000,1024,102400,1.1,3,Vanilla,70160291,1300417,12000,3900381,2.999331
12000,1024,102400,1.1,3,Vanilla,71686956,1132404,12000,3396828,2.999661
12000,1024,102400,1.1,3,Vanilla,67412826,1231041,12000,3692483,2.99948
12000,1024,102400,1.1,3,Vanilla,70084971,1548480,12000,4642163,2.9978838
12000,1024,102400,1.1,3,Vanilla,71495983,1539444,12000,4615290,2.998024
12000,1024,102400,1.1,3,Vanilla,73920876,1112354,12000,3336578,2.999565
12000,1024,102400,1.1,3,Vanilla,69499474,1154520,12000,3462776,2.999321
12000,1024,102400,1.1,3,Vanilla,69902390,1462616,12000,4386702,2.9992166
12000,1024,102400,1.1,3,Vanilla,70753669,1375516,12000,4123790,2.997995
12000,1024,102400,1.1,3,Vanilla,69714526,1467687,12000,4401509,2.9989426
12000,1024,102400,1.1,3,Vanilla,68921657,1207668,12000,3621961,2.9991364
12000,1024,102400,1.1,3,Vanilla,70134375,1159641,12000,3478388,2.9995387
12000,1024,102400,1.1,3,Vanilla,69508276,1268569,12000,3804272,2.9988687
12000,1024,102400,1.1,3,Vanilla,67895891,1505098,12000,4511933,2.997767
12000,1024,102400,1.1,3,Vanilla,70046888,1237661,12000,3711755,2.9990077
12000,1024,102400,1.1,3,Vanilla,70107791,1475322,12000,4424384,2.9989276
12000,1024,102400,1.1,3,Vanilla,70985137,1674843,12000,5019984,2.9972863
12000,1024,102400,1.1,3,Vanilla,70437933,1466552,12000,4394649,2.9965858
