num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_stored,num_utilized_node,utilized_capacity,redundancy
12000,1024,102400,1,3,Classified+TwoChoices,113901356,24925651,12000,74627050,2.993986
12000,1024,102400,1,3,Classified+TwoChoices,113330104,24111855,12000,72240932,2.996075
12000,1024,102400,1,3,Classified+TwoChoices,114386348,25124765,12000,75133413,2.9904127
12000,1024,102400,1,3,Classified+TwoChoices,113007312,25279166,12000,75559762,2.9890132
12000,1024,102400,1,3,Classified+TwoChoices,113552246,25189938,12000,75307335,2.9895802
12000,1024,102400,1,3,Classified+TwoChoices,111322104,24853823,12000,74279154,2.9886408
12000,1024,102400,1,3,Classified+TwoChoices,116084225,25737264,12000,76961710,2.9902833
12000,1024,102400,1,3,Classified+TwoChoices,112577034,23573617,12000,70615176,2.9955173
12000,1024,102400,1,3,Classified+TwoChoices,106750076,23929605,12000,71577832,2.9911833
12000,1024,102400,1,3,Classified+TwoChoices,109005077,23622596,12000,70748021,2.99493
12000,1024,102400,1,3,Classified+TwoChoices,109581834,24541037,12000,73335420,2.9882774
12000,1024,102400,1,3,Classified+TwoChoices,109689054,24746476,12000,73803632,2.9823897
12000,1024,102400,1,3,Classified+TwoChoices,110350885,24885193,12000,74268613,2.98445
12000,1024,102400,1,3,Classified+TwoChoices,112823840,25027136,12000,74824300,2.989727
12000,1024,102400,1,3,Classified+TwoChoices,111729421,23712920,12000,71006646,2.9944286
12000,1024,102400,1,3,Classified+TwoChoices,112660823,25724907,12000,76774494,2.984442
12000,1024,102400,1,3,Classified+TwoChoices,115826883,26063342,12000,77853922,2.9871042
12000,1024,102400,1,3,Classified+TwoChoices,112702533,25019205,12000,74749784,2.9876964
12000,1024,102400,1,3,Classified+TwoChoices,116061368,26003204,12000,77679348,2.987299
12000,1024,102400,1,3,Classified+TwoChoices,110886985,25092714,12000,74923028,2.9858477
12000,1024,102400,1,3,Classified+TwoChoices,108439070,23953528,12000,71632799,2.9904907
12000,1024,102400,1,3,Classified+TwoChoices,116451953,25875395,12000,77290236,2.9870167
12000,1024,102400,1,3,Classified+TwoChoices,115794086,25344536,12000,75877137,2.9938262
12000,1024,102400,1,3,Classified+TwoChoices,110315881,25367137,12000,75752327,2.986239
12000,1024,102400,1,3,Classified+TwoChoices,113152298,24851961,12000,74374991,2.9927213
12000,1024,102400,1,3,Classified+TwoChoices,110442322,24881986,12000,74338215,2.987632
12000,1024,102400,1,3,Classified+TwoChoices,111853232,24448108,12000,73180714,2.9933078
12000,1024,102400,1,3,Classified+TwoChoices,113624168,25318975,12000,75685423,2.9892766
12000,1024,102400,1,3,Classified+TwoChoices,110447449,24547802,12000,73385752,2.989504
12000,1024,102400,1,3,Classified+TwoChoices,110240631,23942764,12000,71653591,2.9927034
12000,1024,102400,1,3,Classified+TwoChoices,117926746,26018285,12000,77798942,2.9901643
12000,1024,102400,1,3,Classified+TwoChoices,113585748,23899652,12000,71603886,2.9960222
12000,1024,102400,1,3,Classified+TwoChoices,111185527,24948115,12000,74561011,2.988643
12000,1024,102400,1,3,Classified+TwoChoices,110715953,24417611,12000,73081821,2.9929965
12000,1024,102400,1,3,Classified+TwoChoices,108728965,23903336,12000,71528098,2.9923897
12000,1024,102400,1,3,Classified+TwoChoices,113034521,25107612,12000,75037478,2.9886346
12000,1024,102400,1,3,Classified+TwoChoices,112762904,24635730,12000,73698112,2.9915133
12000,1024,102400,1,3,Classified+TwoChoices,110695308,24018730,12000,71908216,2.9938393
12000,1024,102400,1,3,Classified+TwoChoices,114411258,25278149,12000,75592509,2.9904292
12000,1024,102400,1,3,Classified+TwoChoices,111797551,24274166,12000,72625215,2.9918728
12000,1024,102400,1,3,Classified+TwoChoices,113325569,25782383,12000,77017452,2.9872124
12000,1024,102400,1,3,Classified+TwoChoices,112978133,25141616,12000,75142584,2.988773
12000,1024,102400,1,3,Classified+TwoChoices,110826441,24680369,12000,73739752,2.9877899
12000,1024,102400,1,3,Classified+TwoChoices,114660549,24143968,12000,72336346,2.996042
12000,1024,102400,1,3,Classified+TwoChoices,114051945,25503778,12000,76200653,2.9878182
12000,1024,102400,1,3,Classified+TwoChoices,113721090,24269823,12000,72662554,2.9939463
12000,1024,102400,1,3,Classified+TwoChoices,112172286,25537450,12000,76166765,2.9825518
12000,1024,102400,1,3,Classified+TwoChoices,113398420,25597071,12000,76393907,2.9844782
12000,1024,102400,1,3,Classified+TwoChoices,115404764,25418825,12000,76018876,2.9906528
12000,1024,102400,1,3,Classified+TwoChoices,110891131,23609027,12000,70752476,2.99684
12000,1024,102400,1,3,Classified+TwoChoices,112255791,25116295,12000,74990266,2.9857213
12000,1024,102400,1,3,Classified+TwoChoices,112607927,24816733,12000,74251066,2.9919758
12000,1024,102400,1,3,Classified+TwoChoices,111628733,25076648,12000,74870132,2.9856513
12000,1024,102400,1,3,Classified+TwoChoices,116613312,26413028,12000,78850501,2.9852884
12000,1024,102400,1,3,Classified+TwoChoices,111338871,24348280,12000,72863886,2.9925683
12000,1024,102400,1,3,Classified+TwoChoices,112861780,24823793,12000,74242828,2.9907935
12000,1024,102400,1,3,Classified+TwoChoices,111780223,25399956,12000,75873821,2.9871635
12000,1024,102400,1,3,Classified+TwoChoices,114382488,24732226,12000,74073720,2.9950285
12000,1024,102400,1,3,Classified+TwoChoices,112844602,25755845,12000,76888787,2.9852946
12000,1024,102400,1,3,Classified+TwoChoices,114202733,24577857,12000,73645703,2.9964252
12000,1024,102400,1,3,Classified+TwoChoices,111604302,24919924,12000,74475928,2.9886098
12000,1024,102400,1,3,Classified+TwoChoices,110055964,24781537,12000,74112033,2.990615
12000,1024,102400,1,3,Classified+TwoChoices,110253778,24154284,12000,72211599,2.989598
12000,1024,102400,1,3,Classified+TwoChoices,112671244,24714296,12000,73918184,2.990908
12000,1024,102400,1,3,Classified+TwoChoices,110706323,23328600,12000,69893337,2.9960365
12000,1024,102400,1,3,Classified+TwoChoices,114170934,24255600,12000,72637908,2.994686
12000,1024,102400,1,3,Classified+TwoChoices,110249715,24291177,12000,72686824,2.9923139
12000,1024,102400,1,3,Classified+TwoChoices,109187237,24494399,12000,73188107,2.9879525
12000,1024,102400,1,3,Classified+TwoChoices,114135145,25099783,12000,75035030,2.9894693
12000,1024,102400,1,3,Classified+TwoChoices,108452963,23698454,12000,70955670,2.9941056
12000,1024,102400,1,3,Classified+TwoChoices,114402189,25669762,12000,76660558,2.986415
12000,1024,102400,1,3,Classified+TwoChoices,111816928,25227470,12000,75226884,2.9819431
12000,1024,102400,1,3,Classified+TwoChoices,110590442,24053847,12000,71993174,2.9930003
