num_node,node_min_capacity,node_max_capacity,capacity_skew,num_copy,strategy,total_capacity,num_stored,num_utilized_node,utilized_capacity,redundancy
12000,1024,102400,1.4,3,Vanilla,18500938,1383364,12000,4147980,2.9984734
12000,1024,102400,1.4,3,Vanilla,18526516,1424153,12000,4269447,2.997885
12000,1024,102400,1.4,3,Vanilla,19016214,1159835,12000,3478892,2.9994714
12000,1024,102400,1.4,3,Vanilla,17973833,1058620,12000,3175653,2.9998045
12000,1024,102400,1.4,3,Vanilla,18757953,1258867,12000,3774639,2.9984415
12000,1024,102400,1.4,3,Vanilla,19566871,1226159,12000,3678085,2.9996803
12000,1024,102400,1.4,3,Vanilla,19422878,1127992,12000,3383371,2.9994636
12000,1024,102400,1.4,3,Vanilla,18907539,1166314,12000,3497945,2.9991453
12000,1024,102400,1.4,3,Vanilla,19773942,1107524,12000,3322454,2.9998934
12000,1024,102400,1.4,3,Vanilla,18740678,1102640,12000,3307294,2.9994323
12000,1024,102400,1.4,3,Vanilla,18347543,1159014,12000,3475712,2.9988525
12000,1024,102400,1.4,3,Vanilla,18823388,1110514,12000,3330747,2.999284
12000,1024,102400,1.4,3,Vanilla,18837439,1136393,12000,3408638,2.9995239
12000,1024,102400,1.4,3,Vanilla,18892041,1137070,12000,3410492,2.9993687
12000,1024,102400,1.4,3,Vanilla,19896537,1126660,12000,3379357,2.999447
12000,1024,102400,1.4,3,Vanilla,19383381,1164346,12000,3491986,2.9990964
12000,1024,102400,1.4,3,Vanilla,19604243,1107885,12000,3322817,2.9992435
12000,1024,102400,1.4,3,Vanilla,19105007,1102226,12000,3305998,2.999383
12000,1024,102400,1.4,3,Vanilla,18213640,1129176,12000,3387167,2.9996803
12000,1024,102400,1.4,3,Vanilla,19492970,1199536,12000,3597246,2.9988647
12000,1024,102400,1.4,3,Vanilla,18928414,1088002,12000,3263540,2.9995718
12000,1024,102400,1.4,3,Vanilla,18468149,1155117,12000,3464898,2.9996078
12000,1024,102400,1.4,3,Vanilla,18982899,1142820,12000,3428150,2.9997287
12000,1024,102400,1.4,3,Vanilla,18363874,1102144,12000,3306210,2.9997985
12000,1024,102400,1.4,3,Vanilla,18342879,1220682,12000,3660698,2.9988956
12000,1024,102400,1.4,3,Vanilla,19004597,1083226,12000,3249193,2.9995522
12000,1024,102400,1.4,3,Vanilla,19199217,1152268,12000,3456168,2.999448
12000,1024,102400,1.4,3,Vanilla,18652415,1206138,12000,3617290,2.999068
12000,1024,102400,1.4,3,Vanilla,19362753,1146119,12000,3437692,2.9994197
12000,1024,102400,1.4,3,Vanilla,19375928,1139878,12000,3419056,2.999493
12000,1024,102400,1.4,3,Vanilla,19497231,1145015,12000,3434303,2.999352
12000,1024,102400,1.4,3,Vanilla,18828624,1152545,12000,3457396,2.9997926
12000,1024,102400,1.4,3,Vanilla,18900748,1116952,12000,3350412,2.9996026
12000,1024,102400,1.4,3,Vanilla,19392135,1231804,12000,3694925,2.9996047
12000,1024,102400,1.4,3,Vanilla,18768150,1179622,12000,3538547,2.9997296
12000,1024,102400,1.4,3,Vanilla,18896487,1169060,12000,3506972,2.9998221
12000,1024,102400,1.4,3,Vanilla,19268131,1052278,12000,3156572,2.999751
12000,1024,102400,1.4,3,Vanilla,18159886,1206571,12000,3618482,2.9989798
12000,1024,102400,1.4,3,Vanilla,19413623,1472447,12000,4413681,2.9975142
12000,1024,102400,1.4,3,Vanilla,17877801,1089259,12000,3267197,2.9994676
12000,1024,102400,1.4,3,Vanilla,18156161,1054711,12000,3163975,2.9998503
